"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.1685,0,0,0,0,0,0,0,0,0.2013,0,0,0,0,0.109,0,0,0.1695,0.1539,0,0,0,0,0.1442,0,0,0.2136,0,0,0,0
"E_Assert",0.0785,0,0,0,0,0,0,0,0.1002,0,0,0,0,0,0,0.2768,0,0,0.1113,0,0,0,0,0.0929,0.0897,0,0.1041,0,0,0,0,0,0.321,0
"E_EnerLev",0,0,0,0.1358,0,0.0884,0.0907,0,0,0,0.1558,0,0,0,0,0,0,0,0,0.1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0.2151,0,0,0,0.1795,0.2031,0.1893,0,0,0,0,0,0,0,0.1538,0.1754,0,0,0,0,0,0,0,0.1811,0,0,0.2169,0,0
"A_Rspct",0,0,0,0.3199,0,0,0,0.2334,0,0.5249,0,0,0,0,0,0.8959,0.3107,0.2617,0,0,0.5911,0.3239,0,0,0,0.2546,0,0,0,0,0,0,1.0995,0.2662
"A_Trust",0,0,0,0.282,0,0,0,0,0.1818,0,0.2897,0,0,0,0,0,0,0,0,0,0,0.1452,0.1618,0,0,0,0,0,0.1473,0,0,0,0,0
"C_Org",0,0,0,0.1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1508,0,0,0.1404,0,0,0,0,0.113,0,0,0,0,0
"C_Prdctv",0.2909,0,0.3076,0,0.2978,0,0,0,0,0,0.6547,0,0,0,0,0,0,0.2125,0,0,0,0.238,0,0,0.2558,0,0.2319,0,0,0,0,0,0,0
"C_Rspnbl",0.0758,0,0.1131,0,0,0,0,0,0,0,0,0,0,0,0.1058,0,0,0,0,0.1211,0,0,0,0.0927,0.0882,0.1022,0,0.1312,0,0,0,0,0,0
"N_Anxty",0,0,0,0.2999,0,0,0,0,0,0,0,0.3095,0,0,0.2421,0,0.3331,0,0,0,0,0,0,0,0,0,0.2597,0,0,0.3002,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0.1645,0,0,0,0,0,0.1615,0,0,0,0.1196,0,0,0.1814,0,0,0,0,0,0,0.1713,0.1071,0,0,0,0,0
"N_EmoVol",0,0,0,0.1302,0.1309,0,0,0,0,0.1052,0,0,0.1631,0,0,0,0.123,0.0918,0,0,0.1476,0,0.1018,0,0,0.1073,0.1256,0.1819,0.1014,0,0,0.1217,0.3447,0
"O_IntCur",0,0.1556,0,0,0.1681,0,0.1137,0,0,0,0,0,0,0,0.1661,0,0.201,0,0,0,0,0,0,0,0,0,0,0,0,0.1672,0,0,0.5041,0
"O_AesSens",0,0,0,0,0,0,0,0,0.0797,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1057,0,0,0
"O_CrtvImag",0,0,0.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1344,0.3307,0
"angry",0,0,0,0.8316,1.2064,0.6163,0,1.0445,0.7493,0,0,0.9556,3.0638,0,0,3.1256,0,0.6971,0.7296,0.7737,0,0,0,0,0,0.6943,0,0,0,0,1.6588,0,0,1.4637
"AnxSWk",0.0084,0,0.011,0.0167,0,0.0095,0.0122,0.0113,0,0.0106,0.0186,0.0103,0,0.0154,0,0,0.0119,0.0079,0,0.016,0,0,0,0,0.0131,0,0,0.0114,0.0171,0.0149,0.0137,0.0175,0.0245,0.0222
