"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,-0.185,0,0,0,0,0,0,-0.4454,0,0,0,0,0,0.4937,0,0.0941,-0.2279,0,0,0,0,-0.4001,0,0,0,-0.3172,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,-0.2761,-0.8379,0,0,0,0,0,0,0,0,0.3265,0,0,0,0,-0.0141,0,-0.6521,0,0.5948,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0.3793,0,0,0,-0.3347,0,0,0,0,-0.4599,0,0,0,0.2857,0,0,0,0,0,0.0286,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7688,0,0,0,0.1562,0,0,0,0,0,0,0,0,-0.1415,0,0.1662,0
"A_Trust",-0.4611,0.3217,0,0,-0.6259,0,0,0,0,0.349,0,0,0,0,0,0,-0.4785,0,0,-0.4598,0,0,-0.6174,0,0,0,0,-0.4341,0.4209,0,0,0.7861,-0.5117,0
"C_Org",0,0,0,0,0.3689,0,0,0,0,0,0,0.4109,0,0,0,0,0,0,0,0,0,0,0,-0.0724,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.2553,0,0,0,-0.575,0,0,0,0,0,0.4283,0,0,0,0,0,0.34,0,0.2996,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,-0.8998,0,0,-0.4875,0,0,0,0,0,0,0,0,0,0,0,-0.1559,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0.5922,0,0.5875,0,0,0,0,0,0.2551,0,0.3697,0,0,0,0,0,0,0,0,0,0,0,0.3146,0,0.1365,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0.8215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3594,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,-0.4382,0.5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2711,-0.455,-0.0979,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0.3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491,0,0,0,0
"O_AesSens",0,0,-0.5446,0,0,0,0,0,0,0,0,0,0.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.3807,0,0
"O_CrtvImag",0,-0.4568,0,0,0,0,0,0,0,0,0,-0.4335,0,0.2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0,0
"angry",0.7865,0,0,0,0,0,0,0,0,0,0.4479,0,0,0.3261,0,-0.5517,0,0,0,0,0,0,0,0.4077,0,0,0,0,0,0,0,0,0,0.0624
"AnxSWk",0,0,0.2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3345,0
