"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0.2266,0,0,0,0,0.2082,0,0,0,0,0,0,0,-0.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,-1.1692,0,0,0,0,0,0,0,0,-0.0137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988,-0.3565,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1596,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2078,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,-0.1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0
"C_Org",-0.248,0,0.2914,0.2927,0,0,0,0,0,0,0.3043,0,0,0,0,0,0,-0.1782,0,0.2258,0,0,0,-0.0156,0,0.4291,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.2901,0,0,0,0,0,0.2209,0,0,0,0,0,0,0,0,0,0,0,0.1603,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2033,0,0,0,0,0,0,0,0,0,0,0.1391,0,0,0,0,0,0,0,0
"N_Anxty",0,1.4292,0,0,0,0,0,0,-0.7329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2319,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,-0.5346,0,0,0,0,0,0,0,0,0.244,0,0,0,0,0,0,0,0,0,0,0,-0.0994,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367,0,0,0,0,0
"O_IntCur",0,0.2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0.3173,0,0,0,0,0,0,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0
"angry",0,0,0,-0.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888
"AnxSWk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2807,0
