"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.776,0,0,-0.2298,0,0,0,0,0,-0.3006,0,0,-0.4445,0,0,0.1646,0,0,0,-0.6502,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,-1.7275,0,0,0,0,0,0,0,0,0,0,0,0,-0.2632,0,0,-0.5212,0,0,0,0,0,-0.5415,0,0,0,0,-0.5221,0
"E_EnerLev",-0.6517,0.7329,0,0,0.3554,0,0.4113,0.3807,0.4073,0,0,0,0,0,0,0,0,0,0,0.1917,0,0,0,0,0,0,0,0.7756,0,0,0,0.7463,0,0
"A_Cmpn",0.4937,0,0.2511,0,0,-0.3804,0,0,0,0,0,-1.0013,0,0.103,0,0,0,0,0,0,0.1781,0,0,0,-0.2519,0,0,-0.4477,0,0,0,-0.2179,-0.1972,0
"A_Rspct",0.4668,0,0,0,0,0,0,0,0.2155,-0.5341,0,0,-0.236,0,0,0,0,-0.6381,0,0.52,0,0.7674,-0.3272,0,0,0,0,0,-0.263,0,0,-0.2308,0.3146,-0.1838
"A_Trust",0,0.2244,0.902,0,0,0,-0.5035,0,0.9913,0,0,0,0.2955,0.6009,0,1.0414,0,0,0,0,0,0,-0.2359,0,0,0,0.5092,0,0,0,0,0,0,0
"C_Org",0,0,0,0,-0.2632,0,0,0,0,-0.6763,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1323,-0.2975,0,0,0,-0.401,0,0,0,0.5279,0
"C_Prdctv",0.2987,0.7774,0,0,0,0,0,0,0,0,0,0,0,0,-0.5791,0,0,0,0,0,0,0,0,0.3059,-0.4721,0,0,0,0,0,0,0,0,-0.1713
"C_Rspnbl",0,0.7676,0,0.4171,0,0,0,0,0,0,0,0,0,0,0,0.4086,0,0,0,-0.3717,0,0,0,0,0,0.0085,0,0,-0.2481,0,0,0,0,0
"N_Anxty",0,0,0.1973,0,0,0,0,0,0,0,0.7094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858,0,0,0,0,0,0.1331,0
"N_Depr",0,0.1257,-0.2448,0,0.3262,0,0,-0.3066,0,0,0,0.1736,-0.2263,0.5146,0,0,0.1788,-0.6588,-0.1709,-0.2342,0.2184,0,0.3584,0.6056,0,0.2639,0.8176,-0.1856,0,0.3222,0,0,0,0.1445
"N_EmoVol",0,0,0.2206,0.5298,-0.2619,0,0,-0.4041,0,0.4653,-0.2876,0,0,0,-0.1307,0.4932,1.0058,0,-0.3939,-0.378,0,0,-0.5666,0,0,0,0,0,-0.2908,0,0,0,0,0
"O_IntCur",0.3877,0,0,0,0,0,0,0,-0.094,0,0,0,0,0.8729,0,0,0,-0.7041,0,0.4086,-0.117,0,0,0.2637,0.2926,0,0,0,0,0.0786,0,0,0,0
"O_AesSens",0.7446,0,0,0,0,0.5158,0,0,0,0,0,0,-0.9366,0,0,0.1663,0,0,0.4327,0,0,0.7599,0,-0.2399,0,-0.3342,-0.4099,0.5165,0,0,0.4685,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.5852,0.4035,0,0,0,0,0,0,0,0,0,0.2883,0,0,0,0.2243,0,0,0,0,0,0,0,-0.2379,-0.1562,0,0.1541
"angry",0,0,0,0,0,0,0,-0.5944,0,0,0.3114,0,0,0.0013,0,0.4243,0,0,0,0,0,0,0,0,0,0,0,0,0.7736,0,0,0.4163,0,-0.5086
"AnxSWk",0,0,0,0.8881,0,0,-0.33,0,0,-0.5282,0,0.3169,0,-0.678,0,0,-0.5891,-0.3213,0,0,0,0,0,0,0,0,-0.4835,0,0,0,0,0,0.6114,0
