"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,-0.3908,0,0,0,0.3392,0,0,0,0,0,0,0,0.3861,0,0,0,0,0,0,0,0,0,0,0,0.3628,0,-0.3128,0.2295,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,-1.1641,0.4546,0,0,0,0,0,-0.0649,0,0,0,0,0,-0.3268,0,0,0,-0.248,0,-0.5496,0,0,0
"E_EnerLev",0.2403,-0.2067,0,0.652,0,-0.341,0,0.044,-0.5417,0,-0.4507,0,0.137,0.1259,0,0,-0.2191,0,0.789,-0.4641,0,0,0.2176,0.7549,-0.0795,0,0.2987,0.1928,0.4766,-0.543,-0.4463,0.4145,1.3301,-1.1731
"A_Cmpn",0,0,0,0,-0.1689,0,0,0.2743,0,0.5203,-0.3682,0,-0.0322,0,0,0,0,0,-0.3425,0,0.1684,0,0.5659,-0.6277,0,0.2668,0,0.3681,0,0.2185,0,0.1601,-0.4151,0.5621
"A_Rspct",0,0,0,0,0,0,0,-0.3485,0.3986,0,0.0851,0.2349,0.3828,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,-0.2297,0,0,0.3377,0
"A_Trust",-0.1475,0,0,0.2806,0.409,0,0.3406,0.1524,-0.2669,0,-0.3743,0,-0.2808,0,0,0,0,-0.2626,0.4113,0,0,0,0.1992,0,0,0.2617,0.3003,0.2431,0.2753,0,0,0,0,0
"C_Org",-0.2841,0,0,0,0,0,0,0,0.4797,0,0,0,0,0,0,0,0.832,0,0,-0.2929,0,0,0,-0.2622,0,0,0,-0.3002,0,0,0,0,0,0
"C_Prdctv",0,0.5649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1014,0,0,-0.1828,0,0,0,-0.2459,0,0
"C_Rspnbl",0,0,0.5949,0,0,0,0,0.275,0,0,-0.7809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3637,0.0063,0,0,0.2385,0,0,0,0,0
"N_Anxty",0,0,0,-0.4483,0,0,0,-0.1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0683,0,0,0,0,0,0,0
"N_Depr",0,0,0,0.3942,0,0.0412,0.2263,0,0.7907,0,0,0,-0.3574,0,0,0,0,-0.158,0,0,0,0,0.1434,0,0,-0.2206,0,-0.2782,0,0,0,0,0,0
"N_EmoVol",0,0.669,0,0,-0.4326,0,0,0.3347,0,0,0,0,0,-0.1716,0,0,0,0,0,0,0.2024,0,0,0,-0.4495,0,0,-0.3501,0.5452,0,-0.2767,-0.3421,0,0
"O_IntCur",-0.2312,-0.489,0,0,0,0.6044,0.0531,-0.1475,0.3873,-0.5428,0.5707,0,0,-0.9245,0.3204,0,0.2987,0.324,-1.0686,0,-0.3482,0.2341,-0.2639,0,0.0578,0.3502,-0.2062,0,-1.5084,0.7609,0,0,0,0
"O_AesSens",0,0,0,0,0,0.1285,0,0,0.3631,0.0232,-0.0143,0,1.2151,0,0,0,0,0,0,0,-0.2855,-0.8216,0,0,0.3464,-0.3015,0.3945,0,0.1163,0,0.2225,0,0,0
"O_CrtvImag",-0.2122,0,0,0,0,0,0,0,0.1686,0,0,0,0.1331,0,0,0,0,-0.3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2588,0,0.2301
"angry",0,0.5405,0,0,0,0,0,-0.1085,0,0.2572,-0.2595,0.2941,0,0,0,0.8475,0,0,0,0,0,0,0,0,0,0,0,0,0.1876,0,0,0,0,0.199
"AnxSWk",0,0,0,0,0,0,-0.7913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0,0,0,0,-0.3972,0,0,-0.1178,0
