"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4783,0,0,0,0,0,0,0,0.2457,0,0,0.2172,0,0,0,0,0
"E_Assert",0.3336,0,0.2785,0.3446,0,0,0,0,0.442,0,0,0,0,0.7899,0,0,0,0,-0.0845,0,0.3843,0,0.3506,-0.5332,0,-0.306,0,0,0,-0.3468,0.4146,0,0.6493,-0.2275
"E_EnerLev",0.3998,0,0,0,0.5904,-0.2409,-0.3724,0,0,1.4924,0,0,0,0,0,0,-0.5777,0,-0.3558,0.4981,0.2751,0,0,-0.538,0,-0.4969,0.452,0,-0.6949,0.7007,0.2963,0.3911,-0.5923,0
"A_Cmpn",2.2561,-0.8223,-0.1129,0,3.1758,1.6564,-1.2871,-0.4664,1.2768,1.0458,-1.3116,-1.014,-1.435,-1.8403,2.1242,-0.1219,3.2858,-5.1265,-0.9746,1.1188,0.796,-3.3267,-1.2663,-0.4378,2.4199,-1.2672,-1.143,2.7369,-3.0313,4.5226,-0.9505,0,0.7793,-2.9402
"A_Rspct",-1.647,0.6363,0,0,0,-0.705,0.989,0,0.8776,-0.4225,0.9207,1.3358,0.4757,0.5308,0,-0.669,-1.7086,2.1748,1.1523,-0.4092,0,1.328,0,0,-0.3611,0.7148,0,-0.2051,1.5439,-1.1934,0.5866,0.232,0.5341,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2345,0,0,0.6107,0.1687,0,0,0,0,0,0,0,0,0.2087,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6715,0.7299,0,-0.6882,0,0,0,0,0,0,0.4957,0.337,0,0,0,-0.5666,0.4598,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0.4498,0,0,0,0,0,0.3648,0,0,0,0,0,0,0.1718,0,0,-0.3591,0,0,0,0,0,0
"C_Rspnbl",0,-3.1587,0,-5.5528,0,0,0,0,0,0,-1.8795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3983,0,0,0,0,0,0,0,0
"N_Anxty",-0.5914,0,0,0,-0.5662,0,0.2768,0,0,0,0,0,-0.623,0,0.3343,1.3512,0,0,0,0,0,0.3627,0,0,0,0,-0.6019,0,0,0,-0.4056,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.0028,0,0,0,0,0,0
"N_EmoVol",0.3452,0,0,-0.3488,0,0,0,-0.5757,0,0.6915,0,0,0,0,-0.256,0,0,0,0,0,0.348,0,0,0,0,0,0.4489,0,-0.0828,0,0,0,-0.5954,0
"O_IntCur",0,0,0.3187,0.1925,0,0,0.31,0,0,0,-0.3552,0.4516,0,0,0,0,0,0.3261,0,0,0,0.3488,0,0,0,0.3781,-0.338,0,0.321,0.0592,0,0,0,0
"O_AesSens",0,-0.5009,0,0,0,0,0.5103,0,0.6366,0,0,0,0,0,0,0,0,0,0,0.334,0,0,0,0,0,0,0,0,0,0,0.3135,-0.3913,0,-0.354
"O_CrtvImag",0,0,0,0,0,0,-0.6876,0,0.3051,0,0,0,-0.2444,0,0,0,0,0,0,0.262,0,-0.2666,0,0,0,0,0,0,0,0,0,0.0058,-0.2559,0.6855
"angry",0,0,0,0,1.4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0,0.6287,0.4481,0,0,-0.5036
"AnxSWk",0,0,-1.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3799,0,0,0,0,-0.3418,-0.2542,0
