"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.502,0,0.2879,0,0.2458,0,0.3128,0,0,0,0,0,0,0,0.119,0.1976,0,0,0,0,0,0,0,0,0,0,0.1444,0,0,0.5977,0
"E_Assert",0.0777,0,0,0,0,0,0.0522,0.1595,0,0,0,0,0,0,0,0,0,0,0.1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1216,0,0.1456,0,0,0.0672,0,0,0,0.4862,0,0,0.1032,0,0.1827,0,0.0408,0,0,0.1429,0,0,0.0549,0.0694,0,0,0
"A_Cmpn",0.1218,0,0,0,0,0.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1217,0,0,0,0,0.1246,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,40.1405,165.742,1281.3081,82.2309,0,0,88.3499,156.774,67.3829,0,15.7171,98.1722,220.5309,59.3381,0,0,0,0,0,0,122.6942,0,0,0,119.1418,159.3825
"A_Trust",0,0.0754,0,0,0,0,0,0,0.1053,0,0,0,0.0799,0,0,0,0.365,0.0519,0,0,0,0,0.1134,0,0,0,0,0,0,0,0,0,0,0.2827
"C_Org",0.1569,0,0,0,0.4105,0,0,0,0,0.5027,0.88,0,0,0,0,0.7742,0,0,0,0.2927,0,0,0,0.1079,0,0,0,0,0,0,0,0.4003,0,0
"C_Prdctv",0,0.8803,1.0794,0.9829,0,0,0,0,0,0.8751,0,1.063,0,0.4013,0,7.0648,0,0,0,0,0,0,0,0.3185,0.8687,0,1.6269,0,0,0.7815,0,0,0,0
"C_Rspnbl",0.1653,0,0,0,0.9698,0,0,0.3161,0,0,0,0,0,0,0,0,0,0.175,0.2625,0,0,0,0,0,0,0.3121,0,0,0,0,0,0.3803,0.6497,0
"N_Anxty",0,0.2122,0,0,0,0,0,0,0.6028,0,0,0,0.2014,0,0.3765,0.5175,1.2487,0,0,0,0.2652,0,0,0,0,0,0.4273,0,0,0,0,0,0,0
"N_Depr",0.0167,0.0326,0.0308,0,0.0406,0,0,0.0282,0.0272,0.0334,0,0.0465,0,0.0133,0.0412,0.0715,0.1184,0.0158,0.0276,0,0.0269,0.0556,0.024,0.0122,0.0196,0,0.0741,0.1712,0.0333,0.018,0,0.0317,0.0593,0.0917
"N_EmoVol",0.0386,0,0,0,0,0,0,0,0.0753,0,0.2691,0,0.0422,0,0,0,0,0.0392,0.0633,0,0,0.1119,0,0,0.071,0,0.1029,0,0.097,0.0409,0.0485,0.1118,0,0
"O_IntCur",0,0.2019,0,0,0,0.3003,0.127,0,0,0.6128,1.1837,0,0,0,0.4104,0,0,0,0.2302,0,0.3356,0.3971,0.2972,0,0,0.3256,0,1.0095,0.4126,0.1451,0,0,0.6383,0
"O_AesSens",0,0,0,0,0,0,0.0607,0.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946,0.1164,0,0,0
"O_CrtvImag",0.0478,0,0.088,0,0,0,0,0,0.1426,0,0,0,0.0751,0,0,0,0,0,0.0719,0,0,0,0,0,0,0.0934,0,0.3374,0.1007,0,0,0.1201,0,0
"angry",0,0,0,0.0509,0.0621,0.0832,0,0,0.0502,0,0,0,0.0458,0,0.0886,0,0,0.0213,0.0344,0.0335,0.0377,0.0601,0.051,0,0,0.048,0,0,0.0496,0,0,0,0,0.2262
"AnxSWk",0.0351,0.0499,0.0668,0.0796,0.0956,0,0.0238,0.0747,0,0.0733,0.1359,0.0823,0,0.0312,0.0746,0,0.2343,0.0338,0,0,0.0783,0.0901,0.061,0,0,0.0693,0.1173,0,0,0.0387,0,0,0.1294,0
