"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.5481,0.3594,0,0.6364,0,0,0,0.5296,0,0,0,0,0,0,0.2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.1812,0,0,0.2547,0,0,0.2501,0,0.3485,0,0,0,0.3259,0,0.3156,0,0.2617,0,0,0,0.1477,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.167,0,0.0966,0,0,0,0,0.1943,0.1083,0,0,0,0,0,0,0,0.1574,0.1649,0,0,0.1889,0.1889,0
"A_Cmpn",0,0,0,0,0,0,0,0,0.0632,0,0,0,0,0,0.1049,0,0,0,0,0,0.1389,0,0,0,0.0606,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0.1236,0.108,0,0,0,0.0598,0,0.1542,0.1061,0.0429,0,0,0,0.0978,0,0,0.0772,0.0903,0.1145,0,0.1097,0.1205,0,0,0,0.1357
"A_Trust",0,0,0,0,0,0,0,0,0.1211,0,0,0,0,0,0,0,0.2632,0,0.1775,0,0,0,0.1362,0.1216,0,0,0,0,0,0,0,0,0,0
"C_Org",0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0,0.0615,0.1685,0.1086,0,0,0,0.149,0,0.1064,0.1572,0.149,0,0.1385,0.0714,0.1616,0.1935,0
"C_Prdctv",0,0.0042,0.0026,0,0.0031,0.0045,0,0,0.0035,0.0031,0.0044,0.0065,0,0.0016,0.0039,0.0095,0.005,0,0.0035,0.002,0,0,0.0049,0,0.0029,0.0029,0.0047,0.0037,0,0,0.0029,0,0.0078,0
"C_Rspnbl",0,0,0,0,0.2539,0,0,0,0,0,0,0.2094,0,0,0,0,0.2511,0,0,0,0,0,0.1398,0,0,0.1262,0,0,0,0,0,0,0,0.2631
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1318,0,0,0,0.1193,0.0761,0,0.0825,0.0806,0,0,0,0.1051,0,0,0.0955,0,0,0,0
"N_Depr",0,0.1132,0.0821,0.1139,0,0,0,0,0,0,0,0.1577,0.093,0,0,0,0.1425,0.0393,0.094,0,0.1446,0,0.0764,0.0646,0,0,0.0916,0.084,0.0941,0,0,0.1111,0.1502,0.0888
"N_EmoVol",0,0.154,0,0.1388,0,0,0,0.0742,0.0861,0.1156,0,0,0,0,0,0.1593,0,0.0428,0,0,0.1122,0.0854,0,0,0.0708,0.0686,0,0,0.1096,0.1018,0,0,0.1129,0
"O_IntCur",0.0871,0,0,0,0,0.2378,0,0.1225,0,0,0,0,0,0,0,0.3258,0.2657,0.0719,0,0,0,0,0,0.1474,0.1174,0,0,0,0,0.1579,0.0857,0,0,0
"O_AesSens",0.08,0,0.168,0,0,0.148,0,0,0,0.1818,0,0,0.1961,0,0,0,0,0.0838,0.224,0,0,0,0,0,0.1331,0,0.1991,0.1811,0,0.1806,0.0808,0,0.2405,0.2154
"O_CrtvImag",0,0.1071,0,0,0,0,0,0,0.0707,0,0,0.0959,0,0.0411,0,0,0,0,0,0,0,0.0672,0,0,0,0,0,0,0,0,0,0.1129,0,0
"angry",0,0.1274,0,0,0.1036,0.0893,0.0886,0,0,0.1061,0.1011,0,0.121,0,0,0,0,0,0.1133,0.0667,0.1272,0,0,0,0,0.0837,0,0.1069,0.1126,0.1001,0,0.1247,0.1105,0.1365
"AnxSWk",0.0381,0.099,0,0.0921,0,0,0,0,0,0.0707,0,0,0,0,0,0,0.1063,0,0,0.0558,0,0,0,0.0652,0,0,0,0,0,0,0.0344,0,0.0813,0
