"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1274,0.0559,0,0,0,0,0,0,0,0,0,0,0,0,0.1097,0,0
"E_Assert",0,0,0.0951,0.1624,0,0,0,0,0,0.1648,0,0.1337,0.0754,0,0,0,0,0,0.104,0,0,0,0,0,0,0.0956,0,0.1315,0.1492,0.0765,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1872,0,0,0,0,0,0,0.2138,0,0,0,0.1214,0.1358,0.2003,0,0,0,0,0,0,0,0.2073,0,0,0,0,0.1957
"A_Cmpn",0,0.0594,0.0554,0,0,0,0,0,0,0,0.0738,0,0,0.0764,0.1246,0.1854,0.0604,0,0,0,0.0993,0.1007,0,0,0,0,0.1244,0,0,0,0.0764,0.0849,0,0.1158
"A_Rspct",0,0.0647,0,0.1465,0,0.0799,0,0,0,0,0,0,0,0,0.2306,0,0,0,0,0,0,0.1052,0,0,0,0.0735,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0.091,0,0.0618,0,0,0,0.075,0,0.0806,0,0,0,0.1069,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1085,0,0,0,0,0,0,0,0.0774,0,0
"C_Prdctv",0,0,0.1537,0,0,0.1316,0.2192,0,0,0,0,0,0,0,0,0,0.1242,0,0,0,0,0,0,0,0.1226,0.1374,0,0.1672,0,0,0,0,0,0
"C_Rspnbl",0.1466,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1941,0.0997,0.1202,0,0,0,0,0,0,0,0.135
"N_Anxty",0.0921,0,0.0583,0,0.0822,0,0,0,0.0534,0,0,0.071,0,0.1139,0,0.1592,0,0,0,0,0,0,0,0,0,0,0.1134,0,0,0,0,0,0,0
"N_Depr",0.1107,0.0671,0,0,0,0,0,0,0,0,0,0,0,0,0.1149,0,0,0,0,0,0,0,0,0,0,0,0,0.0924,0,0.0563,0,0,0.2096,0
"N_EmoVol",0,0,0,0,0,0.084,0,0.0516,0,0,0,0,0,0,0,0,0.0805,0,0,0,0,0,0,0,0,0,0,0,0.1175,0,0,0,0,0
"O_IntCur",0.1971,0,0,0,0,0,0,0.0971,0.1113,0,0,0,0,0,0,0,0,0,0.1278,0.1339,0,0,0,0.2362,0,0,0,0,0,0.091,0,0,0,0
"O_AesSens",0,0,0.006,0,0.0085,0,0,0.0041,0,0.0102,0.0051,0,0,0,0.0091,0.0138,0.0098,0.0074,0,0.0064,0,0.0109,0.0077,0,0.0037,0,0.0134,0.0138,0,0.0038,0.009,0.0134,0,0.0093
"O_CrtvImag",0.0878,0.0576,0,0,0.1338,0,0,0,0,0,0,0,0,0,0,0.1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458,0,0.0906,0,0.0805
"angry",0,0,0,0,0,0,0,0,0,0.4672,0.2984,0,0,0.6656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34
"AnxSWk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0.0635,0,0.0562,0,0,0,0.0876,0,0,0,0,0,0.1232,0.0541
