"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0.0843,0,0,0,0,0,0,0,0,0,0,0,0,0.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1567,0,0
"E_Assert",0,0,0.0735,0,0,0,0,0,0,0,0,0,0,0.0674,0.0762,0,0,0.0534,0.0896,0,0,0,0,0,0.0519,0,0,0,0,0,0,0.0891,0,0
"E_EnerLev",0,0,0,0.0974,0,0,0,0.0496,0,0,0.053,0,0,0.0831,0,0,0,0,0,0.0912,0,0,0,0.1204,0,0,0,0,0,0,0.0926,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1004,0,0,0,0.0596,0,0,0,0,0,0,0,0,0
"A_Rspct",0.0201,0,0.03,0,0,0.0239,0,0.0578,0,0.0245,0,0,0,0.0203,0,0,0.0598,0.0425,0,0.0546,0,0.021,0,0.0362,0.0242,0,0.0238,0,0,0,0.0294,0.0267,0,0.0214
"A_Trust",0.0803,0,0,0,0,0,0.1886,0.0876,0,0,0,0,0,0,0,0,0.1036,0,0.127,0,0,0,0.1412,0.23,0,0,0.0797,0,0,0,0,0,0.1557,0.0823
"C_Org",0,0,0,0,0.0896,0,0,0,0,0,0,0,0.1708,0,0,0,0,0,0,0,0,0,0,0.1515,0,0,0.09,0,0,0.1721,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0.1255,0,0,0,0,0,0,0.1687,0,0,0,0.1237,0,0,0,0,0.0843,0,0,0,0.1993,0.196,0,0.1164,0,0
"C_Rspnbl",0,0,0,0.0679,0,0.0378,0,0,0,0,0.0372,0,0,0,0,0,0,0,0.0726,0.0621,0.0933,0.0327,0,0.0667,0.0379,0.0557,0.0373,0.0361,0,0,0,0,0,0
"N_Anxty",0.0968,0,0,0,0,0,0,0,0,0,0,0,0,0.1364,0,0,0,0,0,0,0,0,0,0,0,0,0.1096,0,0,0.2337,0,0,0,0
"N_Depr",0,0.1153,0,0,0.0538,0,0,0,0.0921,0,0,0,0,0.0894,0,0,0,0.0896,0.1214,0,0.1285,0,0,0,0,0,0.0777,0.0641,0,0,0.0996,0,0.1452,0.0704
"N_EmoVol",0,0,0,0,0,0.0604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846,0,0,0,0,0,0,0,0.0459,0.1136,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.0478,0.0753,0.0434,0.0371,0,0,0.0559,0,0,0,0,0.0882,0.061,0,0,0.0603,0,0.0468,0.0748,0,0,0,0.1072,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,0,0,0,0,0,0,0,0.0991,0,0,0,0,0,0,0,0.108,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0.1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1637,0,0
"angry",0,0,0,0,0,0,0,0.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1097
"AnxSWk",0,0,0,0,0,0,0,0,0,0.0659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1408,0
