"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4643,0,0,0,0,0,0.2885,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,-0.6292,0,0,0,0,0,1.0799,0,0.3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.227
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2121,0,0,0,-0.2705,0,0,0,0,0,0,0,0,-0.4224,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3616,0,0,-0.1602,0,0,0,0,0,0,0,-0.3352,0,0,0,0,0
"A_Rspct",0,0,-0.2898,0,0,0,0.6105,0,0,0,0,0,0.1006,0,0.1209,0,0,0,0,-0.448,0.3667,-0.6445,0.0753,0.1626,-0.1739,0,0,-0.7202,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2779,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0.3063,-0.6018,0.3644,0,0,0,0,0,0,0,0,0,0,0,0,-0.2681,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.2414,0,0,0,0,0,0,0,0,0,0,0.3326,0,0,0,0,0,0,0,0,0,0,0.2689,0,0,0,0,0,0,0,0,0
"C_Rspnbl",-0.265,0,0,0,0,0,0,0.2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0.4957,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.3227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374,0,0,0,0,0,0,0
"N_Depr",0,0.7043,-0.3103,0,0,0.2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3931,0,0,0.5572,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2467,0,0,0,0,0
"O_IntCur",0,-0.2155,0.1018,0.4493,0,0,0,0,0,0,-0.1448,0,0,0,0,0,0,0,0,0,0,0,-0.4483,0.1166,0,0,0.4847,0,-0.4479,-0.3666,0,0.7898,0,0
"O_AesSens",0,0.4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3744,0,0,0,0,0,0,0,0,0.2028,0,0
"angry",0,0,0,0,0,0,-0.3451,0,0,0,0.1185,0,0.2227,-0.2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6886
"AnxSWk",0,0.26,0,0,0,0,0,0,0,0.2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4404,0,0,0,0,0.2409,0
