"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1071,0.0981,0.0805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.1126,0,0,0,0,0,0,0.116,0.1399,0,0,0,0,0,0,0.0959,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1119,0.1269,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.0852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931,0,0,0.1029,0,0,0,0,0.08,0,0,0,0,0,0,0,0
"A_Rspct",0.0739,0,0,0,0,0.0662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1233,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0.0865,0,0,0,0,0,0,0,0,0,0,0,0,0.1049,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0.1006,0,0,0,0,0.1287,0,0,0,0,0,0.1345,0,0,0,0,0,0,0.1078,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682,0.0914,0,0,0,0.1042,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1061,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1362,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1007,0,0,0,0,0,0,0.0767,0,0,0,0.0963,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.0617,0.0797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906,0,0,0,0,0
"O_IntCur",0.0734,0,0,0,0,0,0,0.0826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832,0,0,0,0,0.0945,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883,0,0,0,0,0,0,0,0,0,0,0,0,0.1098,0,0,0
"O_CrtvImag",0,0,0,0,0.1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1085,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958,0,0,0,0.0885,0,0,0,0,0.069,0,0,0,0,0,0,0,0,0,0,0.1165
"AnxSWk",0.0569,0,0,0,0,0,0.0478,0,0,0.0472,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1143,0
