"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0.3804,0,0,-0.7335,0,0,0,0,0,0,0,0,-0.2849,0.0283,0,0,0,0,-0.4944,0,0.5192,0,0,0,0,0,-0.5696,0,-0.6467,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0.405,0,0,0,0,0,0.3354,0,0,0,0,0,0,-0.236,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.252,0,0.2977,0,0,0,0,0.3229,0,0,0,0,0,-0.3839,0,0.4306,0.2815,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1675
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3166,0,0,-0.5203,0,0,0,0.1507,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",-0.4971,0.3027,0.3283,0,0,0,0,0,0,0,0,-0.3317,0,0,0,0,0,0,0,0,0,0.0411,0,0,0,0,0,0,0,0,0,0,0.2377,0
"A_Trust",0.3892,-0.2713,0,0,0,0,0.3435,0,0,-0.5743,0,0,0.4461,0,0,0,0,0,0,0,0,0,-0.2916,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.3501,0,-0.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,-0.448,0,0,-0.087,0,0,0,0,0,0,0,0,0.2358,0,0,0,0,0,0,0.1864,-0.347,0
"C_Rspnbl",-0.2269,0,0,0,0.3726,0.2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3549,-0.1191,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0.2754,0,0.3694,0,0.4673,0,-0.1776,0,0,0,0,0.6908,0,0,0,0,-0.4752,0,0,0.5116,0.2015,0,0,0.3221,0,0,-0.2182,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.1912,0,0,0.2539,-0.3792,0.5799,-0.3682,0,0,0,0,0,0.1481,0,-0.4341,0,-0.0404,-0.2119,0,-0.2189,0,0,0
"N_EmoVol",0,0,0,0.2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1231,0,0,0,0.2878,0
"O_IntCur",-0.164,0,0,0.6478,0,0,0,0,0,0,0,0,0,0,0,1,-1.1503,0,0,0,0,0.6248,0,0,0,0,0,0,0,0.138,0,0,0,0
"O_AesSens",0,0,0,0,0.3323,0,0,0.2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3727,0,-0.0745,0,0,0
"O_CrtvImag",0,0,0,0,-0.2447,0,0,0,-0.2951,0,0,-0.3637,0,0,0,0,0,0,0,0,0.3742,0,0,0,0,0.2654,0,0.1979,0,0,0,0.288,0.2764,-0.2722
"angry",0,-0.3283,0.8971,0.254,0,0,0,-1.9958,0.6146,0.6869,-0.2909,0,1.3311,0.6543,0,-2.3265,0,-1.5247,0,0.2626,-0.1176,-1.52,0,0.8121,-1.482,0,1.4983,0,0,-0.5299,0,0.4986,-1.9407,0.5772
"AnxSWk",-0.4745,0,0,0,0,-0.3999,0,0,0,0.2022,0,0,-0.4921,0,0,0,0.4565,-0.4272,0,0,0,0,0,0,-0.0076,0,0,0,0.4866,-0.4743,0,0,0.2781,0
