"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0.214,0,0,0,0,0,0,0,0,0,0,0,0.1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.1285,0,0,0,0,0.1292,0,0,0.0831,0,0,0.1614,0,0.0771,0.1394,0,0,0,0,0,0,0,0,0,0,0,0.1537,0.1101,0,0
"E_EnerLev",0,0.1414,0,0,0,0,0,0.0923,0,0,0,0,0,0.1657,0,0,0,0,0,0.1057,0,0,0,0,0,0,0,0.2285,0,0,0,0,0,0
"A_Cmpn",0.0602,0,0,0,0.1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929,0,0,0,0,0.1161,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.0414,0.0937,0,0,0,0,0,0,0,0,0,0,0,0,0.1154,0.1082,0,0,0.1023,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1062,0,0,0,0,0,0.1265,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0.0525,0,0,0,0,0,0,0.053,0,0,0,0,0,0.0979,0,0,0,0,0.0843,0,0,0,0,0.1041,0.0594,0,0,0,0,0,0,0.0863,0.133,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1337,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.0771,0,0.0995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.0637,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1053,0.0814,0.0512,0,0,0.0914,0,0.0557,0,0,0.1063,0,0,0,0,0,0,0.1136,0,0,0,0.0682,0,0,0.0522,0.0861,0,0,0
"N_Depr",0,0.009,0.0079,0,0.0133,0,0.0244,0.0126,0,0.0235,0,0,0,0.0111,0.0084,0,0.0212,0,0,0.0181,0.0156,0.0232,0,0,0,0.029,0,0.0154,0,0,0.0179,0,0,0
"N_EmoVol",0,0,0,0.1043,0.1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1192,0,0,0,0,0
"O_IntCur",0.097,0,0,0,0,0,0,0,0,0.1496,0,0.1674,0,0,0.1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1115,0,0,0,0
"O_AesSens",0,0,0,0,0.127,0,0,0,0,0.1256,0,0,0,0,0.126,0,0,0,0,0,0,0,0,0,0,0,0.1128,0,0,0,0.1481,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1879,0,0,0,0,0,0,0,0,0,0.1113,0,0,0,0,0.1237,0.1865,0.1574
"angry",0,0.0825,0,0,0,0,0,0,0,0,0.1271,0,0,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1331
"AnxSWk",0,0,0,0.1139,0,0.1253,0,0,0.1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1087,0,0,0,0,0,0,0,0,0.1536,0
