"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,-0.3823,0.6256,0,0,0,0.2527,0,0,0,0,0.0817,-0.4459,0,0,0,0.3477,0,0,0,0,0,0.3784,-0.2894,0,0,0.2391,0,-0.5026,0,0,0,0
"E_Assert",0.2049,0,-0.4037,0,0,-0.3302,1.0501,0,-0.1094,0,0,0,0,0,-0.4643,0.265,0,0,0.129,0,0,-0.5614,0,0.2156,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,-1.1237,0,-0.216,-0.5222,0.2349,0,0,0,0.2702,0.3307,0,0,0,0.3246,-0.533,0.2736,0,0.1643,0,0.2107,0.5572,0.4703,0.2207,0,0,0,-0.2687,0.5675,0,0.8182
"A_Cmpn",-0.6941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419,0,0,0,0.0521,0,0,0,0,0,0.2183,0,-0.33,0,0,0,0,0
"A_Rspct",-0.6462,0,0.2257,0.2877,0,-0.1506,0.2087,0.147,0,0,-0.2697,0.1256,0.7891,0.1097,-0.366,0.5771,0,0.3562,-0.1504,-0.0484,0,-0.0608,0,0.9087,0.2253,0.0538,0.2486,0.5969,-0.1737,-0.1344,0.174,0,0,-0.6581
"A_Trust",0,-0.0745,0,0,0.0724,0,0,0.1374,0,0,0,0.2155,0,-0.3819,0.3422,0,0,0,0,0,0.137,0,-0.0897,0,0.1246,0,0,0,0,0,0,0,0.6522,0
"C_Org",0,-1.0366,0,0,0,0,0,0,0,-0.581,0,0,0,0,0,0,0,0,0,0,0.7347,0,0,-0.2849,0,0,0,0,0,0,0,0,-0.5149,0
"C_Prdctv",0,0,0.608,-0.2558,0.4581,0,0,0,0,-0.3534,0,-0.1364,0,0,0,0,0,0,0,0,0,0,0,0,0.0754,0,-0.1542,-0.1483,0,0.2976,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2189,0,0,0,-0.0112,0,0,0,0,0,0,0,0
"N_Anxty",0,0.5459,0,0,0,0,0,0.3225,-0.4029,0,0,0,0,0.4692,0,-0.268,0,0,0,0,0,0.5678,0,-0.5241,0,-0.3166,0.4888,0,-0.3017,0,0,0,0,0
"N_Depr",0,0,0,0,-0.0339,0.1272,0.0641,0,0,0,0,0,0,0,0,0,0.5269,0,0,0,0.1443,-0.362,0.333,0,0.181,-0.1836,0.3664,-0.0325,0,0,0,0,0,0
"N_EmoVol",0,0,0.4091,0,0,0,0,0,0,0,0,0,-0.5744,0,0,0,0,0,0,0.0908,0,0,0,0,0,0,0,0,0.3728,0,0,0,0,0
"O_IntCur",0,-0.3274,0,0,-0.7975,0,0.4752,0,0,-0.6431,0,1.093,0,0,0,0,0,0,0,0,0.2059,0,0,0,0,0.4188,0,0,0,-0.2791,0,-0.2663,0,0
"O_AesSens",0.2792,0,0,-0.4299,0.1257,0,0,0,0,0,0.3622,-0.446,0.2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1166,0,0,0
"O_CrtvImag",0,0,0,0,0,0,-0.2408,-0.4156,0.2169,0,0,0,0.1942,0,0,-0.415,-0.2628,-0.2488,0,0,0,0,0,0,0,-0.3233,0.0804,0.111,0,0,0,0.2436,0,0
"angry",0,0,0,-0.4128,0,0,0,0,0,0,0,0.0741,0,0,0,0,0,0,0,-0.5161,0,0,-0.371,0,0,0,0,0,0,0,0,0,0,0.0985
"AnxSWk",0,-0.2532,0,0,0.3604,0,0.1503,0,0,0.251,0.1191,0,0,0,0.5679,0,0.1084,0.3812,-0.1457,0.3987,-0.4357,0,-0.5254,-0.2115,-0.0686,0,-0.3584,-0.0884,0.1493,-0.2623,-0.201,0,0.711,0
