"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.1779,0,0.4348,0,0,0,0.1777,0.2653,0,0.1302,0.2388,0.2316,0,0,0,0.1825,0,0,0.24,0,0.0875,0,0,0,0.1903,0.2194,0.1754,0.1024,0,0.1602,0,0
"E_Assert",0.2529,0,0.2007,0,0,0,0,0.2034,0,0,0,0,0,0,0.4756,0,0,0,0.2976,0,0,0,0.1104,0.1614,0,0,0.3472,0,0,0.1101,0.2371,0.18,0,0
"E_EnerLev",0,0,0,0,0.4915,0,0.3077,0.1692,0.2154,0,0,0,0.1837,0,0.2473,0,0,0.2046,0.2271,0.1695,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0
"A_Cmpn",0.1272,0,0,0,0,0,0,0,0,0,0,0.0886,0.0904,0,0,0,0,0.0958,0,0.08,0.1452,0,0.0565,0.1104,0,0,0,0.1266,0,0,0,0,0,0
"A_Rspct",1.2638,0,0.4817,1.1377,0,0,0,0.3994,0.4382,0.752,0.3404,0,0.5592,0.3386,0,0,0,0,0,0.2004,0.745,1.0469,0.2128,0.6202,0.3955,0.3776,0.5251,0,0.3298,0,0.9615,0.3284,0,0.4476
"A_Trust",0,0,0,0,0,0,0.3062,0.5644,0.5855,0,0,0,0,0.3649,0.3052,0,0,0,0.371,0,0,0,0.1853,0,0,0.5512,0.5058,0,0,0,0,0,0,0.5074
"C_Org",0.1261,0,0.1408,0,0.2614,0,0,0,0.1598,0,0,0,0,0.1674,0,0.1878,0,0.1567,0,0,0.1744,0.2701,0.0641,0.1364,0.1205,0.171,0,0,0.1196,0,0.1768,0,0.1647,0
"C_Prdctv",0,0,0,0,0,0.1189,0.1476,0,0.2001,0,0.1678,0.1252,0,0,0,0,0.1992,0,0,0,0.178,0,0,0,0.1223,0,0.1792,0,0,0,0,0.1159,0,0
"C_Rspnbl",0,0.0812,0,0,0,0.0806,0.1112,0.1187,0,0,0.1412,0,0.0786,0,0,0,0,0.1023,0,0.0776,0,0.2445,0.0533,0,0,0.1259,0.1387,0,0,0.0703,0.1224,0.0863,0,0
"N_Anxty",0,0,0,0,0,0,0,0.1342,0,0,0,0.1092,0.1342,0.1968,0,0.2297,0,0.1678,0.1405,0,0.1889,0.2644,0,0,0,0.1384,0.1528,0.154,0.1123,0,0,0,0.1942,0
"N_Depr",0,0.0756,0,0,0.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644,0.106,0,0,0,0,0,0.0857,0.0987,0.0798,0.0529,0,0,0,0
"N_EmoVol",0.0172,0.0181,0.0123,0.03,0.0409,0.0119,0.0253,0.0238,0.017,0.0283,0.041,0,0.0105,0.0184,0.0245,0.0487,0,0.0334,0.0144,0.0117,0.0392,0.0508,0.0107,0.0185,0.0156,0.0336,0.0214,0,0.0128,0,0.0174,0.0126,0.0257,0
"O_IntCur",0.3616,0,0,0,2.4234,0,0,0,0,0,0,0,0,0.4599,0,0.4623,0,0,0,0,0,0,0.1957,0,0.452,0,0,0,0,0.2055,0.7226,0.3552,0,0
"O_AesSens",0,0.1112,0,0.1878,0,0,0,0.1016,0,0,0,0.1367,0,0,0.1049,0.1573,0,0,0.1694,0,0.1761,0.2039,0,0,0.104,0.1396,0,0.1445,0,0.0805,0.1577,0.1075,0,0
"O_CrtvImag",0,0.312,0.1423,0.2139,0,0,0,0,0,0.2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1895,0.1875,0,0,0,0,0.1438,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2416
"AnxSWk",0.0286,0.028,0.0198,0.0398,0.0545,0.0144,0.0341,0.0324,0.0314,0.0318,0.0476,0,0.0229,0.0361,0.0286,0,0,0.0302,0.034,0.0263,0.0514,0,0,0.036,0.0242,0.0597,0.0381,0,0.0275,0.0233,0,0.0246,0.0548,0
