"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.3694,0,0,0,0.5045,0,0,0,0,-0.1742,0.2415,-0.2523,0,0,0,0,-0.2314,0,0.2479,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.3482,0,0,0,0,0,0,0,0,0,0,0,0.1588,0,0,-0.0065,0,-0.1664,0,0,0,0,0,0,0,0,0,0,0,0,-0.3414
"E_EnerLev",0,0.1187,0,0.4892,0.5703,0,0,0,-0.3795,0,0,0.2329,-0.4818,-0.4429,0.4598,-0.2719,0,0,-0.3004,-0.4341,-0.2769,0,0,0,0,0.4083,-0.1825,0,0,0,-0.2971,0.2708,0,0.245
"A_Cmpn",0,0,0,0,0,-0.1454,0,0,0,0,0,-0.2471,0,0.4731,0,0.354,0.1348,0,0,0,0.4835,0,0,-0.2988,0,0,0,-0.197,0,0,-0.2352,-0.2304,0,0
"A_Rspct",-0.2155,0,-0.4431,0,0,0,0,0,0,0,0,0,0,-0.6109,0,0,0,0,0,0,0,0.0649,0,0,0,0,0,0,0,0.1858,-0.3685,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0.2015,0,0,0,0,0,0,0.1998,0,-0.3077,-0.2545,0.0471,0,0,0,0.2502,-0.0887,0.4716,0,-0.242,0,-0.2549,0.4274
"C_Org",-0.3242,0,0.2451,0,0,0,0,0,0,0,0,0,0,0,0,-0.2084,0,0,0,0,0,0,-0.3567,-0.0766,0,0,0,0,-0.1168,0,0,0,-0.3359,0
"C_Prdctv",0,0,-0.815,0,0,0,-0.5842,0,0,1.505,-1.0662,0,0,-0.8972,0,-1.2319,0,0,-0.3994,0,0,1.0299,0,-0.3867,-0.8186,0,0,0,0,0,0,0,-0.7675,-0.3585
"C_Rspnbl",0,0.1651,0.3491,0,0,0,0,0,0,0,0,0,0,0,0,-0.1986,0,0,0,0.3319,0,0,-0.2011,0.2252,0,0.1883,-0.2327,0,0,0,0,0,0,0
"N_Anxty",0,-0.5773,0,0,0,0.514,0,-0.6858,0,0,-0.751,0,0.5911,0,-0.4985,-0.3996,-0.2569,0,-0.4574,1.0151,0,0,0,0,-0.2212,-0.2238,-0.7787,0,-0.7761,0.3542,0.7819,0,0.7048,0
"N_Depr",-0.7884,-0.1914,-0.2817,0.392,-0.0499,-0.1407,-0.3113,0.6604,0,-0.549,0,-0.0508,0.5483,0,0.1392,0.136,-0.7531,-0.8026,-0.3064,-0.3173,0.3373,0,0.0892,0.1165,-0.164,0,-0.2251,-0.2423,-0.2183,0.2957,0.1512,0.9885,-0.2671,0.4842
"N_EmoVol",0,0.2338,0,0,0,0,0,0,0,0,0,0,0,0.1516,0,0,0,0,0,-0.5556,0.3372,0.2496,0,0,0,0,0,0,-0.057,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2986,-0.4328,0,0,-0.2659,0,0,0,0,0,0,0,0,0,-0.2587,0,0,-0.2426,0.2127
"O_AesSens",0,0,0,0,0,0,0,0,0.2565,0,-0.2447,0,0,0,0,0,0,0,-0.2506,0,0,0,0.3954,0,-0.4645,0,0,0,0,0,-0.0421,0,-0.3146,0
"O_CrtvImag",0.1735,0.3599,0,0,0,-0.3159,0,0,0,0.2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2381,-0.1461,0,0
"angry",0,0,0,0,0.3054,0,0,0,0,0,0.5805,0,0,0,0,0,0,0,0,-0.2641,0,0,-0.2079,0.2727,0,-0.3141,0.2043,0,0.1644,-0.5509,0,0,0,0.4283
"AnxSWk",0,0,0,0,0,0,0,0.8561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3049,0
