"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743,-0.2462,0,0,0,0,0,0,0,0,0,0,0,0,-0.2253,0,0
"E_Assert",0,0,0.2463,-0.4991,0,0,0,0,0,-0.1048,0,-0.1612,0.3136,0,0,0,0,0,-0.0765,0,0,0,0,0,0,-0.5023,0,-0.3334,0.2462,0.5846,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.6793,0,0,0,0,0,0,0.2683,0,0,0,0.2738,-0.2414,-0.6126,0,0,0,0,0,0,0,-0.4938,0,0,0,0,0.7004
"A_Cmpn",0,0.3161,-0.1775,0,0,0,0,0,0,0,0.2641,0,0,0.4005,-0.1385,-0.713,0.2342,0,0,0,0.5419,-0.2495,0,0,0,0,0.7829,0,0,0,-0.2795,-0.1996,0,-1.2752
"A_Rspct",0,0.2282,0,0.78,0,0.2579,0,0,0,0,0,0,0,0,-0.3771,0,0,0,0,0,0,0.1162,0,0,0,0.1839,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,-0.3327,0,-0.361,0,0,0,-0.2433,0,0.3872,0,0,0,0.1326,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886,0,0,0,0,0,0,0,0.296,0,0
"C_Prdctv",0,0,0.7911,0,0,-0.1464,0.3782,0,0,0,0,0,0,0,0,0,0.2273,0,0,0,0,0,0,0,-0.0245,-0.3202,0,0.44,0,0,0,0,0,0
"C_Rspnbl",-0.1427,0,0,0,0,0,0,0.3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2681,-0.3446,0.445,0,0,0,0,0,0,0,0.244
"N_Anxty",-0.1151,0,0.4091,0,-0.3673,0,0,0,-0.1494,0,0,0.233,0,0.4902,0,0.3052,0,0,0,0,0,0,0,0,0,0,-0.2902,0,0,0,0,0,0,0
"N_Depr",-0.1495,0.584,0,0,0,0,0,0,0,0,0,0,0,0,-0.3857,0,0,0,0,0,0,0,0,0,0,0,0,0.1278,0,-0.2284,0,0,-0.2315,0
"N_EmoVol",0,0,0,0,0,-0.3339,0,-0.1834,0,0,0,0,0,0,0,0,0.2166,0,0,0,0,0,0,0,0,0,0,0,0.3265,0,0,0,0,0
"O_IntCur",0.2688,0,0,0,0,0,0,0.0528,0.225,0,0,0,0,0,0,0,0,0,0.5637,-0.2761,0,0,0,0.1431,0,0,0,0,0,-0.152,0,0,0,0
"O_AesSens",0,0,-0.2398,0,-0.2175,0,0,0.2234,0,-0.2767,-0.0313,0,0,0,-0.1306,0.6877,-1.6997,-0.0784,0,0.5481,0,0.6688,-0.2175,0,0.251,0,-0.4327,-1.8947,0,-0.4444,-0.7117,-1.1229,0,0.8459
"O_CrtvImag",0.2014,0.1864,0,0,0.6476,0,0,0,0,0,0,0,0,0,0,-0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2566,0,-0.1651,0,-0.2917
"angry",0,0,0,0,0,0,0,0,0,0.8798,0.3367,0,0,1.3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4957
"AnxSWk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898,0,0.1768,0,0.3127,0,0,0,0.5339,0,0,0,0,0,-0.0977,-0.3699
