"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0.2238,0,0.2729,0,0.2055,0,0.1818,0,0.1749,0.5742,0.1715,0,0,0,0,0.1755,0.1289,0,0.1772,0.235,0.2306,0.1877,0,0,0,0.1501,0,0.1721,0.2281,0.1947,0,0,0
"E_Assert",0,0,0,0,0,0.1685,0.1204,0.1726,0,0,0.3119,0,0,0,0,0,0,0,0.1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1324
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0.1672,0,0,0.2633,0,0.1188,0.1348,0.1213,0.1539,0,0,0.0929,0.0876,0,0.1128,0,0.1253,0.1421,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0.1813,0,0,0,0.1194,0,0.0681,0,0,0,0.1169,0,0,0,0,0,0,0,0.0782,0.09,0.0874,0,0,0.0788
"A_Rspct",0,0,0,0,0,0,0.1142,0.1116,0,0,0,0.1848,0.3017,0,0,0,0,0.157,0.1368,0,0,0.1749,0,0,0,0,0,0,0,0.2242,0,0,0.3091,0
"A_Trust",0.2685,0,0,0,0,0,0,0,0,0,0,0,0.1742,0,0,0,0,0,0,0,0,0.1565,0.1311,0,0,0,0,0.2403,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0.1776,0,0.151,0,0,0,0,0,0.2169,0,0,0.2295,0,0,0,0,0,0.1825,0.1304,0.1318,0,0,0,0,0,0,0,0,0.1578
"C_Prdctv",2.9876,0,0,0,0,3.0889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6131,0,0.454,0,0,2.078,0,0,1.4869,1.79,0,0
"C_Rspnbl",0,0,0,0,0,0.123,0.1063,0.0825,0,0,0,0.126,0,0,0.1263,0,0,0,0,0,0,0,0,0,0,0.1311,0,0.2209,0,0,0,0,0,0
"N_Anxty",0.0685,0,0,0.1257,0,0,0,0,0,0,0.1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603,0,0.0896,0,0,0.1035,0,0.0896,0.2079,0
"N_Depr",0,0,0,0,0,0,0,0.0521,0.0691,0,0,0.0534,0,0,0,0.1306,0,0,0,0.0622,0.0733,0.0732,0,0.0449,0,0,0,0.1078,0,0,0.0692,0.0738,0,0
"N_EmoVol",0,0,0,0,0,0,0.0824,0,0.1699,0,0,0,0.1254,0,0.1295,0,0,0,0,0.1046,0,0,0.1099,0,0,0,0,0.2165,0.1113,0,0.1211,0.1084,0.2561,0.0987
"O_IntCur",0.0684,0.0745,0.108,0,0.1153,0,0,0,0,0.1123,0,0,0,0.0978,0,0,0,0.0704,0,0,0.1294,0,0,0.0591,0,0.1087,0.0982,0.169,0,0.1028,0,0.1072,0.196,0
"O_AesSens",0,0,0.1097,0,0,0,0,0,0,0,0.2328,0,0,0,0,0,0.0925,0.086,0.1035,0.1173,0.141,0,0.0944,0,0,0,0,0.1781,0,0,0.1052,0,0,0
"O_CrtvImag",0,0.0875,0,0.172,0.106,0,0.0693,0,0,0,0,0,0,0.0966,0,0,0,0,0,0,0,0,0.0959,0,0,0.1151,0.1037,0,0,0,0,0.0969,0,0.0906
"angry",0,0.1381,0.1819,0,0.1655,0,0.1665,0,0.208,0.1638,0.3119,0,0,0,0,0,0,0.1449,0,0,0.1845,0,0,0.127,0.1237,0,0.1644,0,0.1493,0.1884,0.1525,0,0,0.1556
"AnxSWk",0.0018,0.0019,0.0038,0.0064,0.0039,0.0042,0.0023,0.0037,0.0048,0.0034,0.0086,0.0026,0.0037,0.0046,0,0,0.0042,0.0027,0.0039,0.003,0.0037,0.003,0.0043,0.0017,0.0017,0.0047,0.0034,0,0.0028,0.0047,0.0042,0.0043,0.0068,0.0025
