"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898,0,0,0,0,0,0,0,0.1698,0,0,0.13,0,0,0,0,0
"E_Assert",0.1133,0,0.0895,0.244,0,0,0,0,0.1871,0,0,0,0,0.1774,0,0,0,0,0.0984,0,0.2296,0,0.1827,0.1394,0,0.1784,0,0,0,0.117,0.1347,0,0.2187,0.1587
"E_EnerLev",0.1826,0,0,0,0.3662,0.2424,0.1876,0,0,0.5033,0,0,0,0,0,0,0.2523,0,0.1663,0.1767,0.3803,0,0,0.2183,0,0.2895,0.2952,0,0.3084,0.2169,0.2216,0.3064,0.3361,0
"A_Cmpn",0.0324,0.0186,0.0118,0,0.0494,0.0333,0.0222,0.015,0.0237,0.0288,0.0467,0.0288,0.0165,0.0155,0.0264,0.0227,0.056,0.043,0.0227,0.0191,0.0195,0.0547,0.0161,0.0146,0.0313,0.0255,0.0257,0.0369,0.0461,0.0333,0.0183,0,0.0318,0.0273
"A_Rspct",0.1143,0.066,0,0,0,0.1209,0.0641,0,0.1904,0.0812,0.2214,0.1583,0.0652,0.0824,0,0.161,0.1748,0.1293,0.0641,0.0589,0,0.1453,0,0,0.0853,0.0925,0,0.1104,0.1274,0.0755,0.0924,0.11,0.1565,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505,0,0,0.0895,0.091,0,0,0,0,0,0,0,0,0.0882,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2874,0.3561,0,0.2561,0,0,0,0,0,0,0.1901,0.3093,0,0,0,0.2284,0.1869,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0.1072,0,0,0,0,0,0.0559,0,0,0,0,0,0,0.1224,0,0,0.1487,0,0,0,0,0,0
"C_Rspnbl",0,1.81,0,6.5068,0,0,0,0,0,0,2.6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7617,0,0,0,0,0,0,0,0
"N_Anxty",0.0834,0,0,0,0.1327,0,0.0863,0,0,0,0,0,0.1113,0,0.1272,0.172,0,0,0,0,0,0.128,0,0,0,0,0.146,0,0,0,0.1087,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603,0,0,0,0,0,0,0,0,0,0,0.1022,0,0,0,0,0,0
"N_EmoVol",0.0869,0,0,0.1768,0,0,0,0.2052,0,0.1455,0,0,0,0,0.1475,0,0,0,0,0,0.2017,0,0,0,0,0,0.1567,0,0.1185,0,0,0,0.1937,0
"O_IntCur",0,0,0.0998,0.2173,0,0,0.1173,0,0,0,0.2413,0.1372,0,0,0,0,0,0.1061,0,0,0,0.1616,0,0,0,0.1863,0.1582,0,0.1646,0.1254,0,0,0,0
"O_AesSens",0,0.1667,0,0,0,0,0.1513,0,0.2339,0,0,0,0,0,0,0,0,0,0,0.1051,0,0,0,0,0,0,0,0,0,0,0.1688,0.1728,0,0.2039
"O_CrtvImag",0,0,0,0,0,0,0.0871,0,0.1261,0,0,0,0.0831,0,0,0,0,0,0,0.065,0,0.1046,0,0,0,0,0,0,0,0,0,0.1015,0.1201,0.1177
"angry",0,0,0,0,0.4324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4655,0,0.1956,0.2009,0,0,0.2807
"AnxSWk",0,0,0.1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1868,0,0,0,0,0.1658,0.2491,0
