"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0.2112,0,0,0,0,0,0,0,0,0,0,0,0,0.1219,0,0,0.1519,0,0,0,0.0923,0,0,0,0,0.1577,0,0,0,0.1277
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0,0.0612,0.097,0,0,0,0,0.057,0.0521,0.0779,0,0.0845,0.0833,0.0976,0.0534,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.4325,0,0.8237,1.2094,0,0,0,0,0,0,0,0,0.3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0.1034,0.0843,0.0726,0,0,0.0901,0,0,0,0,0,0,0,0,0,0.1077,0.1739,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0.089,0,0,0,0,0,0,0,0.0566,0,0,0,0.1195,0,0.0503,0.0546,0,0.0813,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0.0915,0,0,0,0,0,0,0.0732,0.1134,0,0,0,0.1103,0,0,0,0,0.089,0.0981,0,0,0.0952,0,0
"C_Org",0,0,0.1997,0,0,0.2592,0,0,0,0,0,0,0,0,0,0.3168,0.3952,0,0,0,0,0,0,0.2422,0.1769,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0,0,0.0977,0,0.1407,0,0.1258,0.1777,0,0.0951,0.0855,0.1067,0.139,0,0,0.1193,0,0.1152,0,0
"C_Rspnbl",0,0,0,0.1292,0,0,0,0,0,0,0,0,0,0.0774,0,0,0,0,0,0,0,0,0,0,0,0.1075,0,0,0,0,0,0,0,0
"N_Anxty",0,0.0856,0.0358,0,0,0,0,0,0,0,0.0826,0,0,0,0,0.0876,0,0.0604,0,0,0,0.137,0,0,0.0558,0,0.0929,0,0,0,0.0519,0.0783,0,0
"N_Depr",0.1319,0,0.1132,0,0,0.1423,0,0,0,0,0,0,0,0.0888,0,0,0.1516,0,0,0,0,0,0.202,0,0,0,0,0.1581,0,0,0,0.1407,0,0.1505
"N_EmoVol",0,0,0,0,0.1329,0,0.0846,0.0794,0,0,0,0,0,0.0558,0,0,0.0818,0.0746,0.11,0,0.1064,0.1533,0,0,0,0.1015,0,0,0.0942,0,0.0626,0.0971,0,0
"O_IntCur",0,0,0,0,0,0,0.074,0,0,0,0,0,0,0.0654,0.1695,0,0,0,0,0,0.1202,0,0,0.0961,0,0,0,0,0.1047,0.114,0.0729,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0,0.1232,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0.2356,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0
"angry",0,0,0,0,0,0,0.2169,0,0,0,0.1845,0.3142,0,0,0,0.2732,0,0,0,0,0,0,0.2302,0,0.1385,0,0,0.1974,0,0,0,0,0.2633,0.1983
"AnxSWk",0,0,0,0.1343,0,0,0,0,0,0,0.1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1379,0
