"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,-0.2033,0,-0.4392,0,0,0,0,0.0371,0,0,0,0,0,0,0,0.2847,-0.2659,0,0,0,0.4347,0,0,0
"E_Assert",0,0,0,0,-0.504,0,0,0,0,0,-0.4122,0,0.3094,0,0,0,0,0,-0.2006,0,0,0,0,0,0,0,0,0,0,0,0,0.3753,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.4173,0,0,0,0,0,0,0,0,0,0,0,-0.1509,0,0.217,0,0,0,0,0,0.3799,0,0,0.3706,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1038,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.3281,0,0.1834,0,-0.9487,-0.136,0.7948,0,0.0998,-0.2437,0,0.528,0,-1.216,0,0,0.8714,-0.151,-0.3373,0,0.2542,0,0,0,0,0,0.65,0.5916,0,0,0,0,0
"A_Trust",0.8817,0,0,0,0.7697,0,0,0,0,0,0,0,0,0,-0.564,0,0,0,0.663,0,0,0,-0.0397,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3324,0,0,-0.1994,-0.0287,-0.2061,0,0,0,0,-0.2133,-0.3137,0,0,0
"C_Prdctv",0,0,0,0,0,0.2859,0,0,0,0,0.2898,0,0,-1.0589,0,0,0,0,0,0,0,0,0,0,-0.2693,0,0,0,0,-0.2349,-0.0977,0,0,0
"C_Rspnbl",0,0,0,0,0,0.3565,0,0,0,-0.279,0,0,0.3239,-0.5339,0,0,0,0,0,-0.1634,0,0,0,0,0,0.2687,0,0,0,0.1817,0,0,0,0
"N_Anxty",0,0.1346,-0.392,0,-0.5189,0,0,0,0,0,0,0,0,0,0,0.1753,-0.098,0.0978,-0.4015,0,-0.1141,0,0,0.3062,0,0,0.0675,0.83,0,-0.3388,0,0,0,-0.3518
"N_Depr",0,0.4335,0,0,0,0,-0.1105,0,0,0.2952,0,0,0.3486,-0.4913,0,0.1548,0.2894,0,0.122,-0.212,0.451,0,0,-0.5358,0.1399,0,0,-0.6138,0,0,0,0,0,0.6892
"N_EmoVol",0,0,0,0,0,0,0.1051,0.3492,0,0,0,0,0,0,-0.4474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,0,0,0,0,0
"O_IntCur",0,0,0,0,0,1.0459,0,-0.5114,0,0,0,0.5415,0,0,0,0,0,0,0,0,0,0,0,0.4487,0,0,0,0,-0.403,-0.2303,0,0,0,0
"O_AesSens",-0.037,0,0.9344,0,0,0,0,1.1927,0.4332,-0.3029,0,0.7678,-0.5866,0,0,-0.7722,0,-0.1588,0,-0.5031,-0.0863,0,0,0.1851,0.9227,0.548,0.0446,0,0,0.4601,-1.3557,-1.2086,-0.6503,-0.251
"O_CrtvImag",-0.1603,0,0,0,0,0,0,0.4105,0,0,0,0,0.7424,-0.0571,0,-0.1039,0,0.316,0,-0.6521,-0.1607,0,0,0.1487,0,0,-0.2506,0,0.2206,0,0,0.322,0,0
"angry",0,-0.1985,0,-0.4749,0,0,0.2662,0,0.2299,0,0,0,0,0.1594,0,0,0,0,0,0,0,0,0,0,0.3376,0,0,0,0,0,0,0,0,-0.0547
"AnxSWk",0,0,0,0,0,0.1263,0,0,-0.192,0,0,0,0,0,0,0,0.2703,0,0,-0.2686,0,0,0.1454,0,0,0,0,0,0,0,-0.4039,0,-0.0223,0
