"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.13,0.1919,0.1235,0,0,0,0.0964,0,0,0,0,0,0,0,0.1026,0.1365,0,0,0,0,0,0.1505,0.0652,0,0,0.1416,0.1536,0.1335,0.1785,0.0862,0,0.1192
"E_Assert",0,0,0,0,0,0.1692,0,0,0.1093,0.1987,0.3429,0,0,0,0.1085,0,0.0895,0.1145,0.1646,0,0.1863,0,0.133,0.1542,0.0677,0.1035,0.1626,0,0.1324,0.1502,0,0,0.2873,0
"E_EnerLev",0,0.2,0,0.2399,0,0,0.2894,0,0,0,0.1988,0.1949,0,0,0,0.2659,0.0887,0,0.213,0.1653,0,0,0,0,0,0,0,0,0,0,0.1807,0,0,0.1497
"A_Cmpn",0.1233,0,0,0,0,0,0,0,0.1043,0,0.2347,0.1545,0,0,0,0.401,0.0865,0.0957,0,0.1028,0.1499,0.1414,0,0,0.0753,0.1276,0,0,0,0,0.1364,0,0.3301,0
"A_Rspct",0,0.1639,0,0,0,0,0,0,0.0886,0,0,0.1356,0,0,0,0.2356,0.0702,0.0999,0,0,0,0.1178,0,0,0,0,0.16,0,0.1085,0,0,0.0851,0.2302,0
"A_Trust",0,0,0.1193,0.1857,0,0,0,0.1019,0.1043,0,0.1648,0.1132,0,0,0,0,0.0823,0.1028,0,0.132,0,0,0.133,0,0.0672,0,0,0,0,0,0,0,0,0.0866
"C_Org",0,0,0.3277,0,0,0,0,0,0,0,0,0.3811,0,0.2535,0,0,0,0.1352,0,0,0.2538,0.2434,0,0.1836,0,0.1879,0,0.235,0,0,0.1981,0,0.4084,0
"C_Prdctv",0.1135,0.1563,0.1096,0.2725,0,0.2136,0.1631,0,0.0799,0.1663,0.2198,0.1667,0.1711,0,0,0,0.1777,0.1281,0.1931,0.1131,0,0.1349,0.1304,0.2114,0.0702,0.1162,0.161,0.1654,0.2105,0.1663,0,0.1061,0.4808,0.3136
"C_Rspnbl",0,0,0,0.4729,0,0.4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2263,0,0,0,0,0,0.1271,0,0,0,0,0,0,0.3416,0
"N_Anxty",0,0.2055,0,0.1818,0,0.152,0,0,0,0,0,0,0.1633,0,0.1065,0,0,0,0,0,0.1926,0,0,0.1213,0,0,0.1282,0,0.1255,0,0,0.0806,0,0
"N_Depr",0,0.6636,0,0,0,0.5413,0,0.2967,0.2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1865,0,0.3269,0.258,0,0,0.198,0,0
"N_EmoVol",0.1282,0.2289,0,0,0.1881,0,0.3837,0,0,0,0,0,0.1544,0.2037,0,0,0,0.1361,0.2684,0.19,0,0.1979,0,0.1564,0,0.1198,0,0,0.1736,0.1971,0,0.1065,0,0.2312
"O_IntCur",0,0,0,0,0,0.1892,0,0.1006,0,0.3265,0.2534,0,0,0,0,0.4678,0,0,0.2276,0,0.2374,0,0.2049,0.1988,0.106,0,0,0,0,0.1996,0.2044,0,0,0
"O_AesSens",0,0.1248,0,0,0.1052,0,0,0.0519,0,0,0,0,0.1157,0,0,0,0.0682,0,0,0.0927,0.1536,0.0985,0.1075,0.096,0.0504,0,0.1272,0.1027,0,0.1087,0.1205,0,0.2159,0.091
"O_CrtvImag",0,0.2618,0.1937,0,0,0,0,0,0.1166,0,0,0.1709,0.1653,0.1812,0,0,0.0992,0,0,0.2102,0,0,0,0,0,0,0,0.2171,0,0,0,0.1202,0,0
"angry",0.0056,0.0104,0.0099,0.0228,0.0093,0.008,0.0106,0.0085,0,0,0.0051,0.0077,0.0074,0.0062,0,0.012,0,0.0051,0.0176,0.0082,0.0253,0.0053,0.0053,0.0124,0.0054,0.0038,0.0055,0.0135,0.0069,0,0.0122,0,0.0186,0.0148
"AnxSWk",0.0238,0.0361,0.0283,0,0.0325,0,0.0274,0.0172,0.0203,0.0332,0,0.038,0,0.0319,0,0,0.0291,0,0.0393,0.0355,0,0,0.0335,0.0318,0.0165,0.0216,0,0.0316,0.025,0,0,0.0207,0.0725,0
