"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.231,0,0,0,-0.9742,1.0333,0,0,0,0,0,0,0,0,0,-0.0996,0.2564,0,0.2731,0,0,0,-0.2753,0,0,0.4425,0,0,0,-0.2171,-0.2639,0
"E_Assert",0,0,-0.3757,0,-0.2341,0,0.3103,0.2406,0.1384,-0.174,0,-0.4078,0,-0.0743,0,0,0,0,0.0881,0,0,0.197,-0.1621,0,0,-0.2062,0,0,0,0,0,0,-0.5042,0
"E_EnerLev",0,0,0,0,0,0,0.0811,0,0,0,0,0.0248,0,-0.3223,-0.1452,0,0,-0.0842,0,0.3026,0.07,0,0,0,0,0,0,0,0,0,0,0,-0.3035,0.304
"A_Cmpn",0,0,0.2128,0,0,-0.3338,0,0,0,0,0.9495,0.671,1.4567,0,0.9535,-1.199,0,0,1.0843,0.2747,0.4089,0,0.1185,-0.0622,-1.1021,0,0,0,-0.5454,0,0,0.394,1.4926,-0.1615
"A_Rspct",0,0,0,0,0,0,-0.1612,0,0,0,-0.3231,0,-0.1247,0,0,0,-0.2302,0,0.1543,0,0,-0.0935,0,-0.1366,-0.3504,0.1665,0,0,-0.444,-0.4645,-0.1485,-0.2815,-0.2075,0
"A_Trust",0,-0.7335,0,0.2727,-0.6782,0,0.1004,0.3243,0,-0.6644,-0.3893,0.352,-0.385,-0.1037,-0.1368,0,0,0.4763,0,-0.6133,0.3691,0.0948,0.199,0,-0.4472,0.1797,0,0,-0.7114,-0.7754,0,-0.1556,-0.8481,0.4499
"C_Org",0.729,0,0,0,0,0,0,-0.2417,0,-0.2693,-0.2577,0,0,0,0,0,0,0,0,0,0,0,0,-0.1402,0,0,0,0,0,0,0,-0.1372,0,0
"C_Prdctv",-0.5746,0,0,0.2621,-0.1666,0,0,0,0,-0.3583,0.3091,0,-0.0328,0,0,0,0,0,0,0,0.3085,0,0.3838,0,0.0454,0,0,0,0,0.3177,0,0,0,0
"C_Rspnbl",0,0,0,-0.649,0,-0.4481,0,0,0,-0.1805,0,0,0,0,0,0.4992,-0.9901,0,0,0,0,0.481,-0.3866,-0.2567,0,-0.0214,-0.4791,0,0,-0.3366,0,-0.2273,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1934,0,0,0,0,0,-0.1686,0.3454,0,0,0.2075,0,0,0.3744,0,0,0,-0.2282,0,-0.1838,0
"N_Depr",0,0,-0.7645,0,0,0,0,1.4051,-1.1938,0,0,0,0,0,3.8132,0,1.3922,0,0,0,0,0,0,0,0,0,0,1.0005,-0.6033,0,0,0,0,1.4298
"N_EmoVol",0,0.5556,0,0,0,-0.4063,-0.1536,0,0,0,0,0,-0.2626,0,0,0,0.3262,0,0,0,0,0,0,0,0,0,0,0.2935,0.3418,0,0,0,0,-0.1343
"O_IntCur",0.3183,-0.0145,0,-0.2628,0,0,-0.14,0,0,0,0.6184,0,0,0.7818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4468,0,0,0,-0.2953
"O_AesSens",0,-0.2869,0.3141,0,0.1124,0,0,-0.2446,0.4414,0,0.215,0,-0.3875,0,0,0,-0.1114,0.3166,0,0,0.6391,0,0,0,0,0,0,0,0.4387,0,0.0561,-0.0866,-0.3061,0
"O_CrtvImag",0,0,0,-16.6909,2.0809,0,0,0,0,0,-16.2635,-4.4345,0,4.2749,0,0,11.3903,-7.5994,0,0,-1.871,0,0,0,4.8704,0,0,0,0,0,0,-5.1131,0,0
"angry",-0.4123,0,-0.8824,0.1771,0,0,0,-0.4185,1.6536,0,0,-0.2386,0,0,0.6788,0.6691,0,0,0.2482,0,0,-0.475,0,0,0,0,0.8429,0,0,0.4933,0,0.3464,0,-0.1121
"AnxSWk",0,0,0,0,0.2444,0,0,0,0,0,0.0127,0,-0.0237,0,0,0,0,0,0.4713,0,0,0,0,0.4475,-0.332,-0.112,0,0,0,0,0,0.1429,0.3563,-0.2431
