"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.5944,0.3015,0,0,0.6013,0,0,0,0,0,0.5466,0,0.8086,0,0.2382,0,0.3213,0,0,0,0.2419,0,0,0,0,0,0.3784,0,0.5585,0,0
"E_Assert",0,0,0.1267,0,0,0.0938,0,0,0.1016,0,0,0,0,0.2218,0,0,0.1026,0,0.1171,0.1332,0,0,0,0,0,0,0,0,0,0,0.2,0.1307,0,0.1019
"E_EnerLev",0,0,0,0,0.1091,0,0.1242,0,0,0,0,0,0,0,0,0,0,0,0,0.1305,0,0,0,0,0,0.0738,0,0,0.0754,0,0.1707,0,0,0
"A_Cmpn",0.0328,0.0139,0.0153,0,0.0354,0.0256,0.0439,0.0238,0.0328,0.0195,0,0,0.0214,0.0366,0.0251,0.0886,0,0.008,0.0153,0.0227,0.0173,0,0.0219,0.028,0.0144,0,0.0275,0.0201,0,0.0113,0,0.054,0.0432,0.0243
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685,0,0.1273,0,0.1003,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0.2809,0,0.1058,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0,0,0,0,0.2744,0
"C_Org",0.3853,0.2303,0,0,0,0,0,0,0,0,0,0,0,0.3439,0,0.7775,0,0,0,0.2661,0,0,0,0.2372,0,0,0,0,0,0,0.4147,0.3308,0,0
"C_Prdctv",0,0,0,0.2271,0,0,0.2314,0,0,0,0,0.1045,0,0,0.2088,0.4169,0,0.0915,0,0,0,0,0,0,0.1472,0,0,0,0,0,0,0.1729,0,0
"C_Rspnbl",0,0,0.1718,0,0.1515,0,0.1456,0,0,0,0,0.1122,0.1349,0,0,0,0.1434,0,0,0,0.2028,0,0,0,0,0.1339,0,0,0.1336,0,0,0.1626,0,0
"N_Anxty",0,0,0,0,0,0.2091,0,0,0,0,0,0.1061,0,0,0,0,0,0.0762,0.1023,0,0.1426,0,0,0,0,0,0.1902,0.133,0,0,0,0.1232,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0.1748,0,0,0.1783,0,0,0.5838,0.2183,0.098,0,0,0,0,0,0,0,0,0,0.1632,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0.1273,0,0,0,0,0,0.1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1059,0.1397,0,0,0,0
"O_IntCur",0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1322,0,0,0,0
"O_AesSens",0,0.1062,0.0825,0,0,0,0,0,0,0,0,0,0,0,0.0898,0.2203,0,0.0488,0,0,0,0,0,0,0,0,0,0.0776,0,0,0.131,0,0.1702,0
"O_CrtvImag",0.0973,0,0,0.1365,0,0.0944,0,0,0.0954,0,0,0,0,0,0,0.3796,0,0,0.1002,0,0,0.1229,0,0.1146,0,0,0.1355,0.1238,0.1037,0,0,0.1419,0,0.1311
"angry",0,0,0,0,0.1402,0,0,0,0.1427,0,0.258,0,0,0,0.1763,0,0,0,0.1486,0,0.2204,0,0,0,0,0,0,0,0,0,0,0,0.3086,0.1523
"AnxSWk",0,0,0.0468,0,0,0,0.0496,0,0,0,0,0,0,0,0.0598,0,0.0582,0.028,0,0,0.0628,0,0,0,0,0,0,0,0.0408,0,0,0,0.1151,0
