"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.185,0.2915,0.148,0,0.3168,0.2331,0,0.1774,0.2162,0.3724,0.1583,0.2063,0.1998,0.4246,0.2947,0.1093,0,0,0,0,0,0,0,0,0.1515,0,0,0,0,0.188,0.317,0.2796
"E_Assert",0,0,0,0.1796,0,0,0,0,0.1989,0,0,0,0,0,0,0,0,0.0707,0.13,0,0,0,0,0,0,0,0,0,0,0.1083,0,0,0,0
"E_EnerLev",0,0.103,0,0,0,0.0902,0,0,0,0,0,0,0,0,0,0,0,0,0.1306,0.0855,0.1382,0.0844,0.0969,0,0,0,0,0.118,0,0,0.0801,0.0902,0.1793,0.1415
"A_Cmpn",0,0,0,0,0.0753,0,0.1436,0,0.156,0,0,0,0,0.0926,0,0,0,0.0569,0.0942,0,0.128,0,0,0.1231,0,0,0,0,0.158,0,0,0.0924,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0.278,0,0,0,0,0,0,0,0,0,0,0,0.2197,0.1223,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0.2096,0.0939,0,0.0968,0.2004,0.2107,0.0695,0,0.1088,0.1462,0.089,0.1015,0.1697,0,0,0,0,0.1978,0,0.0858,0.1089,0.1767,0
"C_Org",0,0,0,0.101,0,0,0,0,0.0851,0.0483,0.0888,0.1106,0,0,0.057,0.1283,0,0.0374,0,0,0,0,0,0.1089,0.0691,0,0.054,0,0.1214,0.0598,0.0574,0.0738,0.1083,0
"C_Prdctv",0,0.1303,0.1198,0,0,0.1405,0.205,0,0,0,0,0.4206,0,0,0,0,0.2151,0,0,0,0,0.1299,0,0,0.1399,0,0.1132,0,0,0,0,0,0.2262,0
"C_Rspnbl",0,0.1288,0,0,0,0.1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0.1322,0,0.1741,0,0,0.1722,0,0,0,0.1455,0.1267
"N_Anxty",0.0087,0.0089,0.0129,0,0.0052,0.0065,0,0.0076,0.0155,0,0.012,0,0.0058,0,0.0059,0.0197,0.0122,0.004,0,0.011,0.0111,0,0.0083,0.0099,0,0.0183,0.0036,0.0094,0,0.0097,0,0.0096,0.0101,0.0144
"N_Depr",0,0,0,0,0.1669,0,0.4829,0,0.2793,0,0,0.3517,0,0,0.2092,0,0,0.1404,0,0,0,0,0,0,0,0,0,0.1886,0,0,0,0,0,0.2581
"N_EmoVol",0.1194,0,0,0,0,0,0,0.5491,0,0.1258,0,0,0,0.1684,0.1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4624,0,0,0.1629,0,0
"O_IntCur",0,0,0,0,0.0997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1168,0,0,0.1961,0,0,0,0.1228,0,0.0991,0,0
"O_AesSens",0.5535,0,0.1496,0,0.2673,0,0.5651,0.2128,0.293,0.2651,0,0.4464,0.1393,0,0,0.6459,0.4419,0.1811,0.6271,0.1758,0,0.1559,0,0.3216,0,0,0.1956,0,0.3943,0,0.3103,0.1463,0.2609,0.7516
"O_CrtvImag",0,0,0.0997,0,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1145,0,0.1602
"angry",0,0.095,0.0832,0.1627,0.0737,0,0.1759,0.1232,0,0,0,0,0,0.1215,0,0.2214,0,0,0,0,0,0,0.095,0.1873,0,0,0.0686,0.1119,0,0.0989,0,0,0,0.1522
"AnxSWk",0.0563,0.0573,0.0463,0.1006,0.056,0,0,0.0515,0.0703,0.0436,0.0663,0,0.0493,0,0,0,0,0.0353,0.0874,0,0,0,0,0.0929,0,0.1136,0.0442,0.0794,0,0,0.0509,0.0559,0.1062,0
