"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.0859,0.1337,0.0913,0.0561,0.0531,0.24,0,0.2341,0.1015,0.0673,0.0748,0.0971,0.3906,0.1443,0.0626,0.107,0.0736,0.082,0,0,0.0933,0.0533,0.1208,0.1253,0.1575,0,0.0539,0.0566,0.083,0.3689,0
"E_Assert",0,0,0,0.0856,0.1191,0,0,0.0521,0.0996,0,0,0.1213,0,0.0646,0,0.2555,0,0,0.118,0.0718,0,0.1331,0,0,0.0569,0,0,0,0,0,0.0639,0,0,0
"E_EnerLev",16.727,0,0,0,0,0,29.9911,0,441.7322,131.5192,202.4209,51.3719,0,40.6855,36.0333,345.277,41.9461,0,101.1658,68.624,0,77.1096,44.9677,79.6479,0,171.3519,56.0909,170.5671,187.4632,32.9237,0,21.1249,0,153.7614
"A_Cmpn",0.0777,0,0.1153,0,0,0,0,0,0,0.1512,0,0.1342,0.0612,0.0612,0.1017,0.2716,0.1365,0,0,0.1091,0.0896,0,0.0904,0.0651,0,0,0,0.1524,0,0.0643,0.0575,0,0.3835,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0.187,0,0,0,0,0,0,0.0513,0,0.0647,0.0781,0.1065,0,0,0.0448,0,0.1257,0.1449,0.099,0,0,0,0.2945,0
"A_Trust",0,0,0,0,0,0,0.0857,0.0848,0,0.1749,0.3845,0.2192,0,0,0,0,0,0.0911,0,0,0,0.1837,0.1091,0.0825,0,0.1073,0.1651,0.266,0,0.0771,0,0,0,0.1767
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0.2509,0,0,0.1369,0,0,0,0,0,0,0,0,0.1026,0,0,0,0,0,0,0,0,0,0.235
"C_Prdctv",0,0,0,0.18,0.2809,0.2668,0,0,0.2245,0,0,0,0,0,0.1732,0,0,0,0,0,0,0,0,0,0.1248,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0.721,0,0,0,0,0,2.8689,0,0,0.44,0,0,0,0,0.2519,0.1544,0.1977,0.3489,0,0,0,0.1857,0,0,0.3175
"N_Anxty",0.426,0,2.0541,0.6563,0,0.7778,0,0,0.4716,0,0,0,0,0,0.9826,0,0,0,1.1607,0.9062,0,0,0,0,0.4232,0,0.7663,0,0,0,0,0,0,0
"N_Depr",0.0405,0.0588,0,0.0506,0.0698,0,0,0,0,0.0811,0,0.0652,0,0,0.0448,0.1342,0.0559,0.0364,0.0701,0.0451,0.04,0.0577,0.0461,0,0.0262,0.041,0.063,0.0714,0.0566,0,0.0326,0.0395,0.2489,0
"N_EmoVol",0,0,0,0.129,0.1368,0.1312,0,0,0,0,0,0,0.0897,0.0945,0.1213,0.3282,0,0,0,0,0,0,0,0.0833,0,0,0,0.1845,0.1599,0,0.0752,0,0,0.1279
"O_IntCur",0,0.2393,0,0,0,0.2763,0.122,0.116,0,0,0,0.3009,0,0.1492,0,0,0,0.121,0.2148,0.1627,0,0.3717,0,0,0.1182,0.1688,0.2783,0.3893,0.2299,0.1206,0,0,0.6882,0.2385
"O_AesSens",0.3111,0,0.3287,0,0,0.2975,0,0,0.5985,0.8231,1.1916,0.4882,0.2195,0,0,1.2335,0.3529,0.2297,0,0.5508,0,0,0,0,0.1708,0.3588,0,0,0.6495,0.1941,0.1788,0.2686,0,0.5192
"O_CrtvImag",0.1251,0.2043,0.232,0,0,0.1821,0,0,0,0.233,0,0.2664,0,0.132,0,0,0,0,0,0,0,0.2792,0,0.1113,0,0.136,0.2532,0.3328,0.1942,0.1065,0,0.1151,0.5673,0
"angry",0.057,0,0,0,0.1108,0,0.0548,0,0,0,0,0,0,0,0.0754,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0.1133,0.0523,0,0,0.2684,0.105
"AnxSWk",0.0606,0,0.0866,0,0,0.0632,0,0,0.147,0.1673,0,0,0.0545,0.06,0,0,0.078,0.0461,0.1264,0.0753,0,0,0.0542,0.0507,0.0562,0,0.1068,0,0.1095,0.044,0,0,0.2486,0
