"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0.155,0,0,0,0,0,0.1631,0,0,0,0,0,0,0,0.0648,0,0,0,0,0,0.1474,0,0
"E_Assert",0,0,0.0605,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0.0739,0.0955,0,0,0,0.0662,0,0,0,0,0.0801,0,0.0966,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1172,0.0612,0.1187,0,0.1147,0,0,0.1123,0,0,0,0,0.1018,0,0,0,0,0.1196,0,0,0,0.1246,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.069,0,0,0,0,0,0,0,0,0.1173,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0.0509,0,0,0,0,0.0402,0,0.1268,0.0433,0,0,0,0,0,0,0.0667,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0.1365,0,0,0,0,0,0,0.1321,0.1528,0,0,0,0.1117,0,0.1411,0,0,0,0,0,0,0,0.2003,0
"C_Org",0,0,0,0,0.2182,0,0,0,0,0.1129,0.1234,0,0,0,0,0,0,0,0,0.1034,0,0,0,0.1271,0.1202,0,0,0,0,0,0.0789,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0.0982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118,0,0.1397,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.0746,0.0401,0,0.0509,0,0,0.0443,0.0509,0,0.0772,0.048,0.0323,0.0549,0,0.0339,0,0.0454,0,0,0,0,0.0771,0.0373,0,0.0439,0.0386,0.0733,0.0523,0,0.0679,0.033,0,0,0.0203
"N_Anxty",0,0,0,0.1794,0,0.0819,0,0,0,0,0,0.1072,0,0,0.0954,0,0,0,0,0,0.1777,0,0,0,0,0,0.1007,0,0.1124,0.1169,0,0,0.1764,0
"N_Depr",0,0,0,0,0,0,0,0.1084,0,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.107,0,0,0.0647,0,0,0
"N_EmoVol",0.1797,0,0,0,0,0.1299,0,0.2199,0.1288,0.2397,0,0,0,0,0,0,0.1255,0,0,0,0.455,0.3655,0,0,0,0,0.1859,0,0.1953,0,0,0,0,0
"O_IntCur",0,0.1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1852,0,0,0,0,0,0,0,0,0.0994,0,0,0,0.0861,0.207,0,0,0,0
"O_AesSens",0,0,0.1205,0,0.352,0,0.1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581,0,0,0,0,0,0,0,0.1366,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2368,0,0,0,0,0,0,0.1171,0,0,0.1412,0.1607,0
"angry",0,0,0.3449,0.6415,0,0,0.3218,0,0,0,0.3506,0.6039,0.5901,0,0,0,0,0,0,0,0,0,0.2862,0,0.4771,0.199,0,0.3345,0,0,0,0,0,0.2323
"AnxSWk",0,0,0,0,0,0,0,0,0,0,0,0.0647,0.1081,0,0,0,0,0.0723,0,0,0,0,0,0,0,0,0,0,0,0,0.0446,0,0.1121,0
