"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1064,0,0,0,0,0,0.0987,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0.2038,0,0,0,0,0,0.1095,0,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1196,0,0,0,0.1442,0,0,0,0,0,0,0,0,0.1392,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1121,0,0,0.1485,0,0,0,0,0,0,0,0.0597,0,0,0,0,0
"A_Rspct",0,0,0.0186,0,0,0,0.0438,0,0,0,0,0,0.0175,0,0.0205,0,0,0,0,0.0256,0.0409,0.0642,0.0179,0.0337,0.0316,0,0,0.0488,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0.1069,0.0848,0.1743,0,0,0,0,0,0,0,0,0,0,0,0,0.1058,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.0729,0,0,0,0,0,0,0,0,0,0,0.1033,0,0,0,0,0,0,0,0,0,0,0.1394,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.093,0,0,0,0,0,0,0.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1324,0,0,0,0.0722,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1174,0,0,0,0,0,0,0
"N_Depr",0,0.1575,0.0469,0,0,0.0451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762,0,0,0.1208,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1434,0,0,0,0,0
"O_IntCur",0,0.0647,0.0334,0.0346,0,0,0,0,0,0,0.0658,0,0,0,0,0,0,0,0,0,0,0,0.0286,0.0473,0,0,0.0396,0,0.0338,0.0285,0,0.0298,0,0
"O_AesSens",0,0.2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1357,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1035,0,0,0,0,0,0,0,0,0.1071,0,0
"angry",0,0,0,0,0,0,0.2027,0,0,0,0.3375,0,0.1299,0.2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1236
"AnxSWk",0,0.2153,0,0,0,0,0,0,0,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2471,0,0,0,0,0.1718,0
