"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.1559,0,0,0.1437,0,0,0,0,0,0.1337,0,0,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0
"E_Assert",0.1342,0,0,0.1034,0,0,0.157,0,0,0,0,0,0,0.0974,0.0963,0,0,0,0.0969,0,0,0,0,0,0,0,0.1671,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0.0835,0,0,0,0,0,0,0,0,0,0,0.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0.1564,0.1305,0,0,0,0,0,0,0.1738,0.2,0,0,0,0,0.0881,0,0.1047,0,0,0,0.0934,0,0,0,0.1331,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0.0785,0,0,0.0523,0,0,0.1206,0,0,0,0,0,0,0,0,0,0.1082,0,0,0.0641,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0.0635,0,0.052,0,0,0,0,0,0,0,0,0,0,0.0601,0,0,0.1066,0,0,0,0,0.0924,0,0,0,0.0673,0.1193,0
"C_Org",0,0.1171,0.0696,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0,0,0,0.0869,0,0.1573,0.0923,0.0769,0,0,0.0941,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935,0.1685,0.1488,0.1092,0.0845,0,0,0,0.1403,0,0,0,0,0.0692
"C_Rspnbl",0.2376,0.1023,0,0,0,0,0,0,0,0.1894,0,0,0,0,0,0,0,0,0.1055,0,0.1176,0,0,0,0,0.1087,0,0,0,0,0.136,0,0,0
"N_Anxty",0.0742,0,0.0496,0,0.1119,0.0778,0.0697,0,0,0,0,0.1091,0,0,0.0749,0,0,0,0,0,0,0.0973,0,0.0609,0.0556,0,0.0951,0.0913,0,0,0.0617,0,0.1176,0.0443
"N_Depr",0,0,0,0.0707,0,0,0,0.0741,0,0,0,0,0,0.0657,0,0,0,0,0,0,0,0.1659,0.1469,0.0936,0,0,0,0.1057,0,0,0.0888,0,0.1492,0
"N_EmoVol",0,0.0837,0.0753,0.1083,0.1852,0,0.1098,0.1147,0,0.3119,0.1233,0,0.1382,0.0938,0.143,0,0.083,0,0.0899,0,0.1052,0,0.2009,0,0,0,0.2005,0.124,0.1474,0,0,0,0,0.1166
"O_IntCur",0.0586,0,0,0,0.0871,0.0696,0.0495,0.0441,0,0,0,0,0,0.0573,0,0.1196,0,0,0.0489,0,0,0.0954,0,0,0,0,0.1137,0,0,0.1013,0,0,0,0
"O_AesSens",0.144,0,0.1091,0.315,0,0,0,0,0,0.2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1267,0,0,0
"O_CrtvImag",0,0,0.089,0,0,0,0,0.098,0,0.3541,0,0,0,0,0,0,0,0,0,0,0.119,0,0,0.1427,0,0,0,0,0.1479,0,0,0.1053,0.1944,0
"angry",0,0,0,0,0,0,0,0,0.1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1717,0,0,0,0,0,0,0,0.1224
"AnxSWk",0,0,0,0.061,0,0,0,0,0,0,0,0,0.1343,0,0,0,0,0,0,0,0,0,0,0,0.0571,0,0.1157,0.0887,0,0,0,0.0676,0.1195,0
