"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2068,0,0,0,0.2328,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.365,0,0,0,0,0,0,0,0,-0.0569,0,0,0,0.2027,-0.0246,0,-0.1524,0.2344,0,0,0.2718,0,0,-0.1465,0,-0.3359,0,-0.1972,0,0.243
"E_EnerLev",-0.173,0,0,0,0,0,0.4189,0,0,0.2877,0,0,0,0,0.1397,0,-0.3191,0,-0.3179,0.1159,0,0,-0.1533,0,0,0,0,0,0,-0.2575,0,0,0,0
"A_Cmpn",0,-0.7321,0,0,-0.5419,0,0,0,0.3943,0,0,0,0,0,0,0,0,0,0,0,0.2008,0.2483,0,0,0,0.2258,0.0325,0,0,0,-0.5224,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,1.0674,-2.7681,0.7177,-1.1515,0,0,0,1.8947,0,0,0,1.4441,0,-0.948,0,-1.1121,0,0,0,0,0,-0.4923,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,-0.4349,0,0,0,0,0,0,-0.4076,-0.3429,0,-0.1755,0,0,0,0,-0.2637,0,-0.2767,0.253,0,0,0,0.376,0,0,0,0
"C_Org",-0.2266,0,0,0,0,0,0,0,0,0,0,-0.2382,0.8486,0,0.3698,0.2188,-0.4623,0,0,0,0,0.2222,0,-0.492,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",-0.1844,0,0,0,0,0,0,0,0,-0.4136,0,0.2218,0,0,0,0,0,0,0,0,0,0,0,0,0.1235,0.3695,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,-0.3055,0,0,0,0.1781,0,0,-0.5091,0,0.1807,0,0,0,0,-0.1223,0,0,0,0,-0.3116,0,0,-0.1102,0,0,0,0,0,0,0,0
"N_Anxty",0,0.2403,-0.3061,-1.349,1.5989,0,0,0.4297,0,0,0.3705,0,0.6118,0.5163,-0.0328,0,0,-0.3675,-0.464,0,0.9944,0,-0.2545,-0.4718,0,0,1.1811,0,0,0,-0.6163,0.4367,0.7756,0.8443
"N_Depr",0,0,0,0,0,0.2285,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0,0,0,0,0,0,0,0.3387,0,0,0,0,0,0
"N_EmoVol",0,-0.2202,0.5008,-0.3689,0,0,0,0,0,0,0,0,0,0,0.3354,0,0,0,0,0,-0.3018,0,0,0,0,-0.1212,0,0.2767,-0.2025,0,-0.371,0,0,0
"O_IntCur",0,0,0,0.232,-0.2828,0,-0.4386,0,0,0,0,0.4481,0,0.1637,0.382,0,0,0.5217,0,0,0,-0.5239,0.1568,0,0,0,0,-0.3885,0,-0.3488,0.1875,-0.2176,0,-0.429
"O_AesSens",0,0,0.6689,0,0,0,0,0,0.5815,-0.3895,0,0,0,0,1.1428,1.0261,0,0,0,1.22,0.3474,-0.6221,0.3156,-0.8698,0,0.3553,0.4009,0,0,0,-0.9329,0.2419,0,0
"O_CrtvImag",0,0,0,0,0,9.586,-9.8066,0,0,0,0,0,0,-25.3138,0,0,0,0,0,0,0,-5.8944,0,0,0,0,0,0,0,0,0,-4.0771,0,0
"angry",0,-0.2431,0,-0.6681,0.1915,0,0,-0.2458,0,0,0,0,0.0926,0.2133,-0.7375,0,0,0,0,0,0,0.5869,0,0,0,0,0,0,0,0,0,0,0,0.1483
"AnxSWk",0,0,0,0,0,0,0,0,-0.0857,-0.4709,0,0.1791,0,0,0,0,-0.5937,0,0,0,-0.3248,0,0,0,0,0,0,0,0,0,0,0,0.627,0
