"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0.9848,0,-0.6149,0,-0.2595,0,1.341,0,-0.1085,0.8918,0.2381,0,0,0,0,-0.6951,-0.0821,0,-0.2059,-0.3346,0.4548,-0.7288,0,0,0,-0.403,0,0.2356,-0.3732,0.2353,0,0,0
"E_Assert",0,0,0,0,0,0.2059,-0.1487,0.4118,0,0,-0.0261,0,0,0,0,0,0,0,-0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2815
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,-0.0039,0,0,0.4217,0,-0.2839,0.2833,0.0844,0.3606,0,0,-0.2583,0.5176,0,0.1855,0,0.2885,-0.1777,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0.5993,0,0,0,0.3183,0,-0.4508,0,0,0,-0.3292,0,0,0,0,0,0,0,-0.159,-0.4523,0.2166,0,0,-0.4736
"A_Rspct",0,0,0,0,0,0,0.1511,0.205,0,0,0,-0.4748,0.6357,0,0,0,0,-0.3319,0.4463,0,0,0.0886,0,0,0,0,0,0,0,0.2717,0,0,0.3792,0
"A_Trust",-0.6557,0,0,0,0,0,0,0,0,0,0,0,0.3206,0,0,0,0,0,0,0,0,-0.2625,-0.0468,0,0,0,0,-0.4561,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0.1715,0,0.111,0,0,0,0,0,-0.3029,0,0,-0.7545,0,0,0,0,0,-0.1698,0.1824,-0.4304,0,0,0,0,0,0,0,0,0.1762
"C_Prdctv",-2.8667,0,0,0,0,2.6444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2461,0,0.0637,0,0,1.0602,0,0,-1.2016,1.3869,0,0
"C_Rspnbl",0,0,0,0,0,0.3358,-0.1871,0.2822,0,0,0,-0.3116,0,0,0.1348,0,0,0,0,0,0,0,0,0,0,0.092,0,0.5438,0,0,0,0,0,0
"N_Anxty",-0.1389,0,0,-0.318,0,0,0,0,0,0,0.2653,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3314,0,0.2469,0,0,-0.4267,0,0.5704,0.3242,0
"N_Depr",0,0,0,0,0,0,0,0.0099,-0.3165,0,0,0.2781,0,0,0,-0.2604,0,0,0,0.3239,0.2586,-0.6173,0,0.271,0,0,0,0.0914,0,0,0.0882,-0.4238,0,0
"N_EmoVol",0,0,0,0,0,0,0.1348,0,0.1577,0,0,0,-0.2075,0,0.1855,0,0,0,0,0.1838,0,0,-0.1775,0,0,0,0,-0.1917,-0.4185,0,-0.1228,0.4552,0.542,0.5052
"O_IntCur",0.5111,-0.1933,0.428,0,-0.8221,0,0,0,0,0.4491,0,0,0,0.2969,0,0,0,0.4211,0,0,-0.5217,0,0,-0.115,0,0.6289,-0.3376,0.2594,0,-0.1997,0,-0.3235,0.1439,0
"O_AesSens",0,0,-0.3527,0,0,0,0,0,0,0,-0.2035,0,0,0,0,0,0.2143,-0.1807,0.5156,0.2699,0.4093,0,-0.1783,0,0,0,0,-0.2457,0,0,0.0139,0,0,0
"O_CrtvImag",0,-0.1881,0,-0.2259,-0.2094,0,0.2797,0,0,0,0,0,0,0.2123,0,0,0,0,0,0,0,0,0.3591,0,0,0.4206,0.1803,0,0,0,0,-0.1329,0,0.179
"angry",0,0.3106,-0.3123,0,-0.4279,0,0.5983,0,-0.6562,-0.0216,0.4655,0,0,0,0,0,0,0.2453,0,0,-0.2472,0,0,-0.4226,0.0368,0,0.2593,0,0.1113,-0.4513,0.2465,0,0,-0.5471
"AnxSWk",-0.1024,0.3851,-0.2897,-0.1859,-0.3073,-0.2596,-0.0158,0.1905,-0.292,0.3645,0.3605,0.0568,-0.3996,0.5874,0,0,-0.4042,0.1756,0.153,-0.0826,-0.5593,-0.2949,-0.27,0.0497,0.1978,0.1564,-0.1526,0,0.3225,-0.4269,0.2275,-0.7493,0.5405,-0.0471
