"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0.1356,0.1432,0,0,0.178,0,0,0,0,0,0,0,0,0.3249,0,0.0961,0,0.1539,0,0.1893,0.125,0,0,0,0,0,0.0977,0,0.1005,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0.0749,0,0,0,0,0,0,0,0.101,0,0,0.1048,0,0,0,0,0,0,0.0584,0,0,0.0772,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.1793,0,0,0,0,0,0,0.1807,0.1603,0,0,0,0,0,0,0.1537,0,0,0,0,0.133,0,0
"A_Cmpn",0,0,0,0,0.2935,0.0905,0,0,0,0,0,0,0,0,0.1037,0,0,0,0,0,0.108,0.159,0,0.1332,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1302,0,0.2616,0,0.1008,0,0,0.1298,0,0,0,0,0,0.1278,0,0,0.0801,0,0,0,0.1687,0,0,0,0,0,0,0,0,0,0,0,0.0882
"A_Trust",0,0,0,0,0,0,0,0,0,0.2198,0,0,0,0,0,0,0,0.108,0,0,0,0,0.1582,0,0,0,0,0,0.1283,0,0,0,0,0
"C_Org",0,0,0,0.0801,0.1225,0,0,0.0534,0.1257,0,0,0.0501,0.1516,0,0,0.2022,0.0813,0.072,0.0896,0.1119,0,0.1942,0.0811,0.1116,0.045,0.1071,0.0765,0.0831,0,0,0,0.0731,0,0.0776
"C_Prdctv",0,0.168,0,0,0,0,0,0,0,0,0.1289,0,0.1599,0,0.1266,0,0.1242,0.1122,0,0.1643,0.1721,0,0,0,0.0798,0.1379,0,0,0,0,0.1001,0.1324,0,0.1
"C_Rspnbl",0,0,0,0,0,0,0.3906,0,0,0.2154,0,0,0.2673,0,0,0,0,0,0,0.1834,0.2018,0.2517,0,0,0,0.1721,0,0,0,0,0,0,0.4496,0
"N_Anxty",0,0,0.0529,0.0646,0.0692,0.0472,0.0834,0.0464,0.0543,0,0.0525,0.0286,0.1074,0.0327,0.0582,0,0.0636,0.052,0.0609,0.061,0.0697,0.0908,0.0408,0.0721,0.0342,0,0.0654,0,0.0286,0,0.0356,0,0.0831,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1106,0,0,0,0,0,0
"N_EmoVol",0,0,0.5365,0,0,0,0,0,0,0,0.2521,0,0,0,0,0,0,0,0,0,0,0.2865,0,0,0.1314,0,0,0,0.1503,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,0.2411,0.106
"O_AesSens",0.1853,0,0.2334,0,0,0.2153,0,0.1817,0,0.2292,0,0,0,0,0,0,0,0,0,0,0,0.2785,0,0,0,0,0,0,0,0.2387,0.1523,0,0,0
"O_CrtvImag",0,0.1331,0,0,0,0,0,0,0.1297,0,0,0,0.128,0,0,0,0,0,0,0,0,0.1747,0,0,0.0601,0,0,0,0,0.1163,0,0.1045,0,0
"angry",0.1866,0,0,0,0,0.2219,0,0,0,0,0,0,0,0.2428,0,0.5547,0,0.1697,0,0,0.3006,0,0,0,0.1367,0.3165,0,0,0,0.2543,0,0,0,0.1849
"AnxSWk",0.0728,0,0,0,0.1001,0,0.1029,0.0531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739,0,0,0,0,0,0,0.1335,0.05
