"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,-0.6001,0,0,0.355,0.2649,0,0,0,0,0,0,0,0,0.2299,0.4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614,0,0.3552,0,0,0,0,0,0,0,0,0,0,0,0.474,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585,0,0,0,0,0,0,0,0,0.2855,0,0.2506,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.1022,0,0,0,0,0,0,0,0,0,0.239,0,0,0
"A_Rspct",0.7586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2415,-0.0361,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.3309,0,0,0,0,0,0,0,0,0,0,-0.1803,0,0,0,0,0,0,0,0,0,0,-0.1454,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0.2653,0,0,0,0,0,0,0,0,0,0.0462,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367,0,0,0,0,0,0.2527,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235,0,0,0,0,0,0.3925
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2264,0,0,0,0,-0.1063,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.2171,0,0.3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1668,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0.2176,0,0,0,0,0,0,0,0,0,0,0,0.3019,0,0,0,0,0,0.2051,0,0,0,0,0,0.2584,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3358,0,0,0,0.0796,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3026
"AnxSWk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3266,0
