"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0.3411,0,0,0,0.3722,0,0,0,0,0,0.3034,0,0,-0.375,-0.8275,0,-0.7243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0.5019,0,0,0,0,0,0,0,0,0,0,0,0.9345,0,0,0,-0.0853,0,-0.3569,0.4104,0,-0.3502,0,0,0,0,0,-0.2044,0.1331,0,0,0.5494
"E_EnerLev",-0.2381,0,0,0.0903,0,0.4503,0,0,0,-0.2851,0,-0.305,0,0.1925,-0.2389,0.1678,0,0,0.5757,-0.3602,0,-0.2672,0,0,0,0,0,0,0,0,0.206,0,0,0
"A_Cmpn",0,0,0,0,0,0,0.4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2059,0,0.3535,0,-0.5023,0,0,0,0,0,0,0,0,-0.2096
"A_Rspct",0.1767,0,-0.1986,0,0,0,0.2094,0.1886,0.365,0,0,0,0,0,0,0,-0.1354,0.4311,0,0,0.487,0.0934,-0.3056,-0.3746,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0.3263,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1781,0,0,0,0,0,0,0,0.3011,0,0,0
"C_Org",0,0,-0.4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556,0.3588,0,0,0,0,0,0.2087,0,0,0
"C_Prdctv",0,0.5594,0,0,0,0,-0.3859,0,0,0,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,-0.3375,0,0.2082,0,0,0,0,0.4197,0,-0.3568
"C_Rspnbl",-0.1715,-0.2837,0,-0.1815,0,0,0,0,0,0,0,0,0,0,0.2844,0,-0.4045,0,0,0,0,0,0,0,0,0.0569,0.287,0,0.3582,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3191,0,0,0,0,0,0.221,0,0,0.2346,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,-0.2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3056,0,0.1946,0,0,0.1623,0,0,0
"N_EmoVol",0,0,0,0,0.217,-0.4258,-0.8306,0.7152,-0.2273,0,0.3138,0,-0.9231,0,0,0,0,0,0,0,0,0.5058,0,0,0,0,0,0,0.3916,0,0,0,0,0
"O_IntCur",0.6328,-0.7368,0,0,0,0,0,-0.379,0,0,0,0.2979,0,0,0,0,0,0,0,0,0,0,0,-0.5706,0,0,0,0,-0.1725,-0.1422,0,0,0,0
"O_AesSens",-0.2584,0,0,0,0,-0.2298,0,0,0,0,0,0,0,0,0.1978,0,0,0,0.2208,0,0,0,0,-0.2572,0,0,0,0,0,-0.3827,0.5727,0,0,0
"O_CrtvImag",0,-0.4707,0,0,0,0,0,0,0,0,0,-0.508,0.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4526,0.6183,-0.4582,0,0,0.1155,0,0
"angry",0.1916,0,0,0.1218,0,0,0,0,0,0.4006,0.4766,0,0.1746,-0.2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2975,0,0,0,0,0.0492
"AnxSWk",0.8661,-0.2676,0.6162,-0.2497,0,-0.3846,0.1889,0.1671,0,0.3141,0.1102,0.083,0.3638,-0.1016,0.2776,0,0,0,-0.9317,0.1541,-0.3138,0.5434,0,-0.0686,0,0,0,0,-0.3575,0,-0.2099,-0.2309,0.3212,0
