"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.1265,0,0,0,0,0,0,0,0,0,0.1903,0,0,0,0,0,0
"E_Assert",0,0,0,0.2505,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,0.1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.2236,0,0,0,0,0,0,0,0,0.1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.0493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963,0,0.1278,0,0,0,0,0,0,0,0,0,0,0.1526
"A_Rspct",0,0,0,0,0,0.1325,0,0,0.0917,0,0,0,0,0,0,0,0,0,0,0,0,0.1263,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1229,0,0,0,0,0,0.1046,0,0,0.0742,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1191,0,0,0,0,0,0,0,0,0,0,0,0,0.1732,0,0,0,0,0,0,0.0815,0,0,0,0,0,0,0,0.0721,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0.091,0,0,0.0882,0,0,0.1383,0.0689,0,0,0.092,0,0.115,0,0.0978,0,0,0,0.0964,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,0,0.0586,0,0,0,0,0,0.1063,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2431,0,0,0,0,0,0,0
"N_Depr",0,0,0,0.0952,0,0,0,0.0862,0.0644,0,0,0,0,0.0793,0,0,0,0,0,0,0,0,0.1325,0,0,0,0,0.0891,0,0,0,0,0,0.1657
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0.118,0,0,0,0.1521,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0.1065,0,0,0,0.1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1174,0,0,0,0
"O_AesSens",0,0.0526,0,0.1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1106,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1326,0.3283,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0,0,0.1063,0,0,0,0,0,0,0,0,0,0,0.1284
"AnxSWk",0.0058,0,0,0.0098,0,0.0144,0,0.0086,0.0119,0,0,0.0118,0.006,0,0,0,0.0196,0,0,0.005,0,0.0108,0,0,0,0,0,0,0,0,0.0093,0.0057,0.0184,0
