"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923,0.0414,0,0.0891,0,0,0,0,0,0,0,0,-0.1761,0,0,0.1713,-0.3086,0.5998
"E_Assert",0.5491,0,0,0,-1.1628,0.6977,-0.3061,0,1.7025,0,0.8903,0.4945,0,-0.2838,0.7641,0.4622,-1.0931,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0
"E_EnerLev",0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2424,0,0,0,0,-0.0836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,-0.0922,0,0,0,0.0678,0,0,-0.1683,0,0,0,0,0,-0.218,0.2607,0.2837,0.1476,0,0,0,-0.2211,-0.4934,0.313,0,0,0,0,0,-0.2863,0
"A_Rspct",0,0,0,0,0,0,0.5087,0,-0.332,0,-1.1357,0,0,0,0,0,0,0,-0.3324,0,0,-0.932,0,0.3399,0,0,1.415,0,-0.1693,0,0,0,-0.51,0
"A_Trust",-0.3742,0,0,0,0,0,0,0,0,-0.1874,0,-0.1795,-0.2818,0,-0.0614,0,0,0,-0.136,0,0,0,0.0197,0,0,-0.2331,0,0,-0.7802,0.3101,-0.145,0,0,0.4314
"C_Org",0,0,0,0,-0.2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2668,0,0,-0.0145,0,-0.2249,-0.3341,0,0,0,0,0,0,0
"C_Prdctv",0.3198,0,-0.293,0,0,0,0,0,0,-0.3214,0.296,0,0,0,0,0,0,0,0,0,0,0,0,-0.2996,-0.3417,0,0,0,0,0.2649,0,-0.3851,0,0
"C_Rspnbl",0,-2.4656,-0.5721,0,-2.0129,1.9321,0.7844,0,0,2.7784,0,0,-2.119,0.524,0.3626,-4.398,0.1324,-1.1028,0,-2.2672,-1.9528,0,0.7428,0,0,1.5901,0,1.0693,0,0,-0.4827,0.8767,-3.4142,-1.2977
"N_Anxty",0,0,-0.1971,0.4468,0,0,0,0,0,0,0.3526,0,0,0,0,0,1.0387,0,0,-0.1826,0,0,0,0,0,0.4158,-0.4473,0,0,0,0,-0.4064,0,0
"N_Depr",-1.9988,0,0.0862,-2.9666,2.9999,0,0,1.0099,1.1239,-3.0288,0,-1.4924,0,-1.292,0,-1.6939,-1.1789,0,0,0,0.0546,0,0,0,0,-1.2888,-0.2722,5.7704,0,1.4439,0,2.3694,0,-2.7782
"N_EmoVol",0,0,-0.1851,0,0,0,0,-0.2833,0,0,0,0,0.1967,0,0,0,0.288,0,0,0,0,0,0,0,0,0,-0.1233,0,0.0245,0.363,0,0,0,0
"O_IntCur",-0.3941,0,0.0921,0,0,-0.0333,0,0.5128,0,0,0,0,0,0,0,0,-0.1946,0,0.2776,-0.2337,-0.2213,0,0,0,0,-0.2849,0,0,-0.8179,-0.1818,0.1741,0.5112,-0.4141,0.5377
"O_AesSens",0,0,0,0,0,0.3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1425,0.3631,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.1078,0.2757,0,0,0,0,0,0,0,0,0,0,0.2014,0,0,0,0,0,0,0,-0.4661,0,0,0,0.2149,0,-0.2439
"angry",-0.3126,0,-0.1309,0,0,0.1266,0,0.7028,0,-0.5981,0.6864,0,0,-0.1955,0,0.4495,0,0.3751,0.5247,0,0,0,0,0,0,0,0,0,-0.5621,0,0.2775,0.3773,0,0.4252
"AnxSWk",-0.2323,1.333,0,0,0,0,0.4109,0,0,0,0,-0.3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1657,0,0.3566,0,0,0,0,-0.0725,0
