"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0.2299,0,0,0,0,0,0,0,0,0,0,0.1349,0,0,0,0,0,0,0,0,0,0.256,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0.0645,0,0,0,0,0.1042,0,0,0,0.0862,0,0.1823,0,0,0,0,0.1242,0,0,0,0.1231,0,0.118,0.1823,0
"E_EnerLev",0.1069,0,0,0,0,0.1107,0,0,0,0,0.2295,0.1581,0.1616,0,0,0,0,0,0,0.0953,0,0,0,0,0,0,0.0898,0,0.1373,0,0.0862,0,0.2985,0
"A_Cmpn",0,0,0.0841,0,0,0,0.112,0,0,0,0.1988,0,0,0,0,0.3878,0,0,0,0,0.1654,0.1674,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0554,0,0,0,0,0,0,0,0,0,0,0,0.034,0.0551,0,0,0,0,0,0,0.0807,0,0,0.0531,0.0731,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0.248,0,0,0,0,0,0,0.3263,0,0.1914,0,0,0,0,0,0,0,0,0,0.1327,0,0,0,0.103,0,0,0,0,0,0,0
"C_Org",0.0099,0,0.0095,0.0159,0.0139,0,0,0,0.0142,0,0,0,0.0166,0,0.0086,0.0177,0.0157,0.008,0,0.0084,0.0295,0,0.0109,0.0171,0.0098,0,0.0059,0,0,0.0156,0.0066,0.0118,0.02,0.0163
"C_Prdctv",0,0,0,0.171,0,0,0,0,0,0.0744,0,0,0,0,0,0,0,0,0,0,0.2002,0.19,0,0,0.1092,0,0,0,0,0,0.0711,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0.2057,0,0,0,0,0,0,0,0,0,0.1243,0,0.2173,0.1279,0.1934,0,0.1772,0,0.3246,0,0,0,0,0.3046,0.2867
"N_Anxty",0,0,0,0,0.3388,0.2037,0,0,0.509,0,0,0,0,0,0,0,0,0,0,0,0.4888,0.342,0,0,0,0,0.1533,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0.0956,0,0,0,0.0788,0.0618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1016,0,0,0.0479,0,0,0
"N_EmoVol",0,0.1069,0.083,0,0,0.076,0,0,0,0,0,0,0.1226,0,0,0,0,0,0,0,0,0,0,0.1052,0,0.1354,0,0,0.117,0,0.0589,0.1098,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0.0667,0,0,0.0485,0,0.0574,0.1408,0,0,0.0807,0,0.0761,0.0409,0,0.0741,0.0901,0,0,0.1381,0
"O_AesSens",0,0,0.1317,0,0,0.1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1222,0,0,0,0,0,0,0,0,0.1875,0,0.0996,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0.127,0,0.0709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712,0.1234,0,0
"angry",0.0706,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664,0,0,0,0,0,0.1106,0,0,0,0,0,0,0,0.1467
"AnxSWk",0.0515,0,0,0.1721,0,0,0.0883,0,0,0,0,0,0,0,0,0,0,0.0492,0,0,0,0,0,0,0,0.0872,0,0,0,0,0,0,0.1487,0
