"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.5659,0,0,0,0,0.451,0,0,0,0,0,0,0.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",-0.3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,-0.3293,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1789,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,-0.3697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1521,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1839,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.6883,0,0,0,0,0,0,0,0,0,0,0.2953,0,0,0,0,0,0,0,0,-0.2909,0,0,0.1163,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,-0.3057,0.2481,0,-0.4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597,0,0,0,0,0,0
"N_EmoVol",0.2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1999,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,-0.3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634,0,0,0,0
"O_AesSens",0,0.1745,0,0,0.3767,0,0,0,0,0,0,0.3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1171,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,-0.2864,0,0,0,0,0,0,0,0,0,0,0,-0.5052,0,0,0,0,0,0,0,0.0435,0,0
"angry",0,0.1615,0,0,0,0,0,0,0,0,0,0,-0.3251,0,0,0,0,0,0,0,0,0,0,0.0661,0,0.0851,0,0,0,0,0,0,0,0.922
"AnxSWk",0,0.0872,-0.0555,0,0,0,0,0,0,0,0,0,-0.141,0,-0.0388,0,0,0,0,0,0,-0.4737,0,0,0,0,0,0,0,0,0,0,0.8578,0
