"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,-0.223,0.3481,0,0,0,0,0,0,0,0,0.4692,0,0,0,-0.3693,0,0,0,0,0,0,-0.2135,0,0,0,-0.3816,0,0,0,0,0
"E_Assert",0,0,0,0,0,0.4178,0,0,0,0,0,0.188,0,0,-0.1196,0,0,0,0.0837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.2947,0,0,0,0,0,0,0,0,0.0509,0,0,-0.2955,0,0,0,0,0,0,0,0,0,0.2833,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2318,0,0,0.0605,0,0,0.1715,0,0,0,0,0,0,0,0.3039,0,0
"A_Rspct",0,0,0.3306,0.2583,0,0,0,0,0,0,-0.458,-0.1558,0,0,0,0,-0.3905,0,0,0,0,-0.185,0,0,0,-0.1719,0,0,0,0,-0.1311,0.1948,0,0
"A_Trust",0,0,0,-0.2175,0,0,0,0,0,0,0,0,0,-0.3189,0,0.3725,0,0,0,-0.3379,0,0.1754,0.0985,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.2013,-0.1893,0,0,0,0,0,0,0,0,0,0.1635,0,0,0,0,-0.0505,0.3743,0,0.4082,0,0,-0.3534,0.3813,0,-0.3545,0
"C_Prdctv",0,0,0,0.3913,0,0,0.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1322,0,0.1573,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.2289,0,0.4806,0,0,0.5557,0,0,0,0,0,-0.2423,0,0,0,0,0,-0.2295,0,0,-0.2331,0,0,0,-0.1352,0,0,0,0,0,-0.2199,0,0
"N_Anxty",0,-0.2449,0,0.2461,0.2037,0,0,-0.1443,0,0,0,0,0,0,0,0,0,0,0,-0.1369,-0.3668,0,0,0,0,0.4077,0.6435,0,0.3371,0,0,-0.2299,0.1929,0
"N_Depr",0,-0.1622,-0.3499,-0.2512,0,0,0,0,0,0,0,0,0.3114,0,0,0,-0.4182,-0.7445,0,0,0,0,-0.1651,0,0,0,0,-0.4674,0.2658,0.5002,0,-0.1168,0,0.3044
"N_EmoVol",0,0,0.1137,0,0,0,-0.2791,0,0,0,0,0,0,0,0,0,-0.4888,-0.3652,0,0.4266,0.2106,0,0,0,0,0,0,0,-0.4788,0.1443,0,0,0,0
"O_IntCur",0,0.1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1117,0,0,0,0
"O_AesSens",0,0.5767,0,0,0,0,0,0,0,0.4437,-0.1304,0,0.1716,0,0,1.1241,0,0,0,0,0.2348,0.4931,0,0,0,0,-0.8286,0,0,0,-0.7697,0,0,0
"O_CrtvImag",0,0,-0.3433,0,0.2032,-0.2365,0.1113,-0.1098,-0.163,-0.1178,-0.8885,0,0.2831,-0.2405,0,0.4889,0,-0.4872,-0.3013,0,-0.3119,0,0.0701,0,0,0,0,-0.3847,0.6246,0.2328,-0.1939,-0.4702,0,-0.2478
"angry",0,0,-0.1678,0,0,0,0,0,0,0.6146,0,0.4332,0,0,-0.2803,0,0,0,0,0,0,0,0,0,0,0,0,-0.279,0,0,0,0.1557,-0.2223,0.5241
"AnxSWk",-0.3886,0,0.1331,0.1785,0,0,0,0.083,0.1044,0.3303,0,0,0,-0.149,0,0,-0.0515,0.4236,0,0,-0.2389,0,0,0,-0.2669,0,0,0,0.1596,-0.1653,0.4222,0,0.4514,0
