"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0.3334,0,0,0,0,0,0.378,0,-0.6276,-0.1836,0,0,0.2574,0,0,0,-0.085,0,0.1408,-0.191,0,0,0,0.3139,0,0,0.2096,0,0,0,0,0.3611,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0,0,0,-0.2013,0,0,0,-0.1863,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,-0.4022,0,-0.4135,-0.5376,0,-0.2771,0,0.3924,-0.691,0,1.6678,0,0.6208,0,0,0.6399,0,0,-0.4363,0,0,0,0,0,0,0.4551,-0.8958,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0.1233,0.1859,0,0,0,0,0,0,0,0.352,0,0,-0.0091,0,0,0,-0.5801,0,0,0,0.4294,0,0,0.2881,0,-0.2944
"A_Rspct",0,0,0,0,0,0,0,0,0,0,-0.2358,0,0,0,0,0,0,0,0,0,0.1832,0.097,0,0.2487,-0.12,-0.1762,0.3376,-0.1101,0,0,0,0.3789,0,0
"A_Trust",0,0.2433,-0.0446,0,0,0,0,0,0,0,0,0.2188,0,0,0,0,-0.6061,0,0.3932,0,-0.2486,0,0.1446,0,0,0,0,0,0,-0.1118,0,0,0,0
"C_Org",-0.3532,0.3455,0,0,0,0,0,-0.4999,0.1956,0,0,-0.2942,0,0,0,0,0,0,0,0,0,0.1393,0,-0.1239,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.4598,0,0,0,0.2795,0,0,-0.286,0,0,-0.3965,0,0,0.2315,0,0,0,0,0.2738,0,0,-0.4665,0,0,0.1718,-0.5384,0,0
"C_Rspnbl",0,0,0,0,0,0.2847,0,0,0,0,0,0,0.4555,-0.0131,0,0.2881,0,0,0,-0.4269,0,0.2555,0,-0.3238,0,-0.038,0,0,-0.3915,0.4756,0,0.2743,0,0
"N_Anxty",0,0,0,0,0,0,0,0,-0.3195,0,0,0,0,0,-0.527,0,0,0,0,0,-0.2143,0,0.1891,0,0.2179,0,-0.2238,0,0,0,0,0,0,0.2504
"N_Depr",0,0.2182,0,-0.1617,0,0.4653,0,0,0,0,0,0,0,0,0,0,0.4501,0,0,0,0,0,0,0,0,0,0,0.2008,0,0.1833,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.1066,0,0,0,0,0,0,0,0,0,-0.4764,-0.2944,0,0,0,0,0,0,0,0,0,0,-0.0367,0,0.6373,-0.2713,0,0
"O_IntCur",0.2608,-0.7255,1.0364,0.3326,-0.0547,0.8521,0,0.2474,-1.0679,0.3389,0,0,0,0,0,1.0628,0.1898,-0.2632,0,-0.5439,0.2665,0.3659,0,-0.9119,-0.946,0.3224,-0.2113,0,-0.5279,0.496,0,0,0,0.6048
"O_AesSens",0,0.1521,0,0.2562,0,0,0,0.295,0,0,0,0,0,0,0,-0.6311,0.3566,0,0,0,0,0,-0.1375,0,0,0.145,0,0,0,-0.3418,-0.4163,0,-0.6752,0.6828
"O_CrtvImag",0,0,-1.2368,0,0,0,0,0,-0.3997,0,0,0,-1.075,0,0,0,0,0.7774,0,0,0,0,0,0.3827,-0.7528,-0.355,0,0,0.5496,-1.1325,0,0.823,0,0
"angry",0.1437,0,-0.3397,0.4341,0,0.0847,0,-0.207,-0.1325,0.1764,0.2404,0.1623,0,0,0,0,0,0.3862,0,-0.2631,0,0.392,0,0,0.0932,-0.4351,0.4497,0,-0.2612,0,0.2462,-0.2082,0,0.1312
"AnxSWk",0,0,0.0541,0,0,0.1467,0,0,0,0.3021,0,0,0,0,0,0,0,0,0,0,-0.0886,0,0,0,0,0,0,0,0,0,0,0,-0.6653,0.2649
