"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0.0871,0,0,0,0,0,0.1175,0,0.1221,0.1897,0,0,0.155,0,0,0,0.1009,0,0.096,0.1746,0,0,0,0.1002,0,0,0.2361,0,0,0,0,0.3064,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1257,0,0,0,0,0.1847,0,0,0,0.2529,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0.303,0,0.3478,0.2349,0,0.2733,0,0.4815,0.323,0,0.7396,0,0.3284,0,0,0.2211,0,0,0.3226,0,0,0,0,0,0,0.4756,0.6092,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0.0923,0.0691,0,0,0,0,0,0,0,0.0504,0,0,0.0965,0,0,0,0.0626,0,0,0,0.1054,0,0,0.0943,0,0.0645
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0.1206,0,0,0,0,0,0,0,0,0,0.1241,0.1015,0,0.1157,0.0657,0.1248,0.1032,0.1326,0,0,0,0.1255,0,0
"A_Trust",0,0.0616,0.0831,0,0,0,0,0,0,0,0,0.131,0,0,0,0,0.0963,0,0.0757,0,0.135,0,0.1143,0,0,0,0,0,0,0.1298,0,0,0,0
"C_Org",0.0748,0.0729,0,0,0,0,0,0.1132,0.1103,0,0,0.1771,0,0,0,0,0,0,0,0,0,0.1169,0,0.132,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0.3251,0,0,0,0.2216,0,0,0.2539,0,0,0.2287,0,0,0.1265,0,0,0,0,0.1151,0,0,0.239,0,0,0.2581,0.2429,0,0
"C_Rspnbl",0,0,0,0,0,0.095,0,0,0,0,0,0,0.1349,0.1267,0,0.2013,0,0,0,0.0754,0,0.0994,0,0.1051,0,0.1117,0,0,0.1313,0.1156,0,0.1244,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0.1485,0,0,0,0,0,0.1637,0,0,0,0,0,0.1548,0,0.1362,0,0.0887,0,0.1238,0,0,0,0,0,0,0.1238
"N_Depr",0,0.0466,0,0.083,0,0.0809,0,0,0,0,0,0,0,0,0,0,0.0712,0,0,0,0,0,0,0,0,0,0,0.121,0,0.0852,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1359,0,0,0,0,0,0,0,0,0,0.1069,0.0493,0,0,0,0,0,0,0,0,0,0,0.1148,0,0.1275,0.1158,0,0
"O_IntCur",0.014,0.0262,0.0225,0.0294,0.017,0.0463,0,0.0245,0.0876,0.031,0,0,0,0,0,0.0938,0.0292,0.0268,0,0.0273,0.0217,0.0385,0,0.027,0.0107,0.026,0.0207,0,0.077,0.0626,0,0,0,0.0182
"O_AesSens",0,0.0436,0,0.0816,0,0,0,0.0722,0,0,0,0,0,0,0,0.1755,0.0755,0,0,0,0,0,0.0884,0,0,0.0765,0,0,0,0.0903,0.1064,0,0.2151,0.0832
"O_CrtvImag",0,0,0.2876,0,0,0,0,0,0.2722,0,0,0,0.4064,0,0,0,0,0.1511,0,0,0,0,0,0.207,0.2196,0.2117,0,0,0.2678,0.3353,0,0.2978,0,0
"angry",0.0443,0,0.0732,0.1156,0,0.0892,0,0.068,0.0992,0.0831,0.0881,0.1549,0,0,0,0,0,0.0728,0,0.0611,0,0.0912,0,0,0.0725,0.0954,0.0783,0,0.1251,0,0.1176,0.1024,0,0.0727
"AnxSWk",0,0,0.0519,0,0,0.0686,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0.0826,0,0,0,0,0,0,0,0,0,0,0,0.1442,0.0582
