"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0.1796,0,0,0,0.3553,0,0,0,0,0,0.146,0,0.1963,0,0,0,0,0,0,0,0,0,0.1798,0,0,0,0
"E_Assert",0.0722,0,0,0,0,0,0,0,0.1061,0,0,0,0,0,0,0,0,0,0.1201,0,0,0,0,0,0,0,0,0,0.1572,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0.1143,0,0.0823,0,0,0,0,0,0,0,0,0,0,0,0.1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0.0663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945,0,0,0.0798,0,0,0.1044,0,0,0,0.1069,0,0.1137,0.1124,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735,0,0.0907,0.0668,0,0,0,0.0704,0,0,0,0,0,0.1383,0
"A_Trust",0,0,0,0,0,0,0.0518,0,0,0,0,0,0,0,0.0892,0,0,0,0,0,0,0.1704,0.1162,0,0,0,0,0,0,0.1062,0,0.1026,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0.1886,0,0,0,0,0.1461,0,0,0,0,0.2139,0.134,0.182,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891,0,0,0,0,0,0,0.1742,0,0,0.1427,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.0962,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1151,0,0,0.1269,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0,0,0,0.1116,0,0.1303,0,0.1212,0,0,0
"N_Depr",0,0,0.1028,0,0,0,0,0,0.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,0,0,0
"N_EmoVol",0.0481,0.0763,0.0718,0,0,0,0,0.0506,0,0,0,0,0.0696,0.0687,0.0687,0,0.1521,0,0,0.0789,0,0,0,0,0,0,0,0,0.1377,0,0.0719,0,0,0.113
"O_IntCur",0.0767,0.0989,0,0.1043,0,0,0,0,0,0,0,0,0,0,0.0986,0,0.1969,0,0,0.1504,0,0,0,0,0,0,0,0,0,0.1215,0.11,0.1088,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0.1305,0,0,0.0986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1332,0,0,0
"O_CrtvImag",0,0,0.1209,0,0.1887,0,0,0,0,0,0,0,0,0,0,0,0.2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1062,0,0
"angry",0.0063,0,0,0.0126,0,0.01,0.0067,0.009,0,0,0,0.028,0.0145,0,0,0,0,0.008,0.0102,0.0092,0,0,0.0108,0.0053,0,0,0,0.0195,0.011,0.0069,0.0076,0.009,0,0.0094
"AnxSWk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0
