"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0.2228,0.2813,0,0,0.2792,0,0,0,0,0,0,0.2882,0,0.4159,0.5754,0,0.1877,0,0,0,0,0,0,0,0,0,0,0.2262,0,0.1982,0,0.4313,0.1917
"E_Assert",0.1737,0,0,0,0.2236,0,0,0,0,0,0,0,0.1719,0,0,0,0,0,0.1271,0,0,0,0,0,0,0.1502,0,0,0,0,0,0.1325,0,0
"E_EnerLev",0,0,0,0.279,0,0.1481,0.3847,0,0,0,0,0,0,0.1986,0.1784,0,0,0,0.134,0.1888,0.1784,0,0.1244,0,0,0.1606,0.1298,0.1337,0.18,0,0,0,0,0
"A_Cmpn",0.1151,0.1364,0,0,0.2459,0,0,0,0.1767,0,0,0.161,0.1933,0,0,0,0,0,0,0,0.1454,0,0.101,0,0,0.1568,0.1092,0,0.1695,0,0,0,0,0
"A_Rspct",0,0,0.1023,0.1458,0,0,0,0,0,0,0,0.2281,0,0.1075,0.148,0.2164,0.1898,0,0,0,0,0.1314,0.08,0.3525,0,0,0.0899,0.0857,0,0.194,0.1159,0,0,0
"A_Trust",0,0.0401,0.0557,0,0.1026,0,0,0.0792,0.0579,0,0.0346,0,0,0.0471,0.0501,0.1154,0.0444,0.0488,0.0466,0.0592,0.0638,0.0636,0.0453,0,0.0497,0,0,0.0515,0.049,0.1041,0.0668,0.0604,0,0.0408
"C_Org",0,0.047,0,0,0.0914,0.0651,0,0,0,0,0,0,0,0.0664,0,0.1101,0,0.0546,0,0.0554,0.055,0,0,0.103,0,0,0.0509,0,0,0,0,0,0,0
"C_Prdctv",0.101,0.0743,0.0855,0,0.15,0,0,0,0,0,0,0,0.1055,0,0,0,0,0.0797,0.0795,0.0924,0.0995,0.1307,0.0629,0,0.086,0,0,0.0734,0.1015,0,0,0.0883,0.2105,0
"C_Rspnbl",0,0.098,0.1399,0,0,0.1194,0,0.1179,0,0.0991,0,0.1084,0.126,0.0997,0.1145,0.2341,0.1071,0,0,0,0.1172,0.1373,0,0,0,0.1345,0,0.0859,0.1316,0.208,0.1232,0.1375,0,0.0966
"N_Anxty",0,0,0.1419,0,0,0,0,0,0,0,0,0,0,0.1172,0,0.417,0.1303,0.1125,0,0,0.1358,0.1634,0,0.2576,0,0,0.1122,0,0,0.2007,0.1295,0,0.2723,0.0931
"N_Depr",0.1777,0,0,0,0,0,0,0,0,0.1648,0,0,0,0,0,0.6757,0,0,0,0,0.1805,0,0,0,0.1546,0.173,0,0.1181,0,0,0,0,0.33,0
"N_EmoVol",0,0,0,0.2141,0.261,0,0,0,0,0.1317,0.1273,0,0.2114,0,0,0,0.1908,0,0,0,0,0,0.134,0,0,0,0,0,0.1739,0.1991,0,0.1543,0.4523,0.1256
"O_IntCur",0,0.0177,0.0472,0.0256,0.0516,0.0369,0,0.0363,0.0322,0.0301,0.0287,0.022,0,0.0165,0,0.0454,0.0219,0,0.0189,0,0.0307,0.0338,0.0177,0.0462,0.0214,0.0186,0.0196,0.0255,0.0216,0.0383,0.0423,0.0441,0.0701,0.0348
"O_AesSens",0,0,0,0,0,0.1537,0.3042,0.1162,0,0,0.1042,0.1148,0.1605,0,0,0,0,0,0,0,0.1265,0,0,0,0.1178,0.1252,0,0,0,0.1658,0.1111,0,0,0.0786
"O_CrtvImag",0.3517,0,0.2829,0,0,0.2118,0,0,0,0,0.1958,0.2259,0,0,0,0,0.2316,0,0,0,0,0,0,0,0,0.2256,0,0,0,0,0,0.1966,0,0
"angry",0.4845,0,0.8433,0.4279,1.2104,0.6474,0.3841,0.3591,0.2973,0.5389,0.5463,0.5092,0,0,0.4797,0.7702,0,0,0,0,0.4892,0.4492,0.3533,0.9804,0.1966,0.1996,0.3312,0.3103,0.2001,0,0.7819,0.6771,1.4703,0.7552
"AnxSWk",0,0.0688,0,0,0,0,0,0,0,0.0971,0.1544,0,0,0,0.1103,0,0.0771,0,0.0921,0,0,0,0,0,0.0995,0,0,0,0,0,0,0,0.1992,0
