"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0.4805,0,0,0,0,0,-0.2155,0.5175,1.0721,0,-0.2822,-0.6329,0,0.2182,-0.4886,0,-0.217,0,0,0.357,0,0,-0.1329,0,0,-0.5553,-0.3841,0.3621,0,0
"E_Assert",0,0,0,0,0,0,0.1612,0,0,0.3823,0,0,0,0,0,0,0,0,0.048,-0.1453,0,0,0,0,0,0,-0.2433,0.2359,0,0,0,-0.2602,0,0
"E_EnerLev",0,-0.2258,0,-0.4625,0.7497,0,0,-1.3926,0,0,0,-0.6806,0,0,0,0,0,0,0,0.765,0.1781,0,0,0,-0.3542,0,0,0,-0.3561,0,0,0,0.3368,0
"A_Cmpn",0,-0.3323,-0.0649,0,0,0,0,0,0.7622,0,0,0,0,0,0,0,0,0,0,0,0.1024,0,0,0,0,0,0,-0.4216,0,0,0,0,0,0.2389
"A_Rspct",0,0,0.1729,0,0,0,0,-0.5948,0,0.4933,0,0,0,0,0,0.2928,0,0,0,0,0.4908,0.0657,-0.1283,0,0.2515,0,0,0,0,0,0,0,0,0
"A_Trust",0,-0.1523,0,0,0,0,0,-0.2074,0.5715,0,0,0,-0.2424,0.0838,0,0,0,0,0,-0.247,0.2889,0,0.1123,0,0,0,0,0,0,0,0,0,0.4728,0
"C_Org",0.2843,0,0,0.1789,0,0.1027,0,0,0.014,0.219,0,-0.1493,0,0,0,-0.3524,0,0.4492,0,0.3221,0,0,0,-0.1644,0,0,0.2125,0.3154,0,0.1858,0.5656,0,-0.6126,-0.1781
"C_Prdctv",0,0,0.9432,0.916,0.5893,1.1987,1.0419,0,0.704,0,0.6662,0,0.1288,0.3451,0,0,0.441,-0.775,0,0,0,0,0,-0.114,-0.7694,0,0,0,0,0,0,0.6167,0,0
"C_Rspnbl",0.2687,0,1.404,0,0,0,0,0,0,-0.2775,0,0.1861,0,-0.3687,0,-0.2335,0,0,0,0,0,0,0,0,0,0.0793,0,0.5181,0,0,0.4534,0,0,0
"N_Anxty",-0.5612,0,0,0,0,0,0,0,0,0,0,0,-0.2983,0.0342,0,0.5688,0,0,0,0,0,-0.1577,0,0,0,0.2168,9e-04,0,0.4255,0,0.1643,0,0,0
"N_Depr",0,0,0,0.2354,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1575,0,0,0,0,0,0,0,0,0,0.1311,0.1801,0,0,0,0,0
"N_EmoVol",-0.466,0,0,0,0,0,0,0,-0.2885,0,0,0,0,0,0,0.1752,0,0,0,0.2819,0,0,-0.2006,0,0,0,0,0.2528,-0.0345,0,0,0,0,0
"O_IntCur",0,0.1721,0,0,0,0.374,-0.3371,-0.1449,0,0.2478,0,0,0,-0.1174,0.6424,0,0,0,0.2761,0.2814,0,0.3275,0,-0.5014,0.2181,-0.2059,-0.1589,-0.2831,0,0.1962,0.5312,0,-0.5784,0.0091
"O_AesSens",0.4257,-0.2609,-0.309,0,-0.4705,-0.1625,-0.9688,-0.0975,-0.0969,0.029,0.0245,-0.3461,-0.465,0,0.7085,-0.7984,-0.1635,1.0241,-0.1743,0.2208,0.1282,0.1419,0.3475,-0.2326,-0.1172,-0.0803,-0.3423,0.222,-0.5329,0.1805,0.7753,0,-0.1499,0.4364
"O_CrtvImag",0,0,0,0,0,0,0,0.2304,0,0,0,0,0,-0.2394,0,0,-0.7695,0,0,0,0,0,0,0,0,0,0,0.2359,0,0.32,0,-0.6365,0,0
"angry",0,-0.3503,0,0,0,-0.1446,0,0.1686,0,0.2595,0.2339,0,0,0.2956,0.5198,0,0,0.0594,0,-0.3143,-0.6014,0,-0.1677,0,-0.2288,0,0,0,0.2303,0,0,0,-0.3996,0.2012
"AnxSWk",0.408,0,0,0,-0.6128,-0.1558,0,-0.0459,-0.3443,0,0,0,-0.2931,0.301,0,0,0,0.3196,0.3929,0.294,0.3629,0,0.3683,0,0.428,-0.3568,-0.2888,0,-0.1485,0,0,0,0.2679,0.6357
