"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0.2713,0,0.2129,0.5722,0.3201,0,0,0,0.1756,0,0,0.1603,0,0.3461,0,0,0.147,0,0,0,0,0,0,0,0,0.2256,0.3339,0.4247,0,0,0,0,0
"E_Assert",0,0,0,0.0983,0,0,0,0.095,0,0.0703,0.096,0,0,0.1214,0,0,0,0,0.1013,0,0.0708,0.1305,0,0,0.1043,0.0426,0,0,0,0,0.0936,0,0,0
"E_EnerLev",0,0.5329,0,0.414,0,0.8322,0,0.4984,0.2853,0.3713,0,0,0.285,0,0.9719,0,0,0,0,0.3974,0,0.6388,0.444,0,0.4605,0.2576,0,0,0,0,0.4775,0,0,0
"A_Cmpn",0,0,0,0,0,0.2635,0,0,0.1379,0.1427,0,0,0,0,0,0,0.2743,0,0.187,0.1142,0.1296,0,0,0,0,0,0,0,0.2624,0,0,0,0,0
"A_Rspct",0.0461,0,0,0,0,0,0,0,0.0385,0,0,0,0,0.0806,0,0,0,0,0.0701,0.0485,0.0513,0.1068,0,0.0603,0.0803,0,0,0,0,0.0486,0.0683,0.0856,0.1144,0
"A_Trust",0,0,0,0.1216,0,0,0.127,0.0911,0,0.089,0.112,0,0.0699,0,0.1531,0,0.1096,0,0.1137,0,0,0,0.1053,0,0.1065,0.0462,0,0,0,0,0.0967,0,0.2127,0
"C_Org",0.0733,0.1638,0.0767,0.1322,0,0.2964,0,0,0.0697,0.118,0,0,0.0898,0,0,0,0,0,0,0,0,0,0,0.1412,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.1908,0,0,0.2395,0,0,0,0,0,0,0,0.1482,0,0,0.2925,0,0,0,0,0,0.238,0,0,0.1658,0,0.1085,0,0,0.1221,0,0,0,0
"C_Rspnbl",0,0,2.0058,0,0,0,0,1.5723,0,0.8321,3.4612,0,1.0119,0,0,0,1.6543,0.7376,0,0,0,0,1.8871,0,1.7059,0.4761,1.2995,0,0,0,0,2.2613,3.1507,0
"N_Anxty",0,0,0.2073,0,0,0,0,0.4796,0,0,0,0,0.2701,0,0.4739,0.4806,0.3221,0,0.2759,0,0,0,0,0,0.3215,0,0.2158,0,0,0,0,0,0,0
"N_Depr",0,0,0.1481,0,0,0,0,0,0,0,0,0,0,0.1918,0,0,0.1357,0,0,0,0,0.2028,0,0,0,0,0,0.1927,0.2286,0.0885,0,0.2113,0.2598,0
"N_EmoVol",0,0.0958,0.0566,0,0,0,0.0682,0,0,0.0663,0.0888,0,0.0613,0,0,0.1695,0,0,0,0,0,0,0,0,0.0989,0.0418,0.0677,0,0.1365,0.0613,0,0.1097,0.1978,0.0872
"O_IntCur",0.0082,0.025,0.0103,0.0107,0.0262,0.017,0.012,0.0171,0.0092,0.0102,0.019,0.0183,0,0,0.0228,0,0.0173,0.007,0.0143,0.0098,0.0173,0,0.0133,0,0,0.0089,0,0,0.0259,0.0103,0.0192,0.0158,0.033,0.0238
"O_AesSens",0,0.1151,0.0718,0,0,0.1182,0,0,0.0649,0,0,0,0,0,0,0.2028,0.1549,0,0,0.0738,0,0,0,0,0,0,0,0,0,0,0.1113,0,0,0.121
"O_CrtvImag",0,0,0,0,0,0.293,0.1749,0,0.0873,0.1561,0,0,0,0,0,0.3457,0,0,0,0,0.1123,0,0,0,0,0,0,0,0,0,0,0.1844,0,0
"angry",0,0,0,0.1014,0,0,0,0,0,0,0,0,0.0652,0.1575,0,0,0,0.0473,0,0,0,0,0,0,0,0,0,0,0,0.0624,0,0.1258,0,0.1149
"AnxSWk",0.0297,0,0.0399,0,0,0.0896,0.0471,0,0,0,0.0759,0.0849,0.04,0.0991,0.1142,0,0.084,0.0378,0.079,0,0,0.1119,0.0859,0,0,0,0.048,0,0,0,0.0757,0,0.1446,0.0899
