"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,-0.3952,0,0,0,0.2626,0,0,0,0,0,0,0.0325,0,0,0.2727,0,0.2735,0,-0.3944,-0.2114,0,0,0,0,0,0,-0.4507,0
"E_Assert",0,0,0,-0.1718,0,0.3982,0,-0.3181,-0.6239,0,0,-0.2273,0,0.609,-0.3657,0,0,0.4076,0.1035,0,0.2508,0,0,-0.3603,0,0,-0.2809,0,-0.1651,0.5447,0,0,0,-0.349
"E_EnerLev",0.7369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3996,0,0,0,0,-0.0744,-0.1867,0,-0.2196,0,0.3218,0,0,0,-0.2726,0,0,0,0,0
"A_Cmpn",0,0.2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2375,0,0,0,0.0365,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",-0.2073,0,0,0,0,0,0,0,0.3379,0,0,0,0,0,0.3235,0,0,-0.3447,0,0,0,0.1344,0.2065,0,0,0,0,0,0,-0.2674,0,0,0,0.3661
"A_Trust",0,0.1071,0,0.1146,0,0,0,0,0,0,-0.1609,0,0,0,0.2925,0,0,0,0,0,0,0,-0.0921,0,0,0,0,0,0,0,0,0,-0.1852,0
"C_Org",0,0,0.4073,0.2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0584,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.1673,0,0,0,0,0,0,-0.4632,0.0947,0,0,0,0,0,0,0,0.2134,0.2043,-0.2116,0,0.3807,0,0.1192,0,0,0,-0.1698,0,0,-0.3505,0.1463,0
"C_Rspnbl",0,0.1583,0,0,0,0,0,0,0,0,0,0,0,0.3423,0,0,0,0.1736,0,0,0,-0.1497,0,0,0,0.3212,0,0,0,0,0,0.0267,0,-0.323
"N_Anxty",0,0,0,0,0,0,-0.2376,0.288,-0.1691,0,0,0,0.2539,-0.2855,0,0,0.5443,0,0.1842,0.2601,0,0,0,0,0,0,0.2422,0,0.2836,-0.1627,-0.2775,0.2727,0,0
"N_Depr",-0.2763,0,0,0.2067,0.1853,0,-0.1647,0,-0.0581,0,0,0,-0.1186,-0.0401,0,0.1206,0.3299,0,0,-0.498,0,0,0,0.1295,0,0,0,0.3156,-0.2372,0,-0.3551,0,0,0
"N_EmoVol",0,0,-0.1313,0,-0.0883,0,-0.1349,0,0,0,0.4985,0,0,0,0,0,0,0,0,0,0.2038,0,0,0,0,0,0,0,0.1568,0,0,0.4038,0,0
"O_IntCur",0,-0.45,0.3055,0,0,0,-0.2387,-0.3656,0,0,0,-0.4096,0,0,0,-0.2033,0,0,0,0,0.4572,0,0.2614,-0.2568,0,-0.2364,0,0,-0.4611,0.2576,0,-0.2023,0.5658,0
"O_AesSens",-0.1842,-0.3672,0.2423,0,0.1994,0,-0.1319,0,0.9276,0.4374,0.4942,-0.448,-0.1926,0,0.6293,-1.2955,0,-0.2251,-0.4777,0.0379,0.1433,0.8395,0.0645,-0.1778,-0.2774,-0.8932,0,0,-0.3539,0,0.1456,-0.3169,0.7234,0
"O_CrtvImag",0,0,-0.0165,0,0,0,0,0,-0.4008,0,0,0,0,0,0,0,0,0,0.3932,0,0,0,0.2473,0,0,0,0.1617,0,0,0.3171,0,-0.1663,0,0
"angry",0,0,-0.3691,0,0,0,0,0,-0.2572,0,0,0,0,0,0,0,0,0,0,0,0.1573,0,0,0,0,0,0,0,0,0,0,-0.2396,0,0.4814
"AnxSWk",-0.4107,0.4452,0,0.1544,-0.5447,0,0,0,-0.0131,0,0,0,0,1.4366,0,0,0,0,0,-0.6133,0,0,0,0,0,0,0,0,0,0,0,0.5824,0.3843,-0.4849
