"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0.2222,0,0.5748,0,0,0,0,-0.2749,0,0,0,0.2648,0,-0.1115,0,0,0.0723,-0.2603,0,0,0,0,0,0,0,0,0.2264,0.1178,0.048,0,-0.2222,0,0
"E_Assert",0.1059,0,0.3856,0,0,0.1024,0,0,-0.1941,0,0.1768,0.008,0,-0.123,0,-0.1308,0,0,0.2382,0,0,0,0.3419,0,0,0,0,0,0.0991,0.5685,0,0,0.5776,0
"E_EnerLev",-0.2052,0,0,0.3538,0,0,0,0,0,0.1738,0,0,0,0,0,0,-0.1471,0.1274,0,-0.286,0,0,0,0,0,0,-0.453,0,0,0,0,0,0,0
"A_Cmpn",0,-0.5954,0,0,0,0.2225,-0.6575,0.7666,-0.7775,-0.3115,0,0.1146,1.4298,-0.0191,0.2442,-0.636,0.3539,0.2341,0,0,0.0769,1.4217,-0.493,0,0.5061,-1.1036,0.1053,0,-0.8186,-0.2366,-0.4001,0,-0.4922,-0.6332
"A_Rspct",0,0,0,0.2245,0,0,0,0,0,0,0,0,0,0,-0.2343,0,0,0,0,0,0,-0.2648,0,0,0,-0.2296,0,0,0,0,0,0,0,-0.3694
"A_Trust",0.4936,0,0,0.5037,0.7219,0,-0.5959,0,0,0.2333,0,0,0,0,0,-0.5483,0.3267,0.4105,0,0,-0.3057,0.3389,0.2876,0,-0.5074,0,0,0,0,-0.1758,0,0.5181,-0.5381,0
"C_Org",0,0.2582,0,0,0,0.9407,0,0,0,0,0,0,0,0.3152,0,0,0,0,0,0.3744,0,0.4276,0,0.0475,0,0,0,0,-0.3154,0,-0.3144,-0.2802,0,0
"C_Prdctv",0,0.5555,0,-0.1802,0,0,0,0,0,0,0.0869,0,0,0,0,0,0,0,0,0.4481,0,0.1115,0,0,-0.3749,0.2692,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.2481,0,0.4324,0,0,0,0,0,0,0,0,-0.155,0,0,-0.1276,0.1304,0.3914,0,0,0,-0.0826,0,0,0,-0.3509,-0.321,-0.2792,0,0
"N_Anxty",0,-0.182,0,-0.1407,0,0.0804,0,0,0,0,0.2872,0,0,0.4555,0,0.3049,0.0096,0,0,0,0,0,0,0,0.2512,0,0.1493,-0.443,0.5635,0,0,-0.3479,0.4969,0
"N_Depr",0,0,0,0,0,0,-0.1179,-0.5304,0,0,0,0.4368,0,0,0,0,0,0,-0.4937,0.2283,-0.5014,0,0.0313,0,-0.05,0,0,-0.1568,0.2135,0.1652,0,-0.1008,-0.2595,0
"N_EmoVol",0,0,0,0.1907,0,-0.4294,-0.1991,0,0,0,0,0,0,-0.0941,0,0,0,0.1605,0,-0.4249,0,0,0,0,0,0,0,0,-0.0123,0,0,0,0,0
"O_IntCur",-0.126,0.3762,0,0,0,-0.456,-0.4908,0,0.6301,0.3061,0.2341,-0.1494,0,0,0,0,0,0,0,0,0,-0.2715,0,0,-0.2679,0.2187,0,0,0,0.2661,0,0,0,0.3504
"O_AesSens",0,0,0,0,0,0.4016,0,0,-0.4249,-0.6805,0,0,0,0,-0.5322,0.3478,0,0,0,0,0.2059,0,0,0,0,0.1526,0,0,0,-0.3187,-0.2692,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0.438,0,0,0.2203,0,-0.0283,0,0,0,0.7235,0,-0.3839,0,-0.3296,0.5156,-0.5464,0.2929,0,0,0,0,0,0,-0.0757,-0.2062,0.3198,0,0
"angry",-0.2914,0,0,0,0,0,0,0,0,0,0.3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2241,0,-0.0131
"AnxSWk",0,0,0,0,0.2055,0,0,0,0,0,-0.3338,0,-0.4781,0,0,0,0,0,0,0.0983,-0.4354,0,0,-0.3772,0,0,0,0,0,0,0,0,-0.301,0
