"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,-0.2482,0,0,0,0,0,0,0,0,0.2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513,0,0,-0.2744,0.2927,0,0,0,0,0,0,0,0,0,0.0875,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.151,0,0,0,0,-0.0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2241,-0.2768,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1102,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,-0.205,0,0.3814,0,0,0,0,0,0,0,0,0,0,-0.0023,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0.3002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3163,0,0.0121,0,0,0,0,0,0,0,0.3213,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2975,0,0,0.3637,0,0,0,0,0,0,-0.0123,0,0,0,0,0,0,0.1947,0,0.3806
"C_Rspnbl",0,0,0,0,0,0,0,0,0,-0.4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1016,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,-0.4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0.217,0,0,0.3134,0,0,0,0,0.2765,0,0,0,0,0,0,0,0,0,0,0.0226,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.4289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296,0,0,0,0,0
"O_IntCur",-0.3098,0.6492,0,0,0,0,0,0,0,0,0,0.2732,0,0,0,0,0,0,0,0,0,0,-0.2932,0,0,0,0,0,0,0.0789,0,0,0,0
"O_AesSens",0,0,0,0.3227,0,0,0,0,0,0,0,0,0.4796,0,0,-0.495,0,0,0,-0.2774,0,0,0,0,0,0,0,0,0,0,0.1145,0,0,0
"O_CrtvImag",0,0,-1.3519,0,0,0,0,0,0,-0.433,0,0,0.8126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3453,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0.0566
"AnxSWk",0,0.1115,-0.0446,0,0,0.3269,0,0,-0.2047,0.3552,0,0,0,0,0.2003,0,0,0,0,-0.2441,0,-0.0625,0.1748,-0.4968,0.3371,-0.0612,0,0,0,0,0,0,0.5405,0
