"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0.267,0,0,0,0,0,0.1427,0,0,0,0,0,0,0,0.3039,0,0,0,0,0,-0.2067,0,0
"E_Assert",0,0,0.4,0,0,0,0,0,0,0,0,-0.347,0,0,0,0,0,-0.1218,-0.3636,0,0,0,0.287,0,0,0,0,0.1764,0,0.8001,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.3217,-0.2466,-0.1783,0,-0.1967,0,0,0.1415,0,0,0,0,-0.0683,0,0,0,0,0.457,0,0,0,-0.386,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,-0.1224,0,0,0,0,0,0,0,0,-0.2318,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0.2383,0,0,0,0,0.3673,0,0.031,-0.3103,0,0,0,0,0,0,0.252,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,-0.1689,0,0,0,0,0,0,0.1763,-0.3369,0,0,0,0.1823,0,0.3573,0,0,0,0,0,0,0,-0.2865,0
"C_Org",0,0,0,0,-0.1149,0,0,0,0,0.3979,0.1775,0,0,0,0,0,0,0,0,-0.2145,0,0,0,-0.0483,0.3382,0,0,0,0,0,-0.3539,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,-0.5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3535,0,-0.1306,0,0,0,0,0,0,0,0,0
"C_Rspnbl",-0.7175,0.6575,0,-0.1273,0,0,-0.1728,0.6786,0,-0.4941,0.1439,0.1594,-0.2272,0,-0.3734,0,1.3376,0,0,0,0,-0.2405,-0.657,0,-0.5289,0.9701,0.7285,-1.0002,0,-0.3553,0.183,0,0,-0.0997
"N_Anxty",0,0,0,-0.1317,0,-0.3351,0,0,0,0,0,0.6802,0,0,-0.2593,0,0,0,0,0,-0.2707,0,0,0,0,0,0.0117,0,0.377,0.1771,0,0,-0.5439,0
"N_Depr",0,0,0,0,0,0,0,-0.2452,0,0.3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2475,0,-0.1294,0,0,-0.3088,0,0,0
"N_EmoVol",-0.4364,0,0,0,0,0.1369,0,-0.2929,0.6039,-0.3522,0,0,0,0,0,0,1.1676,0,0,0,-0.3943,-0.3642,0,0,0,0,0.2602,0,0.0285,0,0,0,0,0
"O_IntCur",0,1.0199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5893,0,0,0,0,0,0,0,0,-0.445,0,0,0,-0.2711,-0.8109,0,0,0,0
"O_AesSens",0,0,0.2911,0,0.1796,0,-0.2547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2822,0,0,0,0,0,0,0,0.0602,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2291,0,0,0,0,0,0,0.3541,0,0,0.0267,-0.2156,0
"angry",0,0,-0.3273,-0.3223,0,0,-0.3805,0,0,0,0.0205,-0.7592,0.796,0,0,0,0,0,0,0,0,0,0.4454,0,0.6722,-0.8723,0,-0.1182,0,0,0,0,0,0.7444
"AnxSWk",0,0,0,0,0,0,0,0,0,0,0,0.0623,-0.2655,0,0,0,0,0.3919,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,0.7094,0
