"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.2705,0,-0.332,0,0,0,0,0,0,0,-0.3982,0,0,0,-0.207,0,0,0,0,0,0,0,0,0,-0.2661,0,0,0.3398,0,0,0.4145
"E_Assert",-0.2389,0,0,0,0.3442,0.1455,0,0,-0.5751,0,0.2221,0,0.0022,0,0,0.5254,0,0.5989,0.4383,0,0,-0.4306,-0.084,-0.1447,0,0,-0.4147,0,-0.3866,0,0,0,0.4973,0
"E_EnerLev",0.3254,-0.3207,0,0,0.3759,0,0,0,-0.1975,0,0,0,0,-0.497,0,0,0,0,0,-0.278,0,0,0,0,0,0,0,0,0,0,0,0,0.1823,0.1495
"A_Cmpn",-0.3296,0,0,0,0,0,0,-0.1301,0,0,0.0162,0.1702,0,0,0,0.3105,0,0,0,0,-0.3596,0,0,0,-0.4463,-0.4218,0,-0.4592,0,-0.49,0.4195,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0.0747,0,0,0,0.0648,0,0,0,-0.1666,0,0,0,0,0,0.0766,-0.2598,0,0,0,0,0,0,0,0.3742,0,0,-0.3128
"A_Trust",0.5003,0,0,0,0,0,0.3982,0,0.105,-0.4486,0.3771,0,0.3675,-0.291,0.2826,0.68,-0.6218,0,0,0,0.2365,0.0094,0.0738,0,0.2847,0.1027,0.6291,-0.1558,0.5874,0,0,-0.4936,0,0
"C_Org",0.1565,0,0.5307,0,0,0,0,0,0.3093,0,0.3066,0,0,-0.3271,-0.1426,0,0,0,0,0,-0.4503,0,0,-0.2854,0,0.2355,-0.2453,0,0,-0.2411,0,0,-0.2494,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0.4625,-1.0108,0,0,0.5845,0,-0.3403,0,0,0.3727,0,0.1189,0,0.5649,0,0,0,0,-0.7609,0.7371,-0.5564,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,-0.8148,-0.8312,0,0,0,0,0,0,0,0,0.1491,0,0.6913,0,0.066,-0.3759,0,0,0.158,-0.2146,0.5095,0,0.3145
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.5984,0,0,0,-0.459,0,0,0,0,0,0,0,0,0.1517,0,0,-0.2448,0,0.6228,0,0,0,0,0
"N_Depr",0,-0.6736,0,0,0,0,0,0.8144,0,0,0,0,0,0.4076,0,0.6864,0.6315,0,0,0,0,0,0,-0.2683,0,0,0.6087,-0.8215,-0.3541,0,0,0.2653,0,0
"N_EmoVol",0,0,0,1.236,0,0,0,0,0,4.1562,0,0,0,0,-2.6662,1.1855,1.1321,-1.9932,0,0,1.9961,0,0,0,0,0,0.4409,0,-1.5749,0,-0.7059,-2.5717,0,-1.5612
"O_IntCur",0.2991,-0.2135,0.818,0,0,-0.1471,-0.3152,2.0521,-0.1991,-1.0188,0.8594,1.4509,0,-0.1816,-0.3048,-0.6629,-0.327,0,0,0.2578,-1.4383,0.3346,0.437,0.1649,-0.2224,0.2019,0.1401,0,1.1707,1.1005,-0.368,0.6478,0.0182,-1.4561
"O_AesSens",0,0,0.907,0.2229,0,0.5874,0,0,0.366,0.1272,0,0,0,0,0,0,0,0,0,0,-0.3528,0,0.1867,0,0,0,0,0,0,0,-0.2924,0,-0.6152,0
"O_CrtvImag",0.1705,0.265,0.8184,0.4721,0,-0.1677,-0.5839,0.9238,-0.1796,0,0.4629,0.674,0,-0.5498,0,0.7956,-0.7032,-0.4692,0,0,0,0.2683,0.3644,0,0.1771,0,0.3545,0,0.5609,0,-0.5161,-0.3499,-0.2153,-0.2992
"angry",0,0,0,-0.3549,-0.1921,0,0,0,0.6137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,-0.2281,0,0.2895,0.1633,0,0,0,0,0.2511
"AnxSWk",-0.1678,0,0,-0.3127,0,0,0.3621,-0.7433,0.1235,0.1983,-0.7553,0,0,0,0,0,0,0,-0.3511,0.3939,0,0,0,0,0,0,0,0,0,0.4882,0,-0.1404,0.0421,0
