"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,-0.1429,0,0.0352,-0.4155,0.1042,0,0,0,-0.1577,0,0,0.2041,0,-0.254,0,0,0.3145,0,0,0,0,0,0,0,0,0.144,-0.128,0.2848,0,0,0,0,0
"E_Assert",0,0,0,0.5399,0,0,0,-0.4116,0,-0.514,-0.2448,0,0,-0.1541,0,0,0,0,-0.7117,0,-0.2158,0.2373,0,0,-0.5852,-0.2704,0,0,0,0,-0.1955,0,0,0
"E_EnerLev",0,0.8229,0,0.6398,0,-0.8307,0,0.7967,1.1814,0.6203,0,0,0.5482,0,-0.8481,0,0,0,0,1.4428,0,0.5221,-0.5047,0,0.4415,0.3885,0,0,0,0,0.6241,0,0,0
"A_Cmpn",0,0,0,0,0,0.6449,0,0,1.021,0.3778,0,0,0,0,0,0,0.4549,0,0.6498,0.2429,0.1463,0,0,0,0,0,0,0,0.3803,0,0,0,0,0
"A_Rspct",0.4653,0,0,0,0,0,0,0,0.2329,0,0,0,0,0.2971,0,0,0,0,-0.4453,0.3947,-0.26,0.1081,0,0.3231,-0.3017,0,0,0,0,-0.3201,-0.1371,-0.2797,0.4599,0
"A_Trust",0,0,0,-0.38,0,0,-0.0404,0.2176,0,-0.4507,0.1545,0,0.1616,0,-0.4466,0,-0.1486,0,-0.1042,0,0,0,-0.0324,0,0.3912,0.558,0,0,0,0,0.325,0,0.3659,0
"C_Org",0.2082,0.3211,0.1319,-0.1796,0,0.3272,0,0,-0.1912,-0.0238,0,0,0.2521,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.3879,0,0,0.4258,0,0,0,0,0,0,0,0.281,0,0,-0.4916,0,0,0,0,0,-0.2977,0,0,0.135,0,-0.1772,0,0,0.3055,0,0,0,0
"C_Rspnbl",0,0,-2.7652,0,0,0,0,-0.825,0,-0.648,-2.9006,0,-0.8773,0,0,0,0.8739,1.2404,0,0,0,0,-0.933,0,1.0571,-0.4463,-1.0182,0,0,0,0,1.2138,1.4219,0
"N_Anxty",0,0,-0.7646,0,0,0,0,0.9869,0,0,0,0,0.866,0,0.7847,0.0503,-0.2274,0,-0.422,0,0,0,0,0,0.283,0,0.4627,0,0,0,0,0,0,0
"N_Depr",0,0,0.9234,0,0,0,0,0,0,0,0,0,0,0.5857,0,0,0.2448,0,0,0,0,-0.2843,0,0,0,0,0,0.6059,-0.3645,0.3289,0,-0.3161,0.7166,0
"N_EmoVol",0,-0.2466,0.4204,0,0,0,0.0077,0,0,-0.16,0.1682,0,0.234,0,0,0.311,0,0,0,0,0,0,0,0,-0.6178,-0.2344,0.3028,0,-0.1039,0.2594,0,-0.5559,-0.3223,0.1081
"O_IntCur",-0.312,0.9271,0.2696,-0.209,0.2585,0.0349,-0.2495,0.4554,0.5564,-0.6503,0.5131,-0.6784,0,0,0.1885,0,-0.1363,-0.3773,0.5822,-0.0719,1.2384,0,-0.1636,0,0,-0.2126,0,0,-0.7989,-0.0876,0.8951,-0.5543,0.1804,0.7642
"O_AesSens",0,0.1379,0.1755,0,0,-0.2572,0,0,-0.3951,0,0,0,0,0,0,-0.388,-0.2672,0,0,-0.2768,0,0,0,0,0,0,0,0,0,0,0.2607,0,0,-0.2212
"O_CrtvImag",0,0,0,0,0,0.3737,0.3446,0,-0.5622,-0.6838,0,0,0,0,0,0.558,0,0,0,0,0.2189,0,0,0,0,0,0,0,0,0,0,0.3395,0,0
"angry",0,0,0,-0.435,0,0,0,0,0,0,0,0,-0.1873,-0.1621,0,0,0,-0.2708,0,0,0,0,0,0,0,0,0,0,0,-0.2054,0,-0.212,0,-0.2535
"AnxSWk",-0.1669,0,0.2938,0,0,0.1913,0.2156,0,0,0,0.3348,-0.2919,-0.2272,0.3291,-0.5049,0,0.295,0.1328,0.4803,0,0,-0.8073,0.6019,0,0,0,0.2438,0,0,0,0.4639,0,0.4092,0.6403
