"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,0.4351,0,0.2342,0,-0.1511,0,-0.3165,0,0,0,0,0,0,0,0.0474,-0.2798,0,0,0,0,0,0,0,0,0,0,0.2478,0,0,-0.1982,0
"E_Assert",0.1654,0,0,0,0,0,-0.1973,0.3352,0,0,0,0,0,0,0,0,0,0,-0.0706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0411,0,-0.2547,0,0,-0.0721,0,0,0,0.2811,0,0,0.1877,0,0.1243,0,-0.2033,0,0,-0.2852,0,0,-0.4422,0.3909,0,0,0
"A_Cmpn",-0.3634,0,0,0,0,-0.1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,0,0,0,0,0.2444,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,-6.4028,19.6487,68.6941,10.2498,0,0,10.9477,10.7743,3.4818,0,2.2578,15.212,29.9958,-6.4674,0,0,0,0,0,0,-15.1741,0,0,0,8.2967,10.1987
"A_Trust",0,-0.2061,0,0,0,0,0,0,-0.0463,0,0,0,0.0847,0,0,0,0.2084,-0.149,0,0,0,0,0.227,0,0,0,0,0,0,0,0,0,0,0.2568
"C_Org",0.3323,0,0,0,0.0572,0,0,0,0,-0.2799,0.2475,0,0,0,0,-0.339,0,0,0,-0.1518,0,0,0,-0.3397,0,0,0,0,0,0,0,0.1342,0,0
"C_Prdctv",0,-1.0288,0.6407,0.767,0,0,0,0,0,-0.2649,0,0.9948,0,-0.0426,0,3.8763,0,0,0,0,0,0,0,0.8073,-0.8584,0,0.8801,0,0,1.2325,0,0,0,0
"C_Rspnbl",0.8064,0,0,0,2.2713,0,0,-1.076,0,0,0,0,0,0,0,0,0,0.5819,0.5797,0,0,0,0,0,0,-0.2557,0,0,0,0,0,0.4465,0.0802,0
"N_Anxty",0,0.492,0,0,0,0,0,0,-2.2581,0,0,0,1.0224,0,0.5793,-0.2867,-0.8988,0,0,0,-0.5804,0,0,0,0,0,0.852,0,0,0,0,0,0,0
"N_Depr",0.4214,-0.655,0.775,0,-0.5261,0,0,0.6602,-0.5558,0.7664,0,0.5858,0,0.2023,-0.1485,0.2583,1.9832,-0.576,-1.2229,0,0.3232,-1.7659,0.4885,1.0949,-0.3568,0,-0.6771,-1.308,0.383,0.3559,0,0.3312,0.6763,1.2021
"N_EmoVol",0.1905,0,0,0,0,0,0,0,-0.2958,0,-0.118,0,-0.3016,0,0,0,0,0.1763,0.1851,0,0,0.1367,0,0,0.2371,0,0.1592,0,-0.2241,-0.3597,-0.2517,0.3953,0,0
"O_IntCur",0,-0.1694,0,0,0,-0.2003,0.6215,0,0,-1.2492,0.3936,0,0,0,0.0897,0,0,0,0.6464,0,0.1955,0.3416,0.5707,0,0,-0.4099,0,-0.1558,-0.773,-0.0968,0,0,-0.1222,0
"O_AesSens",0,0,0,0,0,0,0.2737,0.2961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1925,0.1198,0,0,0
"O_CrtvImag",0.1436,0,-0.259,0,0,0,0,0,-0.1834,0,0,0,-0.1982,0,0,0,0,0,-0.1564,0,0,0,0,0,0,-0.376,0,-0.4651,-0.3252,0,0,-0.1969,0,0
"angry",0,0,0,0.2166,0.0825,-0.6413,0,0,-0.3501,0,0,0,-1.2989,0,0.9563,0,0,0.1957,0.3835,-0.3048,-0.2975,0.5584,0.281,0,0,0.3826,0,0,0.0247,0,0,0,0,1.0465
"AnxSWk",0.5752,-0.2748,-0.7755,-0.4826,-0.8923,0,0.6802,-1.3074,0,-0.2821,-0.0551,0.4706,0,-0.0955,0.296,0,0.5124,-0.5245,0,0,0.7859,0.2324,0.7307,0,0,-0.7645,-1.4593,0,0,-0.6731,0,0,0.4034,0
