"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","AnxSWk","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","AnxSWklag","angrylag"
"E_Scblty",0,0,0,-0.3339,0,-0.1077,0,-0.4496,1.0241,0,1.1449,0.2916,0,-0.1918,0,0.5598,-0.6231,-0.9003,1.2224,0.2258,0.4353,0.5366,0.4884,-0.486,0,-1.0573,-0.3304,1.7766,-1.3515,0.6641,0,0.1404,-0.4259,-0.4597
"E_Assert",0,0,0.4193,0,-0.1014,-0.4551,0,0,0,-0.2398,0,1.3109,0,-0.0121,0,0.5095,0.3819,-0.1761,0.2574,0,0,0,-0.1776,0,0,-0.5434,0,0,-0.084,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283,0,0,0,-0.3996,0.2027,0,0,0,0,0,0,0,0.2221,0
"A_Cmpn",0,-0.8017,0,0,0.2017,0.4089,0,0,0,-0.5545,0,-0.2571,0.2543,0,0,0,0,0,0,0,0.1566,0,0.2844,0,-0.395,0,0,0,0,0.5946,0,0.5444,0,0.206
"A_Rspct",0.4216,-0.3023,-0.1001,0,0,0,0,0,0.5993,0,0,0,-0.2547,0,0,0,0.1857,-0.2478,0,0,-0.0968,-0.1065,0,0,0,0,0,0,0,0,0.1811,0,0,0
"A_Trust",0.1757,0,0,0,0,0,0,0,0.1054,0,0,0,0.2191,0,-0.2526,0,0,0.2967,0,0,-0.04,-0.2915,0.0368,0,0,0,0,0,-0.1799,0,0,0,0.3986,0
"C_Org",0,0,0,0,0.2266,0,0,0,0,-0.4112,0,0,0,0,0,0,0,0,0.415,0,0,-0.1689,0,0.1516,-0.3546,0,0,0,0,0,0,0.2641,0.1857,0
"C_Prdctv",0,0,0.1258,0.1224,0,0,0.3899,0,-0.3706,0,0,0.2042,0.0587,0.3598,0,0,0,0,0,0.0904,0,-0.2309,0.0507,-0.0924,0.0099,-0.1984,-0.2538,0,0,0,0,0,0,-0.5067
"C_Rspnbl",-0.8393,0,0.4821,0,0,0,0,0,0,0,0.6573,0,0,0.0082,0.5909,-0.3975,0,0,0,0,0,0,0,0,0,0.2202,0.2763,0,0,0,-0.2149,0,-0.5971,0
"N_Anxty",-0.6336,0.2211,0,0,-0.2021,0.2545,0.5791,-0.3781,-0.3248,0,0.1939,0,0,0,0.3004,0,0,0,0,0.3448,-0.5008,0.2955,0.1837,0.2161,0,0.186,0.2704,0,0,0.3292,-0.221,0,-0.0236,0
"N_Depr",-0.2383,0.1596,0,0,-0.4063,0.1767,0,0,0.5548,0.2921,0,0,-0.4333,0,0,-0.2125,0,0,0,0,0,0,0,0.6634,0,0,0,0.0501,0,0,0.5054,-0.267,-0.2273,0
"N_EmoVol",-0.4407,-0.5965,0.1094,1.9348,0,-0.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0,0,0,0,0,0.3514,-0.5447,0,0,0,0
"O_IntCur",0,0,-0.5119,0,0.2665,0.2503,0.4169,0,0,0,0,0,0,-0.32,0,-1.4078,-0.6988,0,0,0,0,0,0,0,0.4356,0,0,0,0,-0.7443,0.4394,0.2552,0,0
"O_AesSens",0,-0.1512,0,0,0,0,0,0,0.1901,0,0,0,0.2618,0,0,0,0.144,0,0,-0.2771,-0.2205,0,0.333,0,0,0,0.1771,0,0,0,-0.0255,-0.2675,0,0
"O_CrtvImag",0,-0.5723,0,-0.2709,-0.3163,0,0,0.4007,0,0,0,0.3921,0,0,0,0,0.2762,-0.428,-0.2038,0,0.1551,-0.315,0,0,0.1946,-0.2745,0,0,0,0,0,-0.2012,0.3437,0
"angry",0.5647,0,0,0.4365,-0.1061,0,-1.08,0.8913,0.2334,0.5911,-0.15,-0.2877,0.0478,-0.5436,0,0.3208,0,0.3645,0,-0.161,0.005,-0.0772,-0.2802,0.2581,-0.2877,0.3867,-0.2671,-0.1955,0.6879,-0.0916,0.3174,-0.3577,0,0.8387
"AnxSWk",0,-0.6998,0,0,0,0,0,0,0,0,0,0.571,1.6386,0,0,0,-0.5409,0,-0.5664,0,0,0,0,0,-0.3499,0,-0.5042,0,0,0,0,0,-0.2956,0
