"file","lhs","op","rhs","beta","se","z","pval","level"
"01","E_Scblty","~","E_Scbltylag",80.1177223128843,4547.76167393463,0.0176169571004736,0.985944428966192,"group"
"01","E_Assert","~","E_Assertlag",-0.344361664354688,45.7118057744039,-0.00753332008046621,0.99398933706803,"group"
"01","E_EnerLev","~","E_EnerLevlag",0.0625932309570645,40.3901358141891,0.00154971578320555,0.998763506197879,"group"
"01","A_Cmpn","~","A_Cmpnlag",0.156851693460489,43.8490884504653,0.00357707991210988,0.997145909251957,"group"
"01","A_Rspct","~","A_Rspctlag",0.0347044147464651,40.3881217426227,0.000859272807178863,0.999314399578003,"group"
"01","A_Trust","~","A_Trustlag",1.07840584268799,78.1938562680524,0.0137914395600488,0.988996372126879,"group"
"01","C_Org","~","C_Orglag",0.0457063707079189,38.9921061952183,0.00117219548180047,0.999064723537013,"group"
"01","C_Prdctv","~","C_Prdctvlag",0.308522568405119,42.0119902423573,0.00734367895035024,0.994140644611539,"group"
"01","C_Rspnbl","~","C_Rspnbllag",1.60294303403188,75.1694721227236,0.0213243885950786,0.982986888975248,"group"
"01","N_Anxty","~","N_Anxtylag",-0.237607681849803,46.2877535860168,-0.00513327313256313,0.995904258608619,"group"
"01","N_Depr","~","N_Deprlag",-0.00425736222871612,40.0751416984658,-0.000106234489718076,0.999915237140989,"group"
"01","N_EmoVol","~","N_EmoVollag",-0.014697287730898,41.1794994507993,-0.000356907877145475,0.999715228721243,"group"
"01","O_IntCur","~","O_IntCurlag",-0.228743162983948,43.6740597298121,-0.00523750630005682,0.995821093691678,"group"
"01","O_AesSens","~","O_AesSenslag",-0.0233213218506739,40.9990599139186,-0.00056882577063082,0.999546142724302,"group"
"01","O_CrtvImag","~","O_CrtvImaglag",0.0565183870767398,40.8496684500793,0.001383570276606,0.998896070989713,"group"
"01","angry","~","angrylag",0.226237544938608,41.0355496862636,0.00551320858787812,0.995601118271603,"group"
"01","AnxSWk","~","AnxSWklag",0.319761666677181,95.0231498287407,0.00336509226702635,0.99731504990179,"group"
"01","C_Prdctv","~","E_EnerLev",0.391443020307956,33.0062487500037,0.0118596640070439,0.99053757901048,"ind"
"01","C_Prdctv","~","N_Depr",-0.558170816893658,35.3752652504696,-0.0157785620246692,0.987411051334792,"ind"
"01","O_AesSens","~","N_Anxty",-0.319925910926037,36.3290832593153,-0.00880633041693952,0.992973655740317,"ind"
"01","C_Prdctv","~","N_EmoVol",-0.26277961230923,34.4633637356907,-0.00762489739320168,0.993916271042696,"ind"
"01","N_Depr","~","O_AesSens",-0.288425865371036,49.3017942334604,-0.00585021031902498,0.9953322341347,"ind"
"01","N_Depr","~","O_IntCur",-0.308024442345093,41.4212158764173,-0.00743639306156784,0.994066671473617,"ind"
"01","E_Assert","~","C_Orglag",0.494804890469207,49.7240781388309,0.00995101184355191,0.992060372319691,"ind"
"01","A_Rspct","~","N_EmoVol",-0.162936986032836,37.2949069773402,-0.00436888034422057,0.996514148914495,"ind"
"01","A_Rspct","~","A_Cmpn",-0.396478258511193,46.4232333872697,-0.00854051365194043,0.993185738855017,"ind"
"01","A_Rspct","~","angrylag",-0.997191704824978,63.4102917895841,-0.0157260229638114,0.987452966239691,"ind"
"01","N_Depr","~","angrylag",0.572071082977667,56.8419345017909,0.0100642437311778,0.991970030868891,"ind"
"01","O_AesSens","~","E_EnerLev",0.144690128330526,31.3903167068409,0.00460938733692336,0.996322254032288,"ind"
"01","C_Org","~","C_Rspnbl",0.610622277535458,72.896201842365,0.00837659935775397,0.993316518860943,"ind"
"01","angry","~","N_Anxty",0.235186849140158,28.4575999680901,0.00826446535912643,0.993405985750136,"ind"
"01","E_Assert","~","C_Org",0.584027112791034,48.8359897375158,0.0119589490441388,0.990458366629904,"ind"
"01","C_Rspnbl","~","O_AesSens",0.945644279168839,57.6387518461208,0.0164063975863572,0.986910175901154,"ind"
"01","C_Rspnbl","~","E_Scblty",-3.3954132118444,120.19741428561,-0.0282486377267343,0.977463845388206,"ind"
"01","E_Scblty","~","C_Rspnbl",150.199355635701,5492.36775957309,0.027346922531527,0.978183032078923,"ind"
"01","A_Rspct","~","E_EnerLevlag",-0.402878339537095,44.6667081797679,-0.00901965593514637,0.992803453363933,"ind"
"01","A_Rspct","~","E_Assert",0.618743725974344,42.557964792233,0.0145388466999077,0.988400087348882,"ind"
"01","N_Anxty","~","E_EnerLevlag",-0.346241500861117,52.9920076090756,-0.00653384380934114,0.994786783994856,"ind"
"01","N_Anxty","~","O_CrtvImaglag",0.294203836178112,56.5236339036564,0.00520497030816486,0.995847053303428,"ind"
"01","E_Scblty","~","N_Anxty",30.42277413194,2533.00177456568,0.0120105617127554,0.990417188635871,"ind"
"01","E_Scblty","~","O_IntCur",-42.6607836636809,2744.50806653509,-0.0155440547556997,0.98759813811826,"ind"
"01","O_IntCur","~","AnxSWklag",-0.356154739585363,62.4011793134081,-0.00570750013868466,0.99544609848289,"ind"
"01","O_IntCur","~","E_Assert",-0.368283315290912,44.809790485483,-0.00821881359633282,0.993442409349788,"ind"
"01","E_Assert","~","O_IntCurlag",-0.278066569618579,40.8235198740297,-0.00681143053016046,0.994565306767332,"ind"
"01","AnxSWk","~","E_Scblty",0.0152757779497326,80.0034743710169,0.000190938931963017,0.999847652775056,"ind"
"01","AnxSWk","~","C_Orglag",0.332049734278214,107.590560431648,0.0030862348234459,0.997537544792445,"ind"
"01","A_Rspct","~","C_Org",-0.19063444295367,43.2930997049167,-0.00440334474207261,0.996486650568061,"ind"
