"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","tired","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","tiredlag","angrylag"
"E_Scblty",0,-0.1972,0.2179,0,0,0.1794,0.3329,0,0,0.8405,0,0,0,0,0,0,0,0.2105,-0.5109,0,-0.2516,0,-0.7053,0,0,0,0,-0.3554,0.2292,-0.2519,0,-0.2917,-0.2896,-0.2638
"E_Assert",0,0,0,0,0,0,0,0,0,0.119,0,0,0.3944,0,0,0,0,0,0.0288,0,0,0.345,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,-0.5265,0.4181,0,0,0,0,-0.4318,-0.4433,0,0.1668,-0.3844,0,0,0,-0.5892,-0.3925,0.2374,0,0,0,0.1214,0,0,0,-0.2297,-0.1914,0,0,0
"A_Cmpn",0,-0.1332,0,0,0,0.3352,0,0,0,0,0,0,0,0,0,0,0,-0.13,0,0,-0.041,0,0,0.3561,0,-0.1712,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0279,0,0,0,0.839,-0.7636,0.168,0,-0.4067,0.8729,0,0.393,0,0.3874,0,-1.2009,-0.5444,0.1171,0,-0.198,1.0143,0,0,0.4095,-0.5748,0.4198,0,-0.3129,0,0,0.4996,0.2298,0
"A_Trust",0,0,0.3148,-0.0249,-0.5755,0,0,0.3084,0.3225,0,0,0.5289,0,0,0,0,-0.7073,-0.2096,0,0,-0.3339,-0.2088,0.292,0.5796,0,0,0,0,-0.3516,-0.2984,0,0,0.2464,0
"C_Org",-0.2232,0,0,0,0,0,0,0,0,0,0,0.1767,0,0,0,0,0.1029,0,0,0,0,0,0,-0.244,0,0,-0.4468,0,0,0.4195,0,0.0679,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,-0.351,0,0,0,0,0,0,0,0,0,0,0,0,0.1465,-0.2272,0,0,0,0,0,0,0,0.2594
"C_Rspnbl",0,0,0,0,0,0,0.2561,0.1178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1953,0,0,0,0.1221,0,0,0.3549,0,0,0,0,0
"N_Anxty",-0.8499,0,0,-0.4795,0,0,0,0,0,0,0,0,0,0,0,0.7374,0,0,0,0,0,0,0,0,0,-0.352,-0.1706,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.4247,0,0,0,0,0,0,0,-0.182,0,0,0,0,0.528,0,0,0,0,0,0,0,-0.196,0,0.0179,0,0,-0.2622,-0.3458,0,0.1917
"N_EmoVol",0.4901,0.3676,-0.3838,-0.462,-0.2366,0,-0.1826,-0.2431,0,-0.8013,0,0,0.9667,0,0,-0.3501,0,0,0,0,0,0.0971,1.0533,0.3854,0.2723,-0.7082,0.4948,0.7358,-0.2208,-0.0595,-0.1143,0.4555,0.5956,0
"O_IntCur",1.0869,0,-0.0366,0,-0.155,0,0,0.6485,-0.7344,0,-0.1865,-0.8662,0,0.3052,0,1.4389,0,0,1.1618,-0.8088,0,0,1.1358,0,0,0.2473,0,-0.7037,0,-0.1218,0.3403,0,0,0
"O_AesSens",0.3115,0,0,0,0.2157,-0.1764,0.2026,0,0,0.2896,0.2223,0,0,0,0,0.128,0,0,0,0,-0.4028,0,0,0,0,0.3921,0,0,0,0,-0.1255,-0.3073,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0.2256,-0.2164,0,0,0,-0.2794,0,-0.3317,0,0.1955,0,0,0,-0.2933,0,-0.2021,0.2335,0,-0.1895,0,0,0,0,0.0268,0,0
"angry",0,0.313,-0.4331,0,0.291,-0.1154,-0.0904,0,-0.2166,0.2325,-0.1155,0.1546,0,0,0,0,0,0,0.123,0.1709,0,0,-0.1518,0,0,0,0,0,-0.2898,-0.1809,0,0.3057,0,0.9014
"tired",0,0,0.8166,0,1.2278,-1.0412,0,0,0,0,0,0,-0.7093,0,0,0,0,0,0,0,0,-0.8476,-0.46,0.0459,0,0,0,0,0,0,0,0,1.032,0
