"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.1081,0,0.1421,0,0,0,0,0,0,0.1,0,0,0.0874,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0.1723,0.1536,0,0,0,0,0,0,0,0,0,0,0.1527,0.1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.0138,0.0101,0,0.0157,0.0139,0,0.0196,0.0205,0.0169,0.0179,0.0297,0.0147,0.0132,0,0.0171,0.091,0,0,0,0.0154,0.0188,0.0158,0.016,0.0209,0.0178,0.0175,0,0.0352,0.0131,0.0183,0.008,0.0148,0.0824,0.018
"A_Cmpn",0,0,0,0,0,0,0,0.1232,0,0,0,0,0,0,0.116,0,0,0,0,0,0.1144,0,0,0,0,0,0.1872,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0.1063,0,0,0,0,0,0.0883,0.0614,0,0,0,0,0,0.11,0,0.1065,0,0,0,0,0.1501,0,0.0887,0.0978,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0.1124,0,0,0,0,0,0,0,0,0,0,0,0.076,0.0837,0.1064,0,0,0,0,0,0,0.0846,0,0.0878,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0.3094,0,0,0,0,0,0,0,0,0.0917,0.1218,0,0,0,0.1338,0.1197,0,0,0.2108,0,0,0,0.1207,0,0
"C_Prdctv",0,0,0,0,0.0967,0,0,0,0,0,0.1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1079,0,0,0,0.0815,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0.0885,0,0,0,0,0,0,0.1179,0,0,0.0952,0,0,0,0,0,0,0,0.128,0,0,0.134,0,0,0,0,0,0.0941,0,0
"N_Anxty",0,0,0,0,0,0,0.2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1534,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3237,0.1771,0,0,0,0,0,0,0,0,0,0,0.151,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0.1954,0.1672,0,0.2502,0,0.2952,0,0,0,0,0.6134,0,0.1532,0.119,0.1495,0,0,0,0.1602,0.1819,0,0,0,0.1198,0,0.0929,0,0,0
"O_IntCur",0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987,0,0,0,0,0.1428,0,0,0,0,0,0.133,0,0,0,0
"O_AesSens",0,0.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1845,0,0,0,0,0.171,0,0,0,0,0,0,0,0,0.1082,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0.1054,0,0,0,0.1993,0,0,0.0587,0,0.3606,0,0.1014,0,0,0,0.1103,0,0.1075,0,0,0.1511,0.1724,0.0841,0,0.067,0.101,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0.3644,0,0,0,0,0,0,0,0,0.1499,0.1289,0,0.1508,0,0,0,0.1914,0,0,0,0,0,0,0.1561
"argument",0,0,0,0,0,0,0,0.0312,0,0,0.0565,0.025,0,0.0197,0,0,0,0,0,0,0.0261,0.0302,0.032,0,0,0,0,0.0603,0,0.0288,0,0,0.1133,0.0351
