"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.0277,0,0,0,0,0,0.0222,0.0482,0.0253,0,0.0289,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,0,0,0,0,0,0,0.0363,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187,0.0276,0,0,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285,0,0.031,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0.0112,0,0.0193,0,0,0,0,0,0,0,0,0,0.0296,0,0,0,0,0,0.0192,0,0,0,0,0,0
"A_Trust",0,0.0201,0,0.0212,0.0259,0,0,0.0105,0,0.0126,0,0,0,0,0,0,0,0,0,0,0.0267,0,0.0264,0,0,0,0,0,0,0,0.0127,0.0195,0,0.007
"C_Org",0.0456,0,0,0.0469,0,0,0,0,0,0,0,0,0.0556,0.0357,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0,0.0487,0,0.1289,0
"C_Prdctv",0,0.1809,0,0,0,0,0.0481,0,0,0,0.0584,0,0.0244,0,0,0,0,0,0,0,0,0.079,0,0,0.0328,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.0305,0,0,0,0,0,0.0318,0.0283,0,0.0173,0,0,0,0,0,0,0,0,0,0,0.0269,0,0.0316,0,0,0.0369,0,0,0,0,0
"N_Anxty",0.0427,0,0,0,0,0,0,0,0.08,0,0,0.045,0,0,0.0628,0,0,0,0,0.0431,0,0.0715,0.0551,0,0.0259,0,0.0338,0,0.0583,0,0,0,0,0
"N_Depr",0,0,0,0,0,0.0336,0,0,0,0.0179,0,0,0,0.0187,0,0,0,0,0,0,0,0.0423,0,0.0244,0,0,0,0.0275,0.0326,0,0,0,0,0.0123
"N_EmoVol",0.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226,0,0,0,0,0,0,0,0,0.031,0,0.0163,0,0,0
"O_IntCur",0,0,0.0887,0,0,0,0.2347,0,0.1226,0,0.0976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.0484,0.0607,0,0,0
"O_AesSens",0,0.0414,0,0.0453,0,0,0,0.0219,0.046,0,0,0,0,0,0.0682,0,0,0,0.0482,0,0,0,0,0.0405,0,0,0,0,0,0.0227,0.0295,0,0,0
"O_CrtvImag",0,0,0,0.0371,0,0,0,0,0,0.0393,0,0,0,0.0379,0,0,0,0,0,0,0,0.0547,0,0,0,0,0,0,0,0,0,0.0375,0,0.0157
"angry",0,0,0,0,0.1524,0,0,0,0,0,0,0,0,0,0,0,0,0.2037,0,0,0.2433,0,0,0,0,0,0,0,0.1674,0,0,0,0,0.0937
"argument",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478,0,0,0,0,0,0,0,0,0,0,0.0364,0.0229,0,0,0.0953,0
