"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0.1002,0.1423,0,0
"E_Assert",0.0849,0,0,0,0,0,0,0,0,0,0.0671,0,0.0855,0.0899,0,0,0.1041,0,0.1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.0878,0,0,0,0,0,0,0,0,0.1106,0,0,0,0,0,0,0.1028,0.0931,0,0,0,0,0,0,0,0,0.1202,0,0,0,0.1191
"A_Cmpn",0,0,0,0,0.1408,0,0,0,0,0,0.1975,0,0,0,0,0,0,0,0,0,0.1235,0,0,0,0.1052,0.2277,0.1434,0,0,0,0,0,0.4256,0
"A_Rspct",0.1651,0,0,0.1628,0,0,0,0,0,0.2294,0,0,0,0,0,0,0,0.1955,0,0,0,0.1202,0,0,0,0,0,0,0,0.1635,0,0,0.4908,0
"A_Trust",0,0,0.1182,0,0.1133,0,0,0,0,0,0,0,0,0.1496,0,0,0,0,0,0,0,0,0.1133,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0.1213,0,0,0,0.0606,0,0,0,0,0.0746,0,0.09,0,0,0,0.1529,0,0.1123,0,0,0,0,0.1293,0,0,0,0,0.1081,0,0,0,0,0
"C_Prdctv",0,0.1563,0,0,0.0954,0,0,0,0,0,0,0,0,0,0.1856,0,0,0,0,0,0,0,0,0,0.1055,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809,0,0,0,0,0,0,0,0,0.1064,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0.1276,0,0,0,0,0,0,0,0,0.1161,0,0,0,0,0,0,0,0,0,0,0,0.1723,0.1182,0,0,0,0,0.1897,0.3512,0
"N_Depr",0,0,0,0.3292,0,0,0,0,0,0,0,0,0.1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0.2223,0,0.2032,0,0,0
"N_EmoVol",0,0.1093,0,0,0,0,0,0,0,0,0,0,0.0958,0,0,0.3173,0,0,0,0,0.0723,0,0.0658,0,0.0734,0,0,0,0.0997,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1012,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0.0776,0,0,0,0,0,0,0,0,0,0.0732,0,0.0602,0,0,0,0,0,0.1063,0,0.0972,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0.0728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1041,0,0
"angry",0,0,0,0,0,0,0.2651,0,0,0.1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4008,0.143
"argument",0,0,0,0.0391,0,0,0,0,0,0,0,0.0798,0,0,0,0,0.0495,0,0,0,0,0,0,0,0,0,0.0499,0.0397,0,0,0,0,0.1469,0
