"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0.3356,0,0,0,0,0.2343,0.2646,0,0,0,0,0,0,0,0,0,0.2654,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.2461,0,0.2974,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",-0.2917,0,0,0,-0.5042,0,-0.4011,1.001,0,0,0,0,0,0,0,1.2143,-2.1766,0,0,-0.3923,-1.332,0,0,0,0,1.1055,0,0.8579,0,0,-1.2408,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0,-0.31,0,0,0,-0.2461,0,0,0,0,0.2862
"A_Rspct",0,0,0,0,0,0,0,0,0,-0.1921,0,-0.2206,0,0,0,0,0,0,0,0,0,-0.0122,0,0,0,0,0,0,0,0,0,0,0,0.5323
"A_Trust",0,0,0,0,0,0,0,-1.1525,0,0,0,0.2671,0,0,0,0,-0.9768,0,0,0,0,0,0.3946,0,0,0.4075,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0.7863,0,0,0,0,0,0,-0.2597,0,0,0,0,-0.168,0,0.3754,0,0,0,0.0194,0,0,0,0,0,0,0,0,0.3289,0
"C_Prdctv",0.48,0,-1.4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3581,0,0,0.4366,0,0,0,0.1412,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0.3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323,0,0,-0.2293,0,0,0,0,0
"N_Anxty",0,-0.4129,0,0,0,0,0,0,0,0,0,0,0,-0.387,0,-1.0849,0,0,0,0,0,0.7264,0,0,0,0,-0.3997,0,0,0,0.5094,-0.5106,0.4831,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2341,-0.1655,0,-0.2235,0,0,0,0.273,0,0,0,-0.1909,0.2865,-0.0446,0.5091,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2555,0,0,0,0,0,0,-0.4112,0,0,0,0,0,0.1381,0,0,0,0,0
"O_IntCur",0,0.1966,-0.2829,0,0.2064,0.1942,0,0,0,0,0,0,0,0.3419,-0.1935,0,0,0,0,0,0,0,0,0,0,0,0.235,0,0,-0.0308,0,0,0,0
"O_AesSens",0,0,0.2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082,0,0,0
"O_CrtvImag",0,0,0,-0.2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3432,0,0,0,0,0,0,0,0.1042,0,0
"angry",0,0,0,0,0,1.9064,1.389,0,0,0,0,0,0,0,0,1.0785,0,0,0,0,0,0,0,0,0,0,0.8695,1.8923,0,0,0,0.8853,0.2555,0.441
"argument",0,0,0,0,0,0,0,0,0,1.114,0,0,0.3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4541,0,0.3083,0,0,-0.3009,-0.3119
