"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0.2947,0.6392,0,0,0,0,0.5341,0,0,0.3681,0,0,1.1489,0,0.1863,0,0,0,0,0,0,0,0,0,0,0.4534,0,0,0,0,0
"E_Assert",0,0,0.0838,0.1057,0,0,0,0.1566,0.0669,0.0805,0,0,0,0.1065,0,0,0,0,0.1399,0.0855,0,0,0,0.1021,0,0.0551,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.3032,0.3095,0,0,0,0,0,0.4425,0,0,0,0,0.2351,0,0.5337,0.3887,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0.1268,0,0,0,0.179,0,0,0.1771,0,0.1551,0,0.1336,0,0.1076,0,0,0,0,0,0,0.1554,0,0,0,0.1799,0,0
"A_Rspct",0,0,0,0.0866,0,0,0,0.0888,0.0463,0,0.1217,0,0,0,0.145,0.4131,0,0,0,0,0,0.1739,0,0,0,0,0,0,0,0,0.1078,0,0,0
"A_Trust",0,0,0,0.0778,0,0,0.0579,0,0,0,0,0.1024,0,0,0.1113,0,0.0992,0,0.0994,0,0,0,0.0978,0,0,0.0418,0,0,0,0,0.0896,0,0,0
"C_Org",0,0.1479,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0.4111,0,0,0.1651,0,0,0.2074,0.1685,0.1387,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.2274,0,0,0,0.1529,0,0,0,0.0983,0,0,0.0891,0,0,0,0,0,0,0,0,0,0,0,0.1222,0,0.1028,0,0,0,0,0,0,0
"C_Rspnbl",0,2.6773,3.4107,1.3831,0,0,0,2.4202,0,1.0849,1.6615,0,0,0,2.9669,0,0,0,0,0,0,0,0,0,3.0538,0.6749,1.1093,0,0,1.2475,0,3.1895,0,0
"N_Anxty",0,0,0.2704,0,0,0,0,0,0.2078,0,0,0.7829,1.3543,0,0,0,0,0,1.0261,0,0,0,0,0.5258,0,0.3908,0.4668,0,0.8818,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0.094,0.0479,0,0,0,0,0,0,0.3534,0,0,0,0,0,0,0,0,0,0,0,0.1249,0,0,0,0,0,0
"N_EmoVol",0.0037,0.0113,0.0097,0.0086,0,0.0183,0.0083,0,0.0051,0.0075,0.0069,0,0.0098,0,0.0245,0,0.0143,0.0069,0.0133,0.0091,0,0,0.0103,0,0.0149,0.0057,0.0081,0.0146,0.0203,0.0075,0.0118,0.0117,0.0505,0.0182
"O_IntCur",0.1888,0,0,0,0,0.2773,0.1775,0,0,0.2323,0,0.2319,0,0,0,0,0.2339,0,0,0.1328,0.2185,0,0,0,0,0.108,0,0.2237,0,0.1524,0,0,0,0.2597
"O_AesSens",0,0,0,0,0.1466,0.1263,0,0,0.0411,0,0,0,0.0587,0,0,0.2923,0,0,0,0,0,0.1605,0.1235,0.0691,0,0,0,0,0,0.0667,0.0909,0.1257,0,0.0997
"O_CrtvImag",0.0348,0,0,0,0,0,0.0533,0,0,0,0.0764,0.101,0,0,0,0.2228,0,0,0.0793,0.0422,0.0707,0,0,0.0607,0,0,0.05,0.0839,0.1124,0,0.0809,0.0904,0.2239,0
"angry",0,0,0,0,0,0,0,0,0.0354,0,0.0742,0,0,0.0973,0,0.2768,0,0.0416,0.0705,0,0,0.1325,0,0,0,0.0464,0,0.1138,0,0,0,0,0.3401,0.1305
"argument",0.0152,0,0,0,0.0516,0,0,0.0234,0,0,0,0,0,0.0307,0,0,0.0313,0,0.0257,0,0.0231,0,0,0,0.031,0,0,0,0,0.0198,0,0,0.0765,0
