"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0.1767,0.2999,0.4238,0,0.2596,0,0.2107,0.2071,0.2698,0.2263,0.1539,0.2288,0.1666,0.4668,0,0.1843,0.2166,0,0.1984,0,0.154,0.2462,0.1657,0,0,0.201,0.1983,0.1537,0,0.1641,0.3868,0
"E_Assert",0.2116,0,0.2839,0,0,0,0.303,0.2266,0,0,0.3162,0,0.1818,0,0.3238,0,0,0,0.2433,0,0.2878,0,0.1474,0,0,0,0.3151,0,0.1735,0.1905,0,0.179,0.4588,0
"E_EnerLev",0,0.3876,0,0,0,0,0.3808,0,0,0,0,0,0.3145,0,0,0,0,0.229,0.245,0.187,0,0,0.1179,0,0.2672,0,0,0,0.2133,0,0,0.2384,0,0.3465
"A_Cmpn",0.215,0,0,0,0,0.0736,0,0,0,0,0,0.1895,0.1718,0.3444,0,0,0,0,0,0.108,0.2615,0,0.0817,0.1665,0,0,0,0,0,0,0,0.1184,0,0
"A_Rspct",0.1615,0.0866,0,0.1482,0,0,0,0,0,0.1125,0.1515,0,0,0.1227,0,0,0,0,0,0.0615,0.1496,0.1947,0.0372,0,0.0816,0.0929,0.0935,0,0,0,0.119,0.0662,0,0
"A_Trust",0,0,0,0,1.4337,0,0.6638,2.6598,0,0,0,0,1.4307,1.231,0,0,0,0,0,0,0,0,0.5352,0,0,0,0.9692,0.7771,0,0,0,0,0,0
"C_Org",0.1855,0.139,0.1067,0.1602,0.3288,0,0,0,0.1887,0,0,0,0,0,0,0,0,0.106,0,0,0.1858,0,0.0621,0.1266,0.1318,0.1843,0,0.1785,0.108,0.0924,0,0.1078,0.2652,0.1787
"C_Prdctv",0,0,0.1701,0,0,0.3193,0.2591,0,0,0,0.319,0,0,0.4726,0,0,0.3422,0,0,0.1535,0.2919,0,0,0,0.2164,0,0.4627,0.3129,0.2248,0.2026,0.3574,0.1663,0,0
"C_Rspnbl",0,0,0.0828,0,0,0.0551,0.1269,0,0,0,0.1605,0.095,0,0.139,0.0806,0,0,0.1055,0,0.0677,0,0.2078,0.0571,0,0,0.1387,0.1294,0,0,0.0964,0.1353,0.0766,0.2509,0
"N_Anxty",0,0,0,0,0,0,0.1444,0.1189,0,0,0.1581,0,0.093,0,0,0,0,0.0987,0,0,0,0.248,0.0501,0,0,0.1399,0.1458,0.1087,0.0835,0.0891,0.1454,0,0.3039,0
"N_Depr",0.1553,0,0,0.1745,0.2904,0,0,0.1106,0,0,0,0,0,0,0,0.277,0,0,0,0.0738,0.1877,0.3014,0,0,0.122,0,0,0.1398,0.0889,0.0721,0.1349,0.0962,0,0.1472
"N_EmoVol",0,0.1376,0.1304,0.2287,0.3619,0,0.1749,0,0.1537,0.1768,0,0,0,0,0,0,0,0,0.1579,0.1174,0,0,0.0878,0.1708,0.1398,0,0,0,0.1341,0,0.1505,0,0,0
"O_IntCur",0.0476,0.0433,0.0514,0.1256,0.093,0.0268,0.0569,0.0763,0.0404,0.0479,0.0693,0.0644,0,0.0678,0.0963,0.6154,0,0.0437,0.0599,0,0.0768,0.1981,0.0655,0.0559,0.0339,0.1204,0.0808,0.0798,0.042,0.0585,0.0616,0.0421,0.1269,0.391
"O_AesSens",0.1275,0.0996,0,0.3022,0,0.0727,0,0.1169,0.1446,0,0,0.1406,0.1178,0,0,0.4152,0.2153,0.1621,0.2104,0.1056,0.1783,0.47,0,0.1484,0,0,0.2305,0.1545,0.0968,0,0.2145,0,0.3425,0
"O_CrtvImag",0,0.2103,0,0.2136,0,0,0,0.1822,0,0.2211,0,0,0,0.2055,0,0,0,0,0,0,0,0,0.0751,0,0,0.1724,0.1835,0.1984,0.1432,0,0,0.12,0,0
"angry",0,0,0,0,0,0,0,0.0659,0.0724,0,0.0813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2106
"argument",0.098,0.0834,0.0773,0.1106,0,0,0.1102,0.0834,0.1068,0,0,0,0,0,0.0777,0,0.1207,0,0.0877,0,0,0.2766,0,0,0.0763,0.1587,0.1421,0.1184,0,0,0.088,0.0816,0.2216,0
