"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0.1389,0,0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1361,0,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0.0975
"E_EnerLev",0,0.0987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575,0.1214,0,0.1011,0,0,0,0.0586,0.0585,0.1397,0,0,0,0,0,0.0789,0.221,0
"A_Cmpn",0,0,0.0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,0.1091,0,0,0,0,0,0,0,0,0,0,0,0,0.0666
"A_Rspct",0,0.5572,0,0,0,0,0,0,0.3279,0,0,0,0,0,0,0,0,0,0,0,0,0.1863,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1076,0,0,0,0,0,0,0,0,0.0873,0,0
"C_Org",0.2307,0.1976,0,0.2098,0,0,0,0,0,0.1482,0,0.2727,0,0,0.1463,0.5483,0,0,0,0,0,0,0,0.1464,0.1377,0,0,0,0,0,0,0,0.5311,0.1747
"C_Prdctv",0,0,0,0,0,0.1334,0,0,0,0.11,0,0,0,0,0.1078,0,0,0,0,0,0.1894,0,0,0,0.1087,0,0,0,0,0,0,0,0,0.1117
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0.0623,0,0,0.2606,0,0,0,0,0,0,0,0,0,0.1301,0,0,0,0,0,0,0,0.0718
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0.1906,0,0.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1108,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0.2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1235,0.1165,0,0,0.0781,0.2,0.0572
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.2795,0,0,0,0,0,0,0,0,0,0.0936,0.1116,0,0,0,0,0,0.1431,0.1298,0,0,0.08,0.1886,0
"O_IntCur",0,0,0,0,0,0.1299,0,0,0,0,0,0,0,0,0.1137,0,0.0935,0,0,0,0,0,0.1587,0,0,0,0,0,0,0.1123,0,0,0,0
"O_AesSens",0,0.0914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552,0,0,0,0,0,0.1083,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0.1721,0,0,0.1743,0,0,0,0,0,0,0.1349,0.14,0.1391,0,0.1113,0.0761,0,0,0,0,0.1789,0,0,0.1043,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0.2595,0,0,0,0,0,0,0,0.2113,0,0.2383,0,0,0,0,0,0,0,0,0,0,0,0,0.1539
"argument",0,0,0,0,0,0,0.0648,0.0476,0.1438,0,0,0,0,0,0,0,0.0567,0.0905,0,0,0,0.1052,0,0,0,0,0,0.1207,0,0,0,0,0.1734,0
