"","E_Scblty","E_Assert","E_EnerLev","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","N_Anxty","N_Depr","N_EmoVol","O_IntCur","O_AesSens","O_CrtvImag","argument","angry","E_Scbltylag","E_Assertlag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_IntCurlag","O_AesSenslag","O_CrtvImaglag","argumentlag","angrylag"
"E_Scblty",0,0,0,0,0,0,0,0,0,0.1107,0,0,0.1161,0.1402,0,0,0.2195,0.1079,0,0,0,0,0,0,0,0.1256,0,0.1643,0,0,0.1443,0,0,0
"E_Assert",0,0,0,0.3667,0.4241,0,0,0,0,0,0,0,0,0,0,0,0.4061,0,0.1249,0,0,0,0.3898,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.2204,0,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.045,0,0.1293,0.1149,0,0,0,0.0604,0,0,0,0,0,0,0,0,0,0,0.0901,0,0.1048,0,0,0,0.0791,0.0887,0.106,0.0659,0,0,0,0.1475
"A_Rspct",0,0,0.0626,0,0,0.1576,0,0,0.1674,0,0.1074,0,0,0,0,0,0,0,0.0458,0,0,0.1217,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0395,0,0,0,0,0,0,0,0,0,0.0556,0,0,0,0.1205,0,0,0.0451,0,0,0.1112,0,0,0.0682,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.0654,0,0.0662,0,0,0,0,0.0779,0,0.04,0,0.0253,0,0.0873,0.0353,0,0,0,0,0.0962,0.0346,0,0,0,0.0776,0,0,0.0465,0.0295,0,0.1528
"C_Prdctv",0,0,0,0,0,0.0855,0,0,0,0.0539,0.0608,0,0.0604,0.061,0,0,0.1166,0.049,0,0.0429,0.069,0,0.0896,0,0.0868,0,0,0,0.091,0.0499,0,0,0,0
"C_Rspnbl",0.1171,0.1061,0,0,0.3061,0,0,0,0,0,0,0,0,0,0.159,0,0,0,0,0.0979,0,0,0,0,0,0.1549,0,0,0,0.1636,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0.2849,0,0,0.2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0.0855,0,0,0,0,0.0852,0,0.0831,0,0,0,0,0.0379,0,0,0,0.1346,0,0,0,0,0.0944,0,0,0,0,0,0.2024
"N_EmoVol",0,0,0.0553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1138,0,0,0,0
"O_AesSens",0,0.0554,0,0.1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0
"O_CrtvImag",0,0.1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1163,0,0.2693,0.2553,0,0,0,0,0,0,0,0,0,0.1289,0,0
"angry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381,0,0,0.1073,0,0,0,0,0,0,0,0,0,0,0.123
"argument",0.0058,0,0,0.0078,0,0.0088,0,0,0,0,0,0.0085,0.0051,0.0127,0,0,0,0,0.0038,0,0,0.0084,0.0096,0.0049,0,0,0,0.0142,0,0.0068,0.0095,0.0039,0.2919,0
